"Date","34 m","40 m","47 m","56 m","66 m","78 m","92 m","110 m"
2006-04-03,4.195,3.703,3.887,4.059,4.467,5.817,7.522,7.704
2006-04-04,4.2,3.711,3.96,4.044,4.47,5.875,7.557,7.701
2006-04-05,4.13,3.692,4.029,4.063,4.478,5.826,7.474,7.71
2006-04-06,4.166,3.704,4.061,4.064,4.477,5.779,7.45,7.701
2006-04-07,4.449,3.791,4.066,4.064,4.482,5.733,7.422,7.706
2006-04-08,4.601,3.933,4.104,4.063,4.523,5.846,7.518,7.71
2006-04-09,4.592,3.976,4.163,4.108,4.583,5.876,7.474,7.73
2006-04-10,4.431,3.894,4.219,4.115,4.606,5.976,7.507,7.774
2006-04-11,4.329,3.927,4.248,4.148,4.64,6.102,7.563,7.842
2006-04-12,4.261,3.968,4.232,4.12,4.578,6.075,7.598,7.817
2006-04-13,4.223,4,4.21,4.1,4.553,6.139,7.7,7.867
2006-04-14,4.277,4.04,4.198,4.068,4.494,6.096,7.689,7.845
2006-04-15,4.359,4.084,4.215,4.075,4.467,6.064,7.647,7.858
2006-04-16,4.458,4.155,4.249,4.101,4.484,6.033,7.618,7.875
2006-04-17,4.521,4.216,4.279,4.143,4.519,5.953,7.559,7.885
2006-04-18,4.566,4.277,4.312,4.19,4.573,5.903,7.563,7.856
2006-04-19,4.585,4.331,4.307,4.249,4.655,5.969,7.637,7.821
2006-04-20,4.606,4.345,4.303,4.289,4.725,5.931,7.582,7.743
2006-04-21,4.674,4.436,4.285,4.272,4.677,5.931,7.556,7.697
2006-04-22,4.679,4.507,4.294,4.308,4.676,5.995,7.5,7.736
2006-04-23,4.66,4.473,4.344,4.283,4.56,5.746,7.286,7.625
2006-04-24,4.697,4.486,4.366,4.255,4.514,5.674,7.275,7.606
2006-04-25,4.741,4.521,4.359,4.235,4.485,5.5,7.147,7.52
2006-04-26,4.775,4.604,4.36,4.2,4.416,5.202,6.896,7.344
2006-04-27,4.772,4.596,4.293,4.148,4.339,4.913,6.655,7.166
2006-04-28,4.811,4.547,4.233,4.104,4.299,4.672,6.391,7.018
2006-04-29,4.833,4.523,4.185,4.076,4.282,4.544,6.262,6.923
2006-04-30,4.854,4.518,4.165,4.043,4.259,4.499,6.213,6.895
2006-05-01,4.859,4.49,4.2,4.008,4.211,4.465,6.194,6.872
2006-05-02,4.853,4.437,4.239,3.964,4.138,4.503,6.325,6.889
2006-05-03,4.817,4.379,4.312,3.913,4.067,4.494,6.345,6.887
2006-05-04,4.735,4.279,4.362,3.826,3.946,4.456,6.397,6.9
2006-05-05,4.694,4.241,4.37,3.76,3.84,4.437,6.437,6.923
2006-05-06,4.697,4.223,4.305,3.695,3.741,4.405,6.412,6.85
2006-05-07,4.675,4.131,4.195,3.628,3.631,4.34,6.308,6.727
2006-05-08,4.624,4.041,4.124,3.588,3.55,4.237,6.164,6.604
2006-05-09,4.566,3.972,4.025,3.568,3.518,4.205,6.168,6.595
2006-05-10,4.505,3.908,3.952,3.57,3.556,4.177,6.104,6.668
2006-05-11,4.535,3.943,3.941,3.585,3.598,4.163,6.132,6.75
2006-05-12,4.602,4.033,3.954,3.602,3.622,4.141,6.13,6.803
2006-05-13,4.636,4.108,3.972,3.628,3.63,4.101,6.126,6.78
2006-05-14,4.675,4.169,4.001,3.676,3.639,4.04,6.055,6.716
2006-05-15,4.713,4.251,4.048,3.742,3.645,3.982,5.983,6.64
2006-05-16,4.737,4.353,4.109,3.814,3.661,3.935,5.896,6.553
2006-05-17,4.769,4.464,4.163,3.877,3.68,3.894,5.81,6.473
2006-05-18,4.788,4.559,4.218,3.92,3.71,3.838,5.623,6.304
2006-05-19,4.752,4.546,4.189,3.924,3.725,3.848,5.561,6.246
2006-05-20,4.795,4.556,4.166,3.921,3.741,3.844,5.372,6.155
2006-05-21,4.871,4.605,4.183,3.946,3.771,3.905,5.355,6.101
2006-05-22,4.898,4.618,4.18,3.941,3.787,3.967,5.4,6.12
2006-05-23,4.959,4.669,4.183,3.919,3.787,4.019,5.485,6.188
2006-05-24,4.959,4.695,4.173,3.907,3.79,4.088,5.628,6.303
2006-05-25,4.918,4.691,4.169,3.876,3.77,4.141,5.748,6.503
2006-05-26,5.025,4.737,4.226,3.878,3.763,4.134,5.791,6.585
2006-05-27,5.189,4.828,4.339,3.916,3.766,4.155,5.877,6.582
2006-05-28,5.315,4.915,4.442,3.953,3.764,4.235,6.027,6.634
2006-05-29,5.357,4.932,4.471,3.973,3.749,4.283,6.043,6.654
2006-05-30,5.446,4.965,4.571,4.011,3.752,4.265,5.979,6.635
2006-05-31,5.514,5.009,4.679,4.07,3.782,4.264,5.98,6.622
2006-06-01,5.592,5.13,4.844,4.157,3.854,4.239,5.841,6.486
2006-06-02,5.607,5.257,4.972,4.238,3.943,4.299,5.785,6.284
2006-06-03,5.556,5.203,4.939,4.264,4.009,4.375,5.688,6.199
2006-06-04,5.526,5.115,4.9,4.296,4.074,4.383,5.529,6.106
2006-06-05,5.586,5.121,4.912,4.361,4.149,4.402,5.494,6.09
2006-06-06,5.711,5.208,4.957,4.447,4.229,4.431,5.535,6.112
2006-06-07,5.686,5.211,4.926,4.495,4.274,4.453,5.608,6.2
2006-06-08,5.589,5.162,4.873,4.49,4.275,4.427,5.6,6.26
2006-06-09,5.633,5.162,4.873,4.482,4.272,4.403,5.653,6.35
2006-06-10,5.679,5.204,4.881,4.496,4.279,4.406,5.775,6.423
2006-06-11,5.676,5.203,4.871,4.488,4.274,4.432,5.84,6.531
2006-06-12,5.716,5.215,4.913,4.493,4.273,4.421,5.859,6.574
2006-06-13,5.746,5.226,4.957,4.506,4.268,4.446,5.944,6.629
2006-06-14,5.758,5.212,5.019,4.528,4.268,4.441,5.98,6.654
2006-06-15,5.758,5.236,5.073,4.57,4.287,4.426,6.003,6.656
2006-06-16,5.723,5.274,5.152,4.617,4.3,4.421,6.052,6.709
2006-06-17,5.686,5.409,5.095,4.621,4.303,4.458,6.157,6.704
2006-06-18,5.685,5.407,5.019,4.593,4.315,4.399,6.071,6.664
2006-06-19,5.763,5.407,5.06,4.615,4.35,4.307,5.948,6.583
2006-06-20,5.87,5.442,5.161,4.668,4.385,4.29,5.988,6.622
2006-06-21,5.953,5.547,5.252,4.725,4.406,4.252,5.958,6.582
2006-06-22,5.926,5.602,5.217,4.673,4.352,4.261,6.022,6.603
2006-06-23,5.937,5.6,5.191,4.588,4.295,4.172,5.874,6.498
2006-06-24,5.942,5.615,5.186,4.531,4.247,4.108,5.794,6.416
2006-06-25,5.894,5.607,5.145,4.46,4.196,4.056,5.729,6.345
2006-06-26,5.816,5.519,5.055,4.37,4.16,4.008,5.664,6.282
2006-06-27,5.776,5.422,4.983,4.273,4.13,3.962,5.608,6.262
2006-06-28,5.764,5.363,4.95,4.199,4.101,3.935,5.605,6.29
2006-06-29,5.857,5.367,4.988,4.178,4.09,3.908,5.603,6.306
2006-06-30,5.969,5.39,5.026,4.161,4.064,3.901,5.639,6.337
2006-07-01,6.059,5.405,5.061,4.144,4.03,3.886,5.657,6.357
2006-07-02,6.141,5.479,5.093,4.138,3.993,3.86,5.657,6.273
2006-07-03,6.23,5.551,5.08,4.107,3.949,3.831,5.632,6.147
2006-07-04,6.205,5.613,5.005,4.047,3.92,3.82,5.612,6.041
2006-07-05,6.119,5.507,4.816,3.909,3.869,3.842,5.594,6.076
2006-07-06,6.15,5.43,4.798,3.838,3.849,3.811,5.533,6.104
2006-07-07,6.182,5.405,4.759,3.777,3.824,3.878,5.625,6.234
2006-07-08,6.192,5.38,4.646,3.695,3.78,3.903,5.716,6.401
2006-07-09,6.207,5.324,4.658,3.648,3.715,3.87,5.795,6.514
2006-07-10,6.181,5.268,4.784,3.693,3.633,3.838,5.931,6.53
2006-07-11,6.213,5.278,4.813,3.797,3.524,3.887,6.113,6.597
2006-07-12,6.136,5.287,4.948,4.015,3.513,3.848,6.12,6.628
2006-07-13,6.125,5.37,4.945,4.251,3.728,3.899,6.254,6.635
2006-07-14,6.03,5.381,5.108,4.484,4.035,3.878,6.229,6.648
2006-07-15,5.855,5.46,5.207,4.622,4.255,3.933,6.321,6.621
2006-07-16,5.887,5.583,5.21,4.722,4.433,3.955,6.301,6.638
2006-07-17,5.914,5.655,5.392,4.857,4.617,3.924,6.225,6.624
2006-07-18,5.925,5.736,5.512,4.948,4.755,3.933,6.211,6.601
2006-07-19,5.955,5.838,5.547,4.974,4.82,3.93,6.17,6.574
2006-07-20,5.972,5.907,5.4,4.923,4.816,3.995,6.183,6.583
2006-07-21,6.09,5.915,5.265,4.839,4.79,4.016,6.12,6.584
2006-07-22,6.191,5.907,5.296,4.812,4.755,4.026,6.085,6.526
2006-07-23,6.25,5.936,5.226,4.779,4.701,4.111,6.121,6.49
2006-07-24,6.365,5.945,5.131,4.718,4.645,4.15,6.082,6.414
2006-07-25,6.424,5.929,4.993,4.668,4.616,4.237,6.079,6.384
2006-07-26,6.533,5.892,4.811,4.631,4.628,4.326,6.054,6.438
2006-07-27,6.621,5.948,4.876,4.661,4.702,4.305,5.982,6.423
2006-07-28,6.706,6.044,4.903,4.713,4.79,4.345,6.011,6.487
2006-07-29,6.772,6.158,5.043,4.815,4.896,4.314,5.996,6.501
2006-07-30,6.769,6.318,4.974,4.859,4.974,4.354,6.011,6.483
2006-07-31,6.832,6.319,4.753,4.91,5.039,4.379,6.002,6.496
2006-08-01,6.982,6.304,4.837,5.02,5.143,4.328,5.961,6.52
2006-08-02,7.097,6.399,4.928,5.109,5.211,4.329,5.989,6.584
2006-08-03,7.168,6.545,5.11,5.267,5.343,4.322,6.008,6.592
2006-08-04,7.241,6.651,5.135,5.42,5.502,4.329,6.028,6.628
2006-08-05,7.316,6.781,5.489,5.607,5.667,4.245,5.968,6.562
2006-08-06,7.221,6.93,5.933,5.779,5.812,4.166,5.917,6.472
2006-08-07,7.103,7.091,6.112,5.822,5.845,4.085,5.813,6.336
2006-08-08,7.118,7.187,6.224,5.856,5.88,4.018,5.598,6.106
2006-08-09,7.219,7.178,6.193,5.904,5.925,4.046,5.392,5.893
2006-08-10,7.395,7.079,6.109,5.963,5.958,4.062,5.235,5.761
2006-08-11,7.582,7.087,6.148,6.034,5.978,4.021,5.129,5.664
2006-08-12,7.707,7.128,6.127,6.061,5.944,3.973,5.148,5.652
2006-08-13,7.847,7.136,6.022,6.052,5.882,3.937,5.143,5.666
2006-08-14,7.96,7.206,5.956,6.034,5.825,3.921,5.18,5.706
2006-08-15,8.08,7.301,5.932,6.007,5.762,3.917,5.183,5.728
2006-08-16,8.185,7.426,5.956,5.986,5.68,3.907,5.196,5.725
2006-08-17,8.15,7.452,5.829,5.951,5.599,3.908,5.237,5.74
2006-08-18,8.161,7.339,5.694,5.907,5.539,3.902,5.226,5.759
2006-08-19,8.181,7.272,5.642,5.879,5.503,3.892,5.224,5.756
2006-08-20,8.225,7.32,5.633,5.857,5.475,3.892,5.25,5.738
2006-08-21,8.244,7.293,5.535,5.797,5.416,3.907,5.289,5.765
2006-08-22,8.335,7.468,5.601,5.77,5.36,3.907,5.307,5.785
2006-08-23,8.19,7.517,5.333,5.722,5.322,3.987,5.4,5.819
2006-08-24,8.236,7.428,5.206,5.672,5.285,3.992,5.393,5.808
2006-08-25,8.228,7.423,5.107,5.633,5.259,4.022,5.448,5.842
2006-08-26,8.261,7.424,5.054,5.597,5.228,4.037,5.484,5.893
2006-08-27,8.359,7.551,5.086,5.569,5.197,4.047,5.521,5.961
2006-08-28,8.402,7.69,5.068,5.557,5.178,4.076,5.561,6.038
2006-08-29,8.44,7.82,5.138,5.544,5.165,4.069,5.563,6.048
2006-08-30,8.311,7.938,5.085,5.535,5.18,4.096,5.605,6.041
2006-08-31,8.204,7.877,4.967,5.583,5.226,4.085,5.582,5.972
2006-09-01,8.084,7.808,4.92,5.639,5.279,4.067,5.559,5.877
2006-09-02,8.094,7.445,4.754,5.694,5.328,4.088,5.561,5.874
2006-09-03,8.289,7.277,4.839,5.744,5.345,4.084,5.543,5.876
2006-09-04,8.346,7.205,4.864,5.796,5.355,4.13,5.615,5.893
2006-09-05,8.561,7.277,5.052,5.83,5.371,4.15,5.653,5.95
2006-09-06,8.37,7.338,4.791,5.851,5.397,4.283,5.791,6.04
2006-09-07,8.458,7.037,4.679,5.811,5.35,4.28,5.781,6.117
2006-09-08,8.624,7.15,4.75,5.769,5.317,4.256,5.802,6.205
2006-09-09,8.755,7.445,4.816,5.756,5.3,4.265,5.852,6.315
2006-09-10,8.885,7.695,4.93,5.737,5.316,4.237,5.856,6.374
2006-09-11,8.84,7.941,4.895,5.71,5.327,4.253,5.918,6.434
2006-09-12,9.06,7.946,4.861,5.7,5.304,4.221,5.917,6.453
2006-09-13,9.687,8.213,5.424,5.767,5.296,4.09,5.805,6.37
2006-09-14,9.267,8.615,7.048,5.967,5.34,3.946,5.685,6.238
2006-09-15,9.016,9.009,7.071,5.974,5.235,3.95,5.731,6.235
2006-09-16,9.073,9.069,7.101,5.989,5.197,3.917,5.518,6.043
2006-09-17,9.555,8.855,7.041,5.895,5.138,3.858,5.381,5.931
2006-09-18,9.994,8.966,7.51,5.908,5.106,3.784,5.322,5.857
2006-09-19,10.23,9.37,7.67,5.936,4.938,3.765,5.368,5.91
2006-09-20,10.508,9.535,7.665,5.952,4.847,3.715,5.288,5.875
2006-09-21,10.718,9.661,7.962,5.903,4.769,3.692,5.187,5.736
2006-09-22,10.606,9.856,7.787,5.872,4.71,3.683,5.128,5.629
2006-09-23,10.632,9.747,7.41,5.747,4.677,3.659,5.014,5.523
2006-09-24,10.799,9.57,7.261,5.685,4.699,3.619,4.886,5.422
2006-09-25,10.979,9.757,7.537,5.72,4.754,3.594,4.825,5.373
2006-09-26,10.763,9.933,7.25,5.756,4.722,3.562,4.853,5.343
2006-09-27,10.957,9.618,6.892,5.649,4.706,3.516,4.767,5.342
2006-09-28,11.092,9.455,6.816,5.553,4.712,3.498,4.812,5.366
2006-09-29,11.319,9.629,7.083,5.497,4.711,3.525,4.877,5.487
2006-09-30,11.247,9.915,7.617,5.497,4.675,3.54,4.941,5.57
2006-10-01,10.737,10.212,7.356,5.586,4.582,3.512,5.003,5.528
2006-10-02,10.655,9.742,6.703,5.358,4.5,3.49,4.933,5.481
2006-10-03,10.999,9.883,7.159,5.38,4.544,3.496,4.865,5.392
2006-10-04,10.8,9.89,6.457,5.429,4.51,3.555,5.042,5.514
2006-10-05,11.224,9.733,6.487,5.329,4.528,3.519,4.99,5.542
2006-10-06,11.196,9.966,6.281,5.431,4.556,3.571,5.159,5.663
2006-10-07,11.439,9.691,6.241,5.425,4.614,3.576,5.187,5.859
2006-10-08,11.617,9.995,6.997,5.398,4.638,3.594,5.249,5.988
2006-10-09,11.513,10.518,7.212,5.609,4.641,3.633,5.4,6.175
2006-10-10,11.538,10.721,7.443,5.594,4.615,3.598,5.361,6.205
2006-10-11,11.461,10.733,7.145,5.591,4.55,3.604,5.389,6.24
2006-10-12,11.908,10.691,7.34,5.58,4.536,3.601,5.329,6.24
2006-10-13,11.989,10.86,8.185,5.634,4.501,3.64,5.331,6.173
2006-10-14,11.609,11.114,7.925,5.595,4.412,3.674,5.342,6.063
2006-10-15,11.754,10.949,7.585,5.402,4.315,3.697,5.136,5.817
2006-10-16,11.679,10.902,7.311,5.476,4.343,3.702,5.045,5.659
2006-10-17,11.954,10.615,7.08,5.376,4.331,3.664,4.999,5.647
2006-10-18,12.222,10.634,7.297,5.384,4.368,3.658,5.032,5.778
2006-10-19,12.409,10.997,7.626,5.545,4.445,3.73,5.178,6.024
2006-10-20,12.477,11.156,7.577,5.582,4.491,3.82,5.329,6.212
2006-10-21,12.72,11.229,7.837,5.592,4.526,3.892,5.369,6.271
2006-10-22,12.583,11.761,8.498,5.858,4.615,3.978,5.406,6.128
2006-10-23,11.208,11.523,7.091,5.788,4.636,4.053,5.36,5.916
2006-10-24,11.636,10.352,6.497,5.67,4.663,4.057,5.171,5.723
2006-10-25,12.232,10.257,6.823,5.778,4.753,4.064,5.223,5.77
2006-10-26,12.474,10.877,7.09,5.818,4.796,4.115,5.373,5.934
2006-10-27,12.484,11.038,6.73,5.775,4.787,4.153,5.495,6.159
2006-10-28,12.428,10.738,6.477,5.837,4.833,4.204,5.631,6.421
2006-10-29,12.848,10.708,7.051,5.741,4.85,4.251,5.732,6.667
2006-10-30,12.841,11.39,8.829,6.058,4.879,4.276,5.847,6.627
2006-10-31,11.62,11.835,8.119,6.396,4.965,4.287,5.835,6.445
2006-11-01,10.908,11.173,6.744,6.085,4.893,4.251,5.641,6.235
2006-11-02,11.359,10.355,6.605,6.052,4.887,4.199,5.603,6.163
2006-11-03,11.673,10.569,7.14,6.192,4.968,4.241,5.748,6.287
2006-11-04,11.655,11.011,7.238,6.071,4.987,4.343,5.953,6.561
2006-11-05,11.44,11.177,7.111,6.097,5.023,4.419,6.11,6.831
2006-11-06,11.223,11.16,7.045,6.155,5.063,4.454,6.21,6.991
2006-11-07,11.236,11.094,7.302,6.14,5.113,4.479,6.309,7.074
2006-11-08,11.042,11.17,8.035,6.251,5.193,4.466,6.367,7.06
2006-11-09,10.585,11.156,7.772,6.423,5.231,4.411,6.334,7.026
2006-11-10,10.658,11.032,7.845,6.335,5.324,4.412,6.1,6.85
2006-11-11,10.433,10.892,7.622,6.352,5.346,4.461,6.1,6.718
2006-11-12,10.41,10.364,7.231,6.34,5.361,4.422,6.043,6.67
2006-11-13,10.56,9.876,7.104,6.347,5.38,4.383,6.072,6.669
2006-11-14,10.703,9.448,7.016,6.388,5.398,4.393,6.227,6.84
2006-11-15,11.095,9.745,7.711,6.298,5.505,4.45,6.288,6.968
2006-11-16,11.118,10.366,8.116,6.507,5.483,4.455,6.506,7.131
2006-11-17,10.913,10.471,7.538,6.396,5.406,4.35,6.385,7.1
2006-11-18,11.086,10.484,7.629,6.313,5.358,4.285,6.235,6.946
2006-11-19,11.081,10.646,7.822,6.563,5.385,4.258,6.243,6.853
2006-11-20,11.083,10.56,7.595,6.478,5.308,4.191,6.158,6.876
2006-11-21,11.081,10.555,7.646,6.605,5.321,4.153,6.139,6.809
2006-11-22,10.976,10.222,7.412,6.604,5.332,4.139,6.164,6.855
2006-11-23,11.075,10.051,7.524,6.564,5.377,4.193,6.211,6.955
2006-11-24,11.175,10.035,7.773,6.695,5.478,4.286,6.325,7.201
2006-11-25,11.216,10.371,8.422,6.871,5.64,4.464,6.58,7.349
2006-11-26,11.157,10.556,8.81,6.919,5.694,4.502,6.666,7.492
2006-11-27,11.088,10.816,9.149,7.094,5.741,4.498,6.654,7.388
2006-11-28,10.974,10.816,8.849,6.962,5.67,4.506,6.449,7.23
2006-11-29,10.874,10.685,8.59,6.872,5.588,4.52,6.273,7.029
2006-11-30,10.827,10.551,8.68,7.096,5.719,4.552,6.205,6.911
2006-12-01,10.858,10.6,9.181,7.097,5.84,4.723,6.113,6.755
2006-12-02,10.801,10.668,9.036,7.378,5.871,4.678,6.12,6.74
2006-12-03,10.622,10.611,8.988,7.272,5.887,4.703,5.953,6.591
2006-12-04,10.33,10.387,8.408,7.188,5.85,4.609,6.042,6.621
2006-12-05,10.225,10.24,8.45,6.852,5.796,4.656,5.931,6.604
2006-12-06,9.998,10.077,8.604,6.923,5.72,4.703,6.259,6.74
2006-12-07,9.86,9.954,8.454,6.975,5.75,4.716,6.277,6.936
2006-12-08,9.906,9.98,8.566,6.702,5.546,4.766,6.317,6.927
2006-12-09,9.696,9.853,8.652,6.824,5.506,4.773,6.363,6.927
2006-12-10,9.383,9.617,8.286,6.531,5.439,4.746,6.336,6.919
2006-12-11,9.192,9.422,8.137,6.626,5.455,4.739,6.226,6.757
2006-12-12,9.008,9.286,7.759,6.432,5.483,4.745,6.219,6.731
2006-12-13,8.907,9.171,7.827,6.21,5.414,4.78,6.186,6.743
2006-12-14,8.948,9.103,8.226,6.577,5.551,4.862,6.238,6.832
2006-12-15,8.902,9.025,8.453,6.819,5.651,4.864,6.265,6.862
2006-12-16,8.859,8.963,8.311,6.745,5.528,4.886,6.104,6.684
2006-12-17,8.746,8.788,8.212,6.93,5.62,4.979,5.9,6.425
2006-12-18,8.602,8.641,8.103,6.951,5.712,5.043,5.815,6.287
2006-12-19,8.425,8.518,8.03,7.041,5.768,5.077,5.803,6.262
2006-12-20,8.103,8.298,7.933,7.131,5.834,5.042,5.888,6.34
2006-12-21,8.034,8.233,7.799,6.933,5.898,5.141,5.874,6.358
2006-12-22,7.974,8.088,7.85,6.928,5.907,5.166,6.095,6.417
2006-12-23,7.72,7.899,7.76,6.858,5.856,5.102,6.176,6.539
2006-12-24,7.855,7.952,7.629,6.651,5.727,5.153,6.074,6.555
2006-12-25,7.906,7.938,7.706,6.777,5.654,5.143,6.189,6.571
2006-12-26,7.73,7.82,7.698,6.794,5.657,5.069,6.291,6.6
2006-12-27,7.716,7.84,7.525,6.49,5.484,5.034,6.175,6.566
2006-12-28,7.628,7.772,7.534,6.516,5.467,5.034,6.196,6.55
2006-12-29,7.382,7.549,7.455,6.396,5.459,5.027,6.257,6.592
2006-12-30,7.106,7.291,7.243,6.214,5.374,5.053,6.238,6.578
2006-12-31,7.001,7.146,7.133,6.258,5.361,5.095,6.246,6.611
2007-01-01,6.881,6.981,7.058,6.268,5.397,5.098,6.199,6.553
2007-01-02,6.878,6.97,6.915,6.13,5.295,5.247,5.988,6.414
2007-01-03,7.106,6.928,7.01,6.366,5.486,5.59,5.962,6.26
2007-01-04,7.114,6.843,7.158,6.678,5.821,5.864,6.064,6.372
2007-01-05,7.047,6.844,7.232,6.76,5.89,6.261,6.195,6.476
2007-01-06,7.047,6.878,7.266,6.828,5.94,6.543,6.364,6.58
2007-01-07,7.166,6.966,7.252,6.828,5.994,6.703,6.523,6.724
2007-01-08,7.237,7.027,7.312,6.887,6.092,6.719,6.742,6.906
2007-01-09,7.168,7.031,7.288,6.786,6.122,6.732,6.813,6.95
2007-01-10,7.167,7.052,7.214,6.706,6.227,6.783,6.949,6.995
2007-01-11,7.067,6.981,7.163,6.678,6.272,6.749,6.967,7.034
2007-01-12,6.902,6.833,7.094,6.694,6.319,6.663,6.98,7.08
2007-01-13,6.81,6.8,6.959,6.633,6.327,6.624,6.954,7.097
2007-01-14,6.694,6.714,6.859,6.554,6.276,6.546,6.947,7.138
2007-01-15,6.565,6.654,6.734,6.467,6.196,6.521,6.917,7.166
2007-01-16,6.44,6.595,6.72,6.483,6.205,6.484,6.932,7.202
2007-01-17,6.187,6.37,6.589,6.427,6.148,6.454,6.89,7.186
2007-01-18,5.877,6.045,6.489,6.335,6.115,6.448,6.948,7.144
2007-01-19,5.732,5.902,6.427,6.247,6.055,6.47,6.875,7.066
2007-01-20,5.613,5.789,6.042,6.059,6.005,6.541,6.873,6.988
2007-01-21,5.395,5.513,5.835,6.077,6.124,6.628,7.007,7.011
2007-01-22,5.038,5.305,5.854,6.044,6.176,6.684,7.058,7.085
2007-01-23,4.979,5.232,6.043,6.043,6.119,6.715,7.076,7.16
2007-01-24,5.023,5.136,5.975,5.96,6.075,6.735,7.073,7.127
2007-01-25,4.962,4.995,5.598,5.792,5.936,6.766,7.092,7.115
2007-01-26,4.814,4.924,5.33,5.668,5.898,6.828,7.17,7.167
2007-01-27,4.513,4.596,4.969,5.607,5.944,6.878,7.203,7.232
2007-01-28,4.392,4.314,4.763,5.535,5.959,6.921,7.256,7.266
2007-01-29,4.285,4.12,5.204,5.452,5.952,6.944,7.303,7.3
2007-01-30,4.051,3.927,5.155,5.474,5.886,6.932,7.278,7.303
2007-01-31,3.952,3.666,4.833,5.385,5.906,6.966,7.343,7.333
2007-02-01,3.857,3.441,4.837,5.284,5.919,6.969,7.362,7.378
2007-02-02,3.911,3.436,4.695,5.208,5.902,6.956,7.377,7.407
2007-02-03,3.954,3.447,4.654,5.108,5.89,6.932,7.376,7.445
2007-02-04,3.979,3.661,4.324,5.091,5.891,6.907,7.366,7.431
2007-02-05,3.867,3.74,4.521,5.072,5.911,6.926,7.425,7.447
2007-02-06,3.676,3.636,4.7,5.079,5.985,6.9,7.417,7.448
2007-02-07,3.415,3.395,4.939,4.982,6.028,6.882,7.434,7.449
2007-02-08,3.149,3.224,5.113,4.968,6.107,6.799,7.374,7.414
2007-02-09,2.954,3.039,4.835,4.891,6.155,6.731,7.32,7.369
2007-02-10,2.8,2.774,4.446,4.752,6.093,6.678,7.301,7.347
2007-02-11,2.659,2.567,4.365,4.746,6.029,6.609,7.281,7.34
2007-02-12,2.479,2.445,4.206,4.741,5.949,6.529,7.252,7.326
2007-02-13,2.196,2.327,3.955,4.661,5.783,6.439,7.199,7.304
2007-02-14,1.89,2.163,4.108,4.545,5.517,6.366,7.195,7.305
2007-02-15,2.066,2.271,3.996,4.445,5.371,6.317,7.144,7.305
2007-02-16,2.448,2.39,2.967,4.402,5.415,6.248,7.065,7.246
2007-02-17,2.076,2.189,2.515,3.922,5.33,6.31,7.153,7.261
2007-02-18,1.925,1.915,3.266,3.795,4.988,6.382,7.21,7.356
2007-02-19,2.14,2.097,4.334,3.864,4.973,6.368,7.18,7.388
2007-02-20,1.905,2.115,4.099,4.01,5.343,6.302,7.095,7.342
2007-02-21,1.731,1.837,3.519,3.906,5.334,6.388,7.212,7.312
2007-02-22,1.661,1.698,3.394,3.779,5.247,6.45,7.245,7.316
2007-02-23,1.497,1.581,3.654,3.849,5.349,6.498,7.266,7.303
2007-02-24,1.252,1.474,3.699,3.942,5.416,6.446,7.211,7.272
2007-02-25,1.236,1.283,3.14,3.878,5.456,6.412,7.188,7.25
2007-02-26,0.998,1.16,3.435,3.694,5.324,6.442,7.204,7.241
2007-02-27,0.954,1.167,3.376,3.857,5.391,6.363,7.142,7.197
2007-02-28,0.976,1.219,3.406,3.806,5.41,6.362,7.136,7.187
2007-03-01,0.969,1.229,3.238,3.697,5.316,6.352,7.141,7.18
2007-03-02,0.971,1.18,3.048,3.837,5.309,6.377,7.174,7.201
2007-03-03,0.957,1.193,3.194,3.795,5.26,6.423,7.223,7.219
2007-03-04,1.026,1.215,3.024,3.872,5.193,6.406,7.221,7.234
2007-03-05,1.11,1.194,2.836,3.909,5.115,6.387,7.245,7.248
2007-03-06,1.136,1.162,2.759,3.86,5.108,6.439,7.278,7.284
2007-03-07,1.034,1.007,3.009,4.007,5.171,6.51,7.313,7.324
2007-03-08,1.062,0.971,3.687,4.067,5.22,6.602,7.297,7.349
2007-03-09,0.884,1.1,3.971,4.186,5.176,6.606,7.287,7.322
2007-03-10,0.532,0.958,3.805,4.045,5.116,6.637,7.299,7.277
2007-03-11,0.412,0.846,3.462,3.923,4.939,6.574,7.288,7.186
2007-03-12,0.429,0.56,2.728,3.722,4.701,6.496,7.269,7.125
2007-03-13,0.43,0.475,2.734,3.517,4.505,6.536,7.27,7.081
2007-03-14,0.459,0.483,2.547,3.353,4.294,6.481,7.236,7.067
2007-03-15,0.692,0.669,2.052,3.18,4.043,6.285,7.178,7.108
2007-03-16,0.941,0.766,1.96,2.986,3.871,6.066,7.155,7.163
2007-03-17,1.127,0.802,2.355,2.932,3.686,5.94,7.136,7.188
2007-03-18,1.139,0.931,2.305,2.814,3.419,5.678,7.006,7.16
2007-03-19,1.247,1.008,1.903,2.561,3.18,5.432,6.931,7.143
2007-03-20,1.379,1.087,2.023,2.469,3.146,5.31,6.863,7.136
2007-03-21,1.345,1.094,2.221,2.466,3.049,5.021,6.575,7.035
2007-03-22,1.364,1.213,2.453,2.395,2.959,4.885,6.423,6.925
2007-03-23,1.023,1.197,2.228,2.309,2.808,4.663,6.155,6.791
2007-03-24,1.035,1.269,2.359,2.19,2.859,4.919,6.335,6.797
2007-03-25,1.121,1.525,2.501,2.245,2.903,5.016,6.293,6.8
2007-03-26,1.118,1.642,2.385,2.243,2.833,5.061,6.339,6.756
