"Date","110 m","131 m","156 m"
2010-05-03,6.581,7.331,8.063
2010-05-04,6.524,7.339,8.127
2010-05-05,6.603,7.395,8.195
2010-05-06,6.76,7.401,8.178
2010-05-07,6.759,7.392,8.185
2010-05-08,6.714,7.449,8.284
2010-05-09,6.893,7.483,8.271
2010-05-10,6.854,7.508,8.296
2010-05-11,6.864,7.581,8.355
2010-05-12,7.007,7.605,8.331
2010-05-13,6.967,7.594,8.304
2010-05-14,6.838,7.584,8.316
2010-05-15,6.829,7.577,8.295
2010-05-16,6.822,7.574,8.265
2010-05-17,6.777,7.573,8.254
2010-05-18,6.784,7.57,8.229
2010-05-19,6.795,7.573,8.195
2010-05-20,6.813,7.586,8.169
2010-05-21,6.856,7.588,8.198
2010-05-22,6.881,7.569,8.204
2010-05-23,6.916,7.559,8.163
2010-05-24,6.845,7.557,8.171
2010-05-25,6.829,7.569,8.197
2010-05-26,6.858,7.584,8.183
2010-05-27,6.84,7.598,8.166
2010-05-28,6.819,7.609,8.166
2010-05-29,6.823,7.612,8.153
2010-05-30,6.847,7.616,8.147
2010-05-31,6.86,7.606,8.155
2010-06-01,6.837,7.581,8.139
2010-06-02,6.857,7.587,8.105
2010-06-03,6.874,7.6,8.113
2010-06-04,6.863,7.593,8.12
2010-06-05,6.844,7.587,8.122
2010-06-06,6.847,7.594,8.118
2010-06-07,6.862,7.616,8.127
2010-06-08,6.879,7.65,8.167
2010-06-09,6.934,7.685,8.183
2010-06-10,6.972,7.693,8.17
2010-06-11,6.971,7.706,8.188
2010-06-12,6.968,7.699,8.202
2010-06-13,6.966,7.696,8.205
2010-06-14,6.971,7.694,8.205
2010-06-15,6.971,7.697,8.212
2010-06-16,6.969,7.712,8.223
2010-06-17,7.01,7.724,8.216
2010-06-18,7.026,7.739,8.213
2010-06-19,6.999,7.748,8.228
2010-06-20,6.988,7.745,8.234
2010-06-21,6.976,7.749,8.242
2010-06-22,7.008,7.764,8.244
2010-06-23,7.097,7.779,8.232
2010-06-24,7.148,7.795,8.228
2010-06-25,7.086,7.782,8.254
2010-06-26,7.07,7.774,8.266
2010-06-27,7.151,7.781,8.258
2010-06-28,7.16,7.777,8.253
2010-06-29,7.14,7.776,8.26
2010-06-30,7.106,7.772,8.27
2010-07-01,7.102,7.769,8.271
2010-07-02,7.122,7.774,8.269
2010-07-03,7.125,7.775,8.267
2010-07-04,7.166,7.783,8.261
2010-07-05,7.183,7.795,8.261
2010-07-06,7.201,7.801,8.253
2010-07-07,7.238,7.807,8.238
2010-07-08,7.258,7.807,8.221
2010-07-09,7.257,7.798,8.207
2010-07-10,7.258,7.774,8.198
2010-07-11,7.266,7.741,8.198
2010-07-12,7.269,7.71,8.207
2010-07-13,7.276,7.683,8.217
2010-07-14,7.291,7.688,8.216
2010-07-15,7.307,7.712,8.218
2010-07-16,7.325,7.739,8.231
2010-07-17,7.351,7.758,8.226
2010-07-18,7.371,7.777,8.232
2010-07-19,7.409,7.798,8.243
2010-07-20,7.449,7.827,8.247
2010-07-21,7.467,7.857,8.251
2010-07-22,7.476,7.877,8.257
2010-07-23,7.485,7.893,8.27
2010-07-24,7.505,7.903,8.279
2010-07-25,7.521,7.911,8.279
2010-07-26,7.532,7.919,8.291
2010-07-27,7.557,7.927,8.315
2010-07-28,7.605,7.952,8.331
2010-07-29,7.657,7.96,8.332
2010-07-30,7.661,7.991,8.37
2010-07-31,7.706,8.033,8.397
2010-08-01,7.77,8.064,8.399
2010-08-02,7.788,8.096,8.406
2010-08-03,7.777,8.111,8.425
2010-08-04,7.79,8.12,8.432
2010-08-05,7.794,8.132,8.443
2010-08-06,7.811,8.151,8.452
2010-08-07,7.846,8.182,8.468
2010-08-08,7.904,8.206,8.485
2010-08-09,7.967,8.228,8.492
2010-08-10,7.972,8.248,8.51
2010-08-11,7.985,8.268,8.522
2010-08-12,8.023,8.287,8.528
2010-08-13,8.064,8.295,8.537
2010-08-14,8.069,8.296,8.557
2010-08-15,8.071,8.296,8.571
2010-08-16,8.091,8.298,8.578
2010-08-17,8.112,8.303,8.582
2010-08-18,8.106,8.308,8.595
2010-08-19,8.111,8.329,8.616
2010-08-20,8.142,8.367,8.632
2010-08-21,8.172,8.41,8.652
2010-08-22,8.19,8.449,8.682
2010-08-23,8.214,8.484,8.71
2010-08-24,8.247,8.524,8.731
2010-08-25,8.283,8.563,8.744
2010-08-26,8.299,8.574,8.738
2010-08-27,8.281,8.554,8.743
2010-08-28,8.269,8.526,8.742
2010-08-29,8.273,8.533,8.732
2010-08-30,8.266,8.543,8.735
2010-08-31,8.248,8.548,8.746
2010-09-01,8.235,8.548,8.756
2010-09-02,8.226,8.548,8.765
2010-09-03,8.219,8.545,8.775
2010-09-04,8.211,8.539,8.782
2010-09-05,8.207,8.54,8.789
2010-09-06,8.234,8.542,8.807
2010-09-07,8.265,8.537,8.804
2010-09-08,8.275,8.527,8.804
2010-09-09,8.272,8.537,8.815
2010-09-10,8.264,8.534,8.825
2010-09-11,8.262,8.531,8.829
2010-09-12,8.269,8.535,8.823
2010-09-13,8.272,8.524,8.804
2010-09-14,8.306,8.531,8.793
2010-09-15,8.327,8.546,8.778
2010-09-16,8.322,8.547,8.761
2010-09-17,8.315,8.541,8.763
2010-09-18,8.318,8.522,8.779
2010-09-19,8.33,8.507,8.794
2010-09-20,8.339,8.492,8.799
2010-09-21,8.349,8.51,8.825
2010-09-22,8.377,8.524,8.829
2010-09-23,8.413,8.522,8.837
2010-09-24,8.462,8.553,8.858
2010-09-25,8.495,8.556,8.851
2010-09-26,8.525,8.567,8.853
2010-09-27,8.566,8.585,8.846
2010-09-28,8.587,8.587,8.807
2010-09-29,8.593,8.583,8.763
2010-09-30,8.603,8.596,8.745
2010-10-01,8.633,8.599,8.741
2010-10-02,8.661,8.592,8.749
2010-10-03,8.681,8.621,8.81
2010-10-04,8.685,8.676,8.857
2010-10-05,8.687,8.689,8.856
2010-10-06,8.692,8.691,8.866
2010-10-07,8.689,8.68,8.856
2010-10-08,8.668,8.673,8.839
2010-10-09,8.688,8.706,8.866
2010-10-10,8.698,8.755,8.896
2010-10-11,8.721,8.768,8.909
2010-10-12,8.75,8.783,8.916
2010-10-13,8.768,8.789,8.916
2010-10-14,8.776,8.782,8.916
2010-10-15,8.775,8.772,8.907
2010-10-16,8.722,8.767,8.877
2010-10-17,8.708,8.763,8.843
2010-10-18,8.719,8.769,8.834
2010-10-19,8.755,8.773,8.846
2010-10-20,8.79,8.778,8.855
2010-10-21,8.789,8.769,8.851
2010-10-22,8.764,8.751,8.844
2010-10-23,8.759,8.755,8.85
2010-10-24,8.762,8.798,8.861
2010-10-25,8.744,8.804,8.853
2010-10-26,8.766,8.78,8.838
2010-10-27,8.761,8.757,8.836
2010-10-28,8.739,8.737,8.827
2010-10-29,8.713,8.733,8.812
2010-10-30,8.682,8.733,8.793
2010-10-31,8.65,8.727,8.781
2010-11-01,8.621,8.714,8.766
2010-11-02,8.607,8.692,8.751
2010-11-03,8.603,8.671,8.744
2010-11-04,8.584,8.651,8.748
2010-11-05,8.569,8.626,8.747
2010-11-06,8.541,8.608,8.735
2010-11-07,8.461,8.607,8.74
2010-11-08,8.444,8.6,8.733
2010-11-09,8.5,8.583,8.732
2010-11-10,8.486,8.591,8.767
2010-11-11,8.582,8.652,8.804
2010-11-12,8.669,8.717,8.809
2010-11-13,8.772,8.758,8.828
2010-11-14,8.866,8.842,8.893
2010-11-15,8.957,8.906,8.952
2010-11-16,9.018,8.96,8.991
2010-11-17,9.111,9.02,9.044
2010-11-18,9.208,9.068,9.092
2010-11-19,9.291,9.089,9.223
2010-11-20,9.343,9.143,9.322
2010-11-21,9.426,9.188,9.357
2010-11-22,9.524,9.251,9.363
2010-11-23,9.573,9.309,9.345
2010-11-24,9.618,9.339,9.337
2010-11-25,9.703,9.322,9.323
2010-11-26,9.724,9.353,9.295
2010-11-27,9.659,9.379,9.296
2010-11-28,9.715,9.368,9.29
2010-11-29,9.854,9.379,9.287
2010-11-30,9.923,9.402,9.284
2010-12-01,9.9,9.4,9.285
2010-12-02,9.86,9.422,9.305
2010-12-03,9.806,9.482,9.345
2010-12-04,9.847,9.509,9.363
2010-12-05,9.906,9.541,9.363
2010-12-06,9.981,9.548,9.354
2010-12-07,10.053,9.547,9.345
2010-12-08,10.091,9.519,9.321
2010-12-09,9.972,9.487,9.313
2010-12-10,9.89,9.437,9.327
2010-12-11,9.877,9.417,9.346
2010-12-12,9.922,9.422,9.352
2010-12-13,9.924,9.459,9.349
2010-12-14,9.776,9.468,9.343
2010-12-15,9.824,9.428,9.34
2010-12-16,9.986,9.491,9.325
2010-12-17,10.047,9.524,9.306
2010-12-18,10.098,9.531,9.284
2010-12-19,10.134,9.549,9.266
2010-12-20,10.175,9.543,9.24
2010-12-21,10.18,9.542,9.233
2010-12-22,10.057,9.582,9.289
2010-12-23,9.987,9.58,9.324
2010-12-24,9.927,9.603,9.394
2010-12-25,9.847,9.647,9.462
2010-12-26,9.802,9.7,9.535
2010-12-27,9.794,9.747,9.578
2010-12-28,9.776,9.768,9.583
2010-12-29,9.844,9.647,9.36
2010-12-30,9.925,9.584,9.301
2010-12-31,9.922,9.659,9.356
2011-01-01,9.929,9.683,9.337
2011-01-02,9.936,9.65,9.326
2011-01-03,9.956,9.627,9.335
2011-01-04,9.984,9.587,9.333
2011-01-05,10,9.532,9.324
2011-01-06,9.961,9.551,9.323
2011-01-07,9.948,9.556,9.325
2011-01-08,9.933,9.532,9.331
2011-01-09,9.861,9.504,9.341
2011-01-10,9.804,9.462,9.354
2011-01-11,9.822,9.459,9.361
2011-01-12,9.826,9.493,9.376
2011-01-13,9.75,9.545,9.422
2011-01-14,9.671,9.54,9.427
2011-01-15,9.629,9.541,9.424
2011-01-16,9.637,9.609,9.449
2011-01-17,9.629,9.595,9.385
2011-01-18,9.541,9.569,9.342
2011-01-19,9.443,9.579,9.348
2011-01-20,9.453,9.583,9.339
2011-01-21,9.38,9.567,9.331
2011-01-22,9.328,9.585,9.358
2011-01-23,9.306,9.531,9.308
2011-01-24,9.18,9.462,9.272
2011-01-25,9.119,9.447,9.249
2011-01-26,9.162,9.44,9.233
2011-01-27,9.395,9.44,9.247
2011-01-28,9.529,9.417,9.271
2011-01-29,9.545,9.399,9.301
2011-01-30,9.581,9.445,9.349
2011-01-31,9.628,9.486,9.391
2011-02-01,9.64,9.504,9.397
2011-02-02,9.596,9.553,9.414
2011-02-03,9.618,9.589,9.455
2011-02-04,9.674,9.598,9.485
2011-02-05,9.675,9.623,9.469
2011-02-06,9.545,9.621,9.439
2011-02-07,9.437,9.581,9.346
2011-02-08,9.318,9.519,9.275
2011-02-09,9.298,9.503,9.259
2011-02-10,9.235,9.472,9.2
2011-02-11,9.185,9.414,9.18
2011-02-12,9.186,9.419,9.198
2011-02-13,9.243,9.43,9.2
2011-02-14,9.155,9.419,9.206
2011-02-15,9.08,9.432,9.226
2011-02-16,9.062,9.376,9.235
2011-02-17,9.029,9.347,9.258
2011-02-18,9.325,9.414,9.29
2011-02-19,9.425,9.426,9.327
2011-02-20,9.484,9.437,9.364
2011-02-21,9.47,9.468,9.391
2011-02-22,9.501,9.515,9.422
2011-02-23,9.504,9.529,9.436
2011-02-24,9.417,9.553,9.476
2011-02-25,9.406,9.567,9.518
2011-02-26,9.442,9.566,9.533
2011-02-27,9.423,9.545,9.461
2011-02-28,9.284,9.5,9.433
2011-03-01,9.205,9.497,9.472
2011-03-02,9.244,9.513,9.443
2011-03-03,8.885,9.489,9.443
2011-03-04,8.715,9.478,9.422
2011-03-05,8.73,9.458,9.424
2011-03-06,8.913,9.484,9.442
2011-03-07,8.967,9.508,9.46
2011-03-08,8.755,9.49,9.477
2011-03-09,8.602,9.46,9.445
2011-03-10,8.615,9.393,9.431
2011-03-11,8.752,9.389,9.423
2011-03-12,8.759,9.4,9.439
2011-03-13,8.609,9.399,9.467
2011-03-14,8.434,9.398,9.442
2011-03-15,8.383,9.394,9.422
2011-03-16,8.52,9.371,9.422
2011-03-17,8.6,9.386,9.421
2011-03-18,8.431,9.363,9.421
2011-03-19,8.273,9.323,9.396
2011-03-20,8.32,9.262,9.342
2011-03-21,8.362,9.236,9.324
2011-03-22,8.465,9.263,9.315
2011-03-23,8.501,9.293,9.32
2011-03-24,8.416,9.304,9.341
2011-03-25,8.354,9.29,9.358
2011-03-26,8.292,9.279,9.363
2011-03-27,8.182,9.27,9.329
2011-03-28,8.071,9.161,9.222
2011-03-29,8.259,9.105,9.174
2011-03-30,8.207,9.123,9.176
2011-03-31,8.04,9.128,9.176
2011-04-01,7.947,9.136,9.166
2011-04-02,8.323,9.172,9.169
2011-04-03,8.493,9.175,9.164
2011-04-04,8.377,9.109,9.144
2011-04-05,8.513,9.092,9.139
2011-04-06,8.751,9.096,9.141
2011-04-07,8.63,9.099,9.128
2011-04-08,8.47,9.057,9.112
2011-04-09,8.447,9.052,9.109
2011-04-10,8.46,9.055,9.114
2011-04-11,8.417,9.068,9.114
2011-04-12,8.517,9.077,9.114
2011-04-13,8.516,9.048,9.11
2011-04-14,8.492,8.997,9.095
2011-04-15,8.523,9.012,9.098
2011-04-16,8.362,9.005,9.097
2011-04-17,8.39,8.997,9.09
2011-04-18,8.687,8.994,9.082
2011-04-19,8.596,8.982,9.085
2011-04-20,8.447,8.917,9.074
2011-04-21,8.314,8.863,9.039
2011-04-22,8.181,8.84,9.018
2011-04-23,8.114,8.813,9
2011-04-24,8.054,8.767,8.969
2011-04-25,8.071,8.755,8.95
2011-04-26,8.014,8.728,8.932
2011-04-27,7.879,8.661,8.9
2011-04-28,7.744,8.595,8.862
2011-04-29,7.675,8.547,8.829
2011-04-30,7.631,8.492,8.811
2011-05-01,7.568,8.422,8.786
2011-05-02,7.477,8.307,8.719
2011-05-03,7.516,8.238,8.65
2011-05-04,7.628,8.22,8.61
2011-05-05,7.549,8.193,8.573
2011-05-06,7.367,8.136,8.561
2011-05-07,7.197,8.053,8.57
2011-05-08,7.123,8.006,8.588
2011-05-09,7.075,8.017,8.618
2011-05-10,7.07,8.027,8.629
2011-05-11,7.115,8.047,8.631
2011-05-12,7.241,8.076,8.62
2011-05-13,7.356,8.056,8.558
2011-05-14,7.388,8.013,8.505
2011-05-15,7.283,7.984,8.503
2011-05-16,7.056,7.92,8.521
2011-05-17,6.897,7.835,8.536
2011-05-18,6.792,7.832,8.58
2011-05-19,6.719,7.856,8.617
2011-05-20,6.643,7.875,8.649
2011-05-21,6.586,7.93,8.691
2011-05-22,6.551,7.986,8.716
2011-05-23,6.488,7.928,8.703
2011-05-24,6.603,7.913,8.708
2011-05-25,6.667,7.943,8.724
2011-05-26,6.54,7.969,8.733
2011-05-27,6.544,7.916,8.713
2011-05-28,6.54,7.898,8.718
2011-05-29,6.519,7.982,8.731
2011-05-30,6.483,8.037,8.731
2011-05-31,6.51,8.098,8.731
2011-06-01,6.505,8.124,8.718
2011-06-02,6.493,8.138,8.695
2011-06-03,6.564,8.154,8.693
2011-06-04,6.522,8.135,8.67
2011-06-05,6.56,8.116,8.643
2011-06-06,6.56,8.125,8.624
2011-06-07,6.545,8.095,8.607
2011-06-08,6.522,8.056,8.589
2011-06-09,6.556,8.04,8.574
2011-06-10,6.57,8.038,8.562
2011-06-11,6.494,8.031,8.55
2011-06-12,6.507,8.027,8.535
2011-06-13,6.694,8.053,8.525
2011-06-14,6.845,8.092,8.517
2011-06-15,6.858,8.089,8.498
2011-06-16,6.986,8.076,8.473
2011-06-17,7.089,8.077,8.45
2011-06-18,7.043,8.043,8.425
2011-06-19,7.015,8,8.403
2011-06-20,6.984,7.999,8.385
2011-06-21,6.962,8.027,8.366
2011-06-22,6.959,8.059,8.359
2011-06-23,7.003,8.104,8.355
2011-06-24,7.08,8.129,8.348
2011-06-25,7.175,8.122,8.342
2011-06-26,7.26,8.119,8.332
2011-06-27,7.246,8.099,8.312
2011-06-28,7.218,8.091,8.295
2011-06-29,7.261,8.116,8.293
2011-06-30,7.316,8.141,8.311
2011-07-01,7.371,8.168,8.321
2011-07-02,7.399,8.19,8.319
2011-07-03,7.442,8.2,8.316
2011-07-04,7.498,8.215,8.316
2011-07-05,7.538,8.228,8.316
2011-07-06,7.551,8.236,8.313
2011-07-07,7.571,8.232,8.311
2011-07-08,7.585,8.239,8.307
2011-07-09,7.596,8.237,8.305
2011-07-10,7.62,8.236,8.303
2011-07-11,7.64,8.245,8.298
2011-07-12,7.65,8.233,8.296
2011-07-13,7.663,8.238,8.294
2011-07-14,7.672,8.241,8.293
2011-07-15,7.682,8.234,8.298
2011-07-16,7.723,8.224,8.306
2011-07-17,7.76,8.229,8.309
2011-07-18,7.759,8.232,8.306
2011-07-19,7.73,8.233,8.306
2011-07-20,7.712,8.228,8.309
2011-07-21,7.722,8.216,8.31
2011-07-22,7.743,8.208,8.309
2011-07-23,7.709,8.202,8.3
2011-07-24,7.684,8.182,8.29
2011-07-25,7.705,8.163,8.283
2011-07-26,7.738,8.15,8.277
2011-07-27,7.769,8.141,8.265
2011-07-28,7.759,8.134,8.253
2011-07-29,7.728,8.114,8.242
2011-07-30,7.707,8.088,8.234
2011-07-31,7.706,8.076,8.233
2011-08-01,7.675,8.072,8.235
2011-08-02,7.652,8.056,8.234
2011-08-03,7.651,8.052,8.238
2011-08-04,7.658,8.062,8.247
2011-08-05,7.661,8.066,8.249
2011-08-06,7.679,8.062,8.247
2011-08-07,7.713,8.058,8.242
2011-08-08,7.725,8.051,8.231
2011-08-09,7.717,8.038,8.22
2011-08-10,7.698,8.022,8.215
2011-08-11,7.721,8.009,8.205
2011-08-12,7.764,8.02,8.206
2011-08-13,7.78,8.039,8.213
2011-08-14,7.813,8.071,8.226
2011-08-15,7.849,8.112,8.242
2011-08-16,7.889,8.158,8.257
2011-08-17,7.92,8.199,8.264
2011-08-18,7.96,8.216,8.259
2011-08-19,7.982,8.226,8.254
2011-08-20,7.991,8.231,8.247
2011-08-21,8.002,8.231,8.238
2011-08-22,8.013,8.226,8.231
2011-08-23,8.024,8.223,8.222
2011-08-24,8.04,8.211,8.207
2011-08-25,8.048,8.202,8.197
2011-08-26,8.049,8.2,8.194
2011-08-27,8.05,8.199,8.186
2011-08-28,8.06,8.195,8.179
2011-08-29,8.076,8.191,8.18
2011-08-30,8.069,8.179,8.17
2011-08-31,8.063,8.166,8.156
2011-09-01,8.087,8.17,8.149
2011-09-02,8.084,8.169,8.147
2011-09-03,8.073,8.162,8.143
2011-09-04,8.062,8.153,8.135
2011-09-05,8.05,8.144,8.124
2011-09-06,8.042,8.138,8.113
2011-09-07,8.041,8.138,8.108
2011-09-08,8.065,8.143,8.116
2011-09-09,8.077,8.148,8.125
2011-09-10,8.082,8.154,8.127
2011-09-11,8.095,8.159,8.13
2011-09-12,8.113,8.159,8.137
2011-09-13,8.122,8.164,8.141
2011-09-14,8.136,8.169,8.145
2011-09-15,8.15,8.17,8.148
2011-09-16,8.163,8.171,8.148
2011-09-17,8.18,8.176,8.146
2011-09-18,8.203,8.179,8.151
2011-09-19,8.204,8.18,8.159
2011-09-20,8.184,8.179,8.165
2011-09-21,8.174,8.177,8.164
2011-09-22,8.181,8.179,8.16
2011-09-23,8.192,8.182,8.159
2011-09-24,8.196,8.186,8.162
2011-09-25,8.197,8.188,8.165
2011-09-26,8.202,8.189,8.168
2011-09-27,8.209,8.191,8.17
2011-09-28,8.202,8.192,8.175
2011-09-29,8.179,8.189,8.178
2011-09-30,8.167,8.185,8.176
2011-10-01,8.178,8.18,8.177
2011-10-02,8.222,8.185,8.182
2011-10-03,8.258,8.199,8.19
2011-10-04,8.267,8.21,8.198
2011-10-05,8.285,8.221,8.206
2011-10-06,8.325,8.241,8.218
2011-10-07,8.366,8.264,8.234
2011-10-08,8.385,8.29,8.251
2011-10-09,8.395,8.307,8.263
2011-10-10,8.458,8.324,8.273
2011-10-11,8.527,8.346,8.284
2011-10-12,8.565,8.37,8.297
2011-10-13,8.539,8.382,8.303
2011-10-14,8.525,8.4,8.308
2011-10-15,8.532,8.417,8.315
2011-10-16,8.549,8.413,8.31
2011-10-17,8.625,8.403,8.295
2011-10-18,8.669,8.402,8.287
2011-10-19,8.672,8.394,8.286
2011-10-20,8.688,8.4,8.295
2011-10-21,8.717,8.415,8.307
2011-10-22,8.764,8.428,8.314
2011-10-23,8.796,8.445,8.326
2011-10-24,8.827,8.456,8.339
2011-10-25,8.865,8.462,8.351
2011-10-26,8.893,8.467,8.359
2011-10-27,8.906,8.485,8.368
2011-10-28,8.924,8.495,8.381
2011-10-29,8.942,8.498,8.395
2011-10-30,8.951,8.504,8.41
2011-10-31,8.885,8.484,8.421
2011-11-01,8.894,8.508,8.428
2011-11-02,8.866,8.514,8.443
2011-11-03,8.813,8.532,8.451
2011-11-04,8.843,8.558,8.461
2011-11-05,8.923,8.576,8.466
2011-11-06,9.036,8.62,8.485
2011-11-07,8.989,8.636,8.503
2011-11-08,9.016,8.641,8.508
2011-11-09,9.12,8.667,8.516
2011-11-10,9.207,8.709,8.529
2011-11-11,9.206,8.725,8.542
2011-11-12,9.138,8.713,8.533
2011-11-13,9.165,8.728,8.525
2011-11-14,9.162,8.771,8.543
2011-11-15,9.224,8.814,8.558
2011-11-16,9.287,8.805,8.542
2011-11-17,9.276,8.786,8.536
2011-11-18,9.271,8.775,8.529
2011-11-19,9.294,8.757,8.51
2011-11-20,9.257,8.75,8.499
2011-11-21,9.272,8.74,8.481
2011-11-22,9.265,8.725,8.462
2011-11-23,9.227,8.739,8.475
2011-11-24,9.167,8.744,8.497
2011-11-25,9.146,8.757,8.526
2011-11-26,9.107,8.794,8.577
2011-11-27,9.111,8.799,8.592
2011-11-28,9.167,8.843,8.63
2011-11-29,9.17,8.874,8.66
2011-11-30,9.238,8.887,8.661
2011-12-01,9.279,8.912,8.669
2011-12-02,9.318,8.904,8.626
2011-12-03,9.339,8.9,8.604
2011-12-04,9.339,8.899,8.598
2011-12-05,9.33,8.895,8.586
2011-12-06,9.349,8.888,8.569
2011-12-07,9.375,8.882,8.551
2011-12-08,9.369,8.86,8.531
2011-12-09,9.346,8.779,8.479
2011-12-10,9.245,8.716,8.452
2011-12-11,9.202,8.706,8.453
2011-12-12,9.239,8.71,8.445
2011-12-13,9.244,8.716,8.439
2011-12-14,9.246,8.706,8.429
2011-12-15,9.22,8.716,8.438
2011-12-16,9.149,8.724,8.454
2011-12-17,9.118,8.69,8.432
2011-12-18,9.094,8.679,8.433
2011-12-19,9.049,8.717,8.467
2011-12-20,9.036,8.722,8.474
2011-12-21,9.066,8.716,8.452
2011-12-22,9.125,8.744,8.46
2011-12-23,9.155,8.757,8.454
2011-12-24,9.158,8.726,8.442
2011-12-25,9.136,8.721,8.453
2011-12-26,9.112,8.735,8.466
2011-12-27,9.112,8.729,8.452
2011-12-28,9.14,8.741,8.456
2011-12-29,9.141,8.741,8.456
2011-12-30,9.047,8.634,8.422
2011-12-31,8.781,8.599,8.422
2012-01-01,8.699,8.69,8.463
2012-01-02,8.747,8.702,8.461
2012-01-03,8.842,8.707,8.442
2012-01-04,8.963,8.641,8.433
2012-01-05,9.005,8.602,8.444
2012-01-06,9.032,8.644,8.455
2012-01-07,9.102,8.662,8.466
2012-01-08,9.113,8.682,8.475
2012-01-09,9.162,8.692,8.472
2012-01-10,9.192,8.702,8.475
2012-01-11,9.191,8.699,8.475
2012-01-12,9.188,8.7,8.476
2012-01-13,9.108,8.713,8.499
2012-01-14,9.076,8.712,8.514
2012-01-15,9.055,8.67,8.498
2012-01-16,8.918,8.658,8.505
2012-01-17,8.761,8.69,8.54
2012-01-18,8.722,8.705,8.544
2012-01-19,8.812,8.678,8.509
2012-01-20,8.826,8.624,8.505
2012-01-21,8.768,8.654,8.513
2012-01-22,8.807,8.643,8.492
2012-01-23,8.799,8.627,8.489
2012-01-24,8.818,8.655,8.509
2012-01-25,8.899,8.661,8.525
2012-01-26,8.85,8.646,8.521
2012-01-27,8.745,8.644,8.518
2012-01-28,8.694,8.665,8.529
2012-01-29,8.715,8.641,8.497
2012-01-30,8.667,8.57,8.479
2012-01-31,8.596,8.527,8.472
2012-02-01,8.546,8.526,8.47
2012-02-02,8.532,8.542,8.47
2012-02-03,8.524,8.55,8.462
2012-02-04,8.519,8.555,8.462
2012-02-05,8.539,8.565,8.469
2012-02-06,8.563,8.571,8.477
2012-02-07,8.575,8.577,8.485
2012-02-08,8.552,8.582,8.487
2012-02-09,8.498,8.607,8.498
2012-02-10,8.495,8.64,8.511
2012-02-11,8.542,8.669,8.527
2012-02-12,8.578,8.678,8.533
2012-02-13,8.559,8.649,8.521
2012-02-14,8.458,8.618,8.515
2012-02-15,8.423,8.629,8.521
2012-02-16,8.47,8.639,8.52
2012-02-17,8.53,8.65,8.52
2012-02-18,8.567,8.657,8.524
2012-02-19,8.57,8.656,8.53
2012-02-20,8.505,8.632,8.532
2012-02-21,8.401,8.605,8.535
2012-02-22,8.441,8.608,8.54
2012-02-23,8.607,8.619,8.544
2012-02-24,8.573,8.633,8.558
2012-02-25,8.479,8.642,8.572
2012-02-26,8.445,8.647,8.588
2012-02-27,8.464,8.603,8.598
2012-02-28,8.374,8.586,8.609
2012-02-29,8.314,8.59,8.615
2012-03-01,8.356,8.583,8.611
2012-03-02,8.352,8.552,8.604
2012-03-03,8.517,8.509,8.59
2012-03-04,8.507,8.53,8.579
2012-03-05,8.435,8.531,8.578
2012-03-06,8.289,8.516,8.578
2012-03-07,8.178,8.513,8.578
2012-03-08,8.177,8.53,8.581
2012-03-09,8.256,8.555,8.585
2012-03-10,8.401,8.563,8.589
2012-03-11,8.315,8.564,8.595
2012-03-12,8.177,8.564,8.602
2012-03-13,8.113,8.577,8.606
2012-03-14,8.091,8.59,8.608
2012-03-15,8.087,8.594,8.609
2012-03-16,8.122,8.601,8.61
2012-03-17,8.137,8.605,8.609
2012-03-18,8.118,8.604,8.606
2012-03-19,8.098,8.6,8.602
2012-03-20,8.037,8.589,8.599
2012-03-21,8.056,8.589,8.598
2012-03-22,8.057,8.595,8.598
2012-03-23,8.064,8.604,8.596
2012-03-24,8.025,8.598,8.593
2012-03-25,8.06,8.6,8.598
2012-03-26,8.26,8.617,8.604
2012-03-27,8.387,8.632,8.597
2012-03-28,8.328,8.639,8.593
2012-03-29,8.341,8.607,8.59
2012-03-30,8.475,8.544,8.573
2012-03-31,8.499,8.533,8.552
2012-04-01,8.403,8.522,8.539
2012-04-02,8.273,8.505,8.534
2012-04-03,8.244,8.494,8.533
2012-04-04,8.238,8.501,8.533
2012-04-05,8.223,8.505,8.533
2012-04-06,8.248,8.523,8.537
2012-04-07,8.254,8.557,8.547
2012-04-08,8.221,8.583,8.558
2012-04-09,8.222,8.608,8.566
2012-04-10,8.235,8.635,8.571
2012-04-11,8.224,8.649,8.567
2012-04-12,8.145,8.627,8.554
2012-04-13,8.075,8.603,8.542
2012-04-14,8.047,8.591,8.53
2012-04-15,8.025,8.585,8.515
2012-04-16,7.995,8.572,8.503
2012-04-17,7.964,8.559,8.494
2012-04-18,7.943,8.552,8.481
2012-04-19,7.913,8.545,8.481
2012-04-20,7.916,8.549,8.494
2012-04-21,7.969,8.576,8.506
2012-04-22,8.005,8.602,8.514
2012-04-23,8.009,8.616,8.52
2012-04-24,8.147,8.629,8.533
2012-04-25,8.281,8.625,8.538
2012-04-26,8.155,8.618,8.539
2012-04-27,8.039,8.62,8.539
2012-04-28,8.06,8.644,8.527
2012-04-29,8.142,8.614,8.494
2012-04-30,8.276,8.632,8.491
2012-05-01,8.339,8.675,8.515
2012-05-02,8.303,8.699,8.528
2012-05-03,8.242,8.694,8.518
2012-05-04,8.197,8.682,8.505
2012-05-05,8.189,8.678,8.502
2012-05-06,8.18,8.672,8.5
2012-05-07,8.154,8.661,8.492
