"Date","13 m","25 m","29 m","40 m"
2008-06-12,6.952,4.766,4.839,3.331
2008-06-13,7.155,4.778,4.877,3.44
2008-06-14,7.563,4.88,5.31,3.56
2008-06-15,8.378,5.345,5.846,3.57
2008-06-16,8.995,5.634,5.902,3.577
2008-06-17,9.197,5.611,5.848,3.77
2008-06-18,9.261,5.614,6.064,4.218
2008-06-19,9.246,5.839,6.658,4.941
2008-06-20,9.272,6.312,7.328,5.649
2008-06-21,9.417,6.846,7.851,6.153
2008-06-22,9.512,7.198,8.103,6.281
2008-06-23,9.616,7.344,8.181,6.202
2008-06-24,9.586,7.248,8.071,5.845
2008-06-25,9.341,6.883,7.664,5.395
2008-06-26,9.231,6.605,7.396,5.188
2008-06-27,9.074,6.427,7.185,4.893
2008-06-28,9.151,6.417,7.043,4.838
2008-06-29,9.452,6.665,7.368,5.021
2008-06-30,9.718,6.885,7.541,5.022
2008-07-01,9.45,6.621,7.204,4.733
2008-07-02,8.89,6.273,6.782,4.553
2008-07-03,8.697,6.058,6.632,4.516
2008-07-04,7.886,5.628,6.265,4.189
2008-07-05,7.47,5.415,5.905,4.086
2008-07-06,7.735,5.493,5.806,4.173
2008-07-07,7.972,5.6,5.805,4.248
2008-07-08,8.039,5.674,5.786,4.271
2008-07-09,8.059,5.738,5.808,4.272
2008-07-10,7.826,5.761,5.976,4.209
2008-07-11,7.384,5.739,5.909,4.124
2008-07-12,7.67,5.856,5.726,4.222
2008-07-13,8.064,6.022,5.778,4.363
2008-07-14,8.442,6.134,6.044,4.394
2008-07-15,8.533,6.132,6.092,4.28
2008-07-16,8.589,6.112,5.956,4.289
2008-07-17,8.744,6.05,5.838,4.301
2008-07-18,8.792,5.97,5.813,4.218
2008-07-19,8.772,5.874,5.775,4.06
2008-07-20,8.662,5.728,5.622,3.892
2008-07-21,8.65,5.567,5.535,3.766
2008-07-22,8.242,5.291,5.318,3.539
2008-07-23,8.179,5.112,5.08,3.455
2008-07-24,8.268,5.044,5.188,3.448
2008-07-25,8.494,5.079,5.38,3.399
2008-07-26,8.6,5.037,5.428,3.303
2008-07-27,8.532,4.963,5.291,3.239
2008-07-28,8.455,4.944,5.237,3.205
2008-07-29,8.393,4.968,5.192,3.153
2008-07-30,8.367,4.948,5.067,3.095
2008-07-31,8.492,4.933,4.99,3.035
2008-08-01,8.743,4.944,5.08,2.974
2008-08-02,9.047,4.967,5.257,2.891
2008-08-03,9.705,5.088,5.48,2.846
2008-08-04,11.051,5.549,6.221,3.283
2008-08-05,12.332,6.703,7.82,4.47
2008-08-06,13.767,8.641,10.09,5.917
2008-08-07,14.96,10.2,11.508,6.502
2008-08-08,15.805,10.872,11.837,6.625
2008-08-09,16.416,11.28,12.179,6.77
2008-08-10,16.602,11.297,12.065,6.692
2008-08-11,16.665,11.32,12.032,6.542
2008-08-12,16.841,11.338,11.857,6.194
2008-08-13,16.958,10.899,11.204,5.624
2008-08-14,16.661,9.831,10.027,4.919
2008-08-15,16.903,10.128,10.393,5.077
2008-08-16,16.962,9.665,9.257,4.133
2008-08-17,16.554,8.083,8.028,3.739
2008-08-18,14.533,6.862,7.062,3.162
2008-08-19,13.298,6.215,6.25,2.676
2008-08-20,11.818,5.715,5.379,2.219
2008-08-21,11.054,5.342,4.954,2.339
2008-08-22,11.07,5.376,5.085,2.45
2008-08-23,11.063,5.449,5.144,2.401
2008-08-24,10.951,5.42,5.044,2.374
2008-08-25,10.97,5.421,5.091,2.438
2008-08-26,10.08,5.2,4.943,2.386
2008-08-27,10.19,5.238,4.71,2.531
2008-08-28,11.498,5.614,5.515,2.659
2008-08-29,13.742,6.816,7.009,2.879
2008-08-30,14.475,7.382,8.286,4.026
2008-08-31,14.094,7.923,9.37,5.732
2008-09-01,13.663,8.702,10.26,6.857
2008-09-02,14.221,9.996,11.457,7.743
2008-09-03,15.65,12.91,13.922,9.389
2008-09-04,16.1,14.034,14.958,10.305
2008-09-05,16.175,13.713,14.248,10.496
2008-09-06,16.184,13.235,13.548,10.011
2008-09-07,15.888,11.79,11.724,7.911
2008-09-08,14.742,9.923,9.55,6.11
2008-09-09,14.38,8.902,8.952,5.846
2008-09-10,13.739,8.354,8.294,4.725
2008-09-11,12.914,7.419,7.329,4.021
2008-09-12,13.145,7.289,7.221,3.953
2008-09-13,12.887,7.126,6.614,3.462
2008-09-14,12.504,6.648,6.091,3.306
2008-09-15,12.665,6.559,6.072,3.266
2008-09-16,9.953,5.772,5.735,2.978
2008-09-17,9.846,5.516,5.553,3.125
2008-09-18,10.293,5.677,5.67,3.266
2008-09-19,11.025,5.979,5.928,3.498
2008-09-20,11.849,6.548,6.73,3.755
2008-09-21,12.265,7.003,7.023,3.98
2008-09-22,12.449,7.488,8.011,4.872
2008-09-23,12.596,8.641,9.755,6.248
2008-09-24,12.872,10.181,11.417,7.862
2008-09-25,13.15,11.141,12.217,8.867
2008-09-26,13.411,11.551,12.316,9.142
2008-09-27,13.648,11.795,12.343,9.312
2008-09-28,13.892,11.908,12.169,9.131
2008-09-29,14.103,11.705,11.751,8.813
2008-09-30,14.176,11.348,11.431,8.724
2008-10-01,14.227,11.505,11.617,8.682
2008-10-02,14.286,11.618,11.562,8.316
2008-10-03,13.984,10.894,10.56,7.176
2008-10-04,12.135,8.831,8.748,5.507
2008-10-05,10.219,7.144,7.172,4.322
2008-10-06,10.199,6.772,6.733,4.25
2008-10-07,10.615,6.675,6.724,4.336
2008-10-08,10.969,6.843,7.083,4.53
2008-10-09,11.07,6.999,7.062,4.42
2008-10-10,10.622,6.769,6.311,4.066
2008-10-11,10.36,6.429,5.745,3.981
2008-10-12,10.507,6.383,5.756,4.008
2008-10-13,10.634,6.383,5.989,4.001
2008-10-14,10.746,6.626,6.588,4.221
2008-10-15,10.998,7.046,7.59,4.983
2008-10-16,10.673,7.314,8.233,6.123
2008-10-17,10.208,7.482,8.458,6.711
2008-10-18,10.119,7.81,8.754,7.197
2008-10-19,10.473,8.718,9.353,7.697
2008-10-20,11.116,10.19,10.553,8.775
2008-10-21,11.16,11.023,10.956,9.741
2008-10-22,11.034,10.971,11.095,10.453
2008-10-23,11.004,11.144,11.066,11.079
2008-10-24,10.951,11.146,11.046,11.33
2008-10-25,10.943,11.29,11.278,11.7
2008-10-26,11.048,11.412,11.411,11.934
2008-10-27,11.217,11.407,11.346,11.777
2008-10-28,11.32,11.447,11.392,11.792
2008-10-29,11.278,11.422,11.457,11.479
2008-10-30,11.108,11.174,11.339,10.21
2008-10-31,10.945,11.083,11.197,9.872
2008-11-01,10.779,10.967,11.068,9.273
2008-11-02,10.552,10.817,10.893,8.352
2008-11-03,10.166,10.672,10.738,8.298
2008-11-04,10.166,10.415,10.319,7.044
2008-11-05,10.36,10.196,9.258,6.518
2008-11-06,10.405,10.106,8.313,6.09
2008-11-07,10.411,9.738,8.273,6.326
2008-11-08,10.453,9.287,8.601,6.834
2008-11-09,10.526,9.347,9.056,7.481
2008-11-10,10.595,9.61,9.45,7.897
2008-11-11,10.422,9.696,9.584,8.19
2008-11-12,10.048,9.696,9.646,8.429
2008-11-13,9.839,9.674,9.685,8.573
2008-11-14,9.774,9.708,9.726,8.479
2008-11-15,9.851,9.802,9.684,8.302
2008-11-16,10.054,9.846,9.567,8.126
2008-11-17,9.591,9.062,9.033,7.275
2008-11-18,8.983,8.388,8.392,6.737
2008-11-19,9.018,8.643,8.628,7.352
2008-11-20,8.784,8.877,8.875,8.023
2008-11-21,8.54,8.893,8.747,7.557
2008-11-22,8.37,8.844,8.545,7.332
2008-11-23,7.909,8.61,8.283,7.141
2008-11-24,7.662,8.077,7.654,6.497
2008-11-25,7.43,7.807,7.488,6.339
2008-11-26,7.367,7.735,7.484,6.659
2008-11-27,7.59,7.846,7.56,6.934
2008-11-28,7.713,7.924,7.703,7.252
2008-11-29,7.724,7.938,7.817,7.401
2008-11-30,7.794,8.012,7.847,7.489
2008-12-01,7.906,8.078,7.892,7.7
2008-12-02,7.997,8.148,7.946,7.607
2008-12-03,7.936,8.113,7.992,7.447
2008-12-04,7.856,8.113,8.025,7.46
2008-12-05,7.774,7.966,7.983,7.245
2008-12-06,7.42,7.675,7.869,7.056
2008-12-07,7.346,7.628,7.793,7.176
2008-12-08,7.092,7.535,7.621,7.2
2008-12-09,6.435,7.032,7.095,6.93
2008-12-10,6.645,6.774,6.605,6.438
2008-12-11,6.48,6.344,6.488,6.037
2008-12-12,6.494,6.267,6.408,5.991
2008-12-13,6.508,6.279,6.416,5.556
2008-12-14,6.205,6.197,6.18,5.469
2008-12-15,6.038,6.237,6.227,5.534
2008-12-16,6.263,6.159,6.139,5.266
2008-12-17,6.072,5.846,5.924,5.254
2008-12-18,5.897,5.895,5.855,5.287
2008-12-19,5.528,5.923,5.83,5.348
2008-12-20,5.152,5.799,5.507,5.406
2008-12-21,4.762,5.256,5.024,5.365
2008-12-22,4.608,5.116,4.847,5.408
2008-12-23,4.404,4.845,4.257,5.187
2008-12-24,4.439,4.639,4.047,5.074
2008-12-25,4.781,4.97,4.204,4.927
2008-12-26,4.397,4.658,4.462,4.683
2008-12-27,4.193,4.597,4.393,4.659
2008-12-28,4.266,4.605,4.423,4.725
2008-12-29,4.511,4.595,4.386,4.726
2008-12-30,4.566,4.595,4.353,4.705
2008-12-31,4.268,4.512,4.344,4.716
2009-01-01,3.93,4.361,4.186,4.612
2009-01-02,3.15,3.825,3.669,4.289
2009-01-03,3.514,3.492,3.304,4.199
2009-01-04,3.914,3.689,3.061,4.172
2009-01-05,3.745,3.637,2.966,4.002
2009-01-06,3.772,3.754,2.936,3.959
2009-01-07,3.53,3.731,3.09,3.836
2009-01-08,3.547,3.687,3.23,3.706
2009-01-09,3.487,3.634,3.322,3.708
2009-01-10,3.128,3.448,3.207,3.584
2009-01-11,2.956,3.402,3.091,3.451
2009-01-12,2.985,3.366,2.895,3.177
2009-01-13,2.783,3.095,2.682,3.007
2009-01-14,2.695,2.96,2.748,3.059
2009-01-15,2.525,2.803,2.565,3.068
2009-01-16,2.12,2.468,2.292,2.843
2009-01-17,1.687,2.226,1.973,2.555
2009-01-18,1.611,2.006,1.7,2.364
2009-01-19,1.863,2.038,1.675,2.166
2009-01-20,2.305,2.238,1.723,2.281
2009-01-21,2.111,2.126,1.751,2.178
2009-01-22,1.81,1.97,1.713,2.06
2009-01-23,2.062,2.107,1.499,2.074
2009-01-24,2.11,2.205,1.565,1.817
2009-01-25,1.875,2.042,1.595,1.771
2009-01-26,1.619,1.809,1.426,1.739
2009-01-27,1.303,1.595,1.213,1.584
2009-01-28,1.138,1.464,1.101,1.504
2009-01-29,1.335,1.512,1.067,1.466
2009-01-30,1.696,1.815,1.073,1.408
2009-01-31,1.732,1.82,1.221,1.458
2009-02-01,1.639,1.735,1.286,1.502
2009-02-02,1.668,1.688,1.293,1.534
2009-02-03,1.826,1.767,1.403,1.594
2009-02-04,1.764,1.745,1.433,1.554
2009-02-05,1.532,1.661,1.392,1.512
2009-02-06,1.072,1.486,1.191,1.335
2009-02-07,0.925,1.407,1.085,1.288
2009-02-08,1.315,1.467,0.987,1.324
2009-02-09,1.277,1.464,1.121,1.353
2009-02-10,0.831,1.182,0.908,1.269
2009-02-11,0.778,1.157,0.88,1.302
2009-02-12,1.047,1.238,0.983,1.503
2009-02-13,1.345,1.34,1.091,1.601
2009-02-14,1.131,1.241,1.018,1.559
2009-02-15,1.199,1.209,0.882,1.633
2009-02-16,1.042,1.18,0.923,1.434
2009-02-17,1.033,1.144,0.883,1.274
2009-02-18,0.834,0.978,0.758,1.103
2009-02-19,0.741,0.886,0.784,1.038
2009-02-20,0.768,0.875,0.785,0.957
2009-02-21,0.807,0.875,0.752,1.045
2009-02-22,0.889,1.005,0.771,1.215
2009-02-23,1.03,1.083,0.878,1.283
2009-02-24,1.076,1.205,0.963,1.382
2009-02-25,1.054,1.302,1.051,1.46
2009-02-26,1.11,1.297,1.118,1.529
2009-02-27,1.247,1.36,1.194,1.637
2009-02-28,1.447,1.463,1.264,1.69
2009-03-01,1.457,1.645,1.393,1.774
2009-03-02,1.365,1.574,1.31,1.636
2009-03-03,1.485,1.535,1.333,1.628
2009-03-04,1.519,1.536,1.39,1.685
2009-03-05,1.299,1.49,1.379,1.678
2009-03-06,1.281,1.494,1.386,1.695
2009-03-07,1.499,1.535,1.332,1.73
2009-03-08,1.699,1.709,1.496,1.832
2009-03-09,1.754,1.731,1.577,1.839
2009-03-10,1.701,1.687,1.558,1.732
2009-03-11,1.663,1.62,1.551,1.657
2009-03-12,1.63,1.557,1.525,1.635
2009-03-13,1.482,1.51,1.475,1.664
2009-03-14,1.4,1.479,1.381,1.683
2009-03-15,1.554,1.537,1.368,1.751
2009-03-16,1.68,1.603,1.425,1.787
2009-03-17,1.655,1.602,1.427,1.71
2009-03-18,1.687,1.581,1.444,1.67
2009-03-19,1.763,1.581,1.505,1.736
2009-03-20,1.802,1.647,1.632,1.86
2009-03-21,1.677,1.635,1.579,1.753
2009-03-22,1.625,1.596,1.507,1.645
2009-03-23,1.702,1.594,1.518,1.655
2009-03-24,1.61,1.536,1.475,1.567
2009-03-25,1.37,1.363,1.277,1.275
2009-03-26,1.099,0.982,0.901,0.87
2009-03-27,0.932,0.732,0.941,0.739
2009-03-28,0.965,0.735,0.905,0.667
2009-03-29,1.028,0.713,0.876,0.601
2009-03-30,1.229,0.759,0.902,0.568
2009-03-31,1.238,0.772,0.944,0.615
2009-04-01,1.041,0.752,0.973,0.624
2009-04-02,1.064,0.724,0.9,0.484
2009-04-03,1.141,0.682,0.829,0.348
2009-04-04,1.277,0.745,0.952,0.273
2009-04-05,1.233,0.638,0.954,0.195
2009-04-06,1.265,0.582,0.864,0.152
2009-04-07,1.498,0.7,0.938,0.16
2009-04-08,1.707,0.801,1.019,0.177
2009-04-09,1.606,0.735,1.056,0.253
2009-04-10,1.667,0.795,1.039,0.355
2009-04-11,1.676,0.864,1.048,0.431
2009-04-12,1.656,0.883,1.012,0.445
2009-04-13,1.774,0.955,1.038,0.497
2009-04-14,1.663,0.984,1.072,0.596
2009-04-15,1.71,1.021,1.117,0.656
2009-04-16,1.955,1.146,1.241,0.738
2009-04-17,2.224,1.28,1.447,0.834
2009-04-18,2.465,1.45,1.572,0.925
2009-04-19,2.709,1.598,1.67,0.973
2009-04-20,2.893,1.694,1.769,1.018
2009-04-21,3.103,1.792,1.87,1.054
2009-04-22,3.42,2.05,2.055,1.085
2009-04-23,3.225,2.018,2.278,1.119
2009-04-24,2.94,1.75,2.301,1.236
2009-04-25,3.004,1.863,2.246,1.361
2009-04-26,3.258,2.082,2.337,1.447
2009-04-27,3.558,2.275,2.468,1.546
2009-04-28,4.044,2.498,2.662,1.68
2009-04-29,4.254,2.724,2.85,1.895
2009-04-30,4.534,2.922,3.027,2.079
2009-05-01,4.522,3.055,3.175,2.276
2009-05-02,3.973,2.95,3.369,2.526
2009-05-03,3.848,3.013,3.342,2.722
2009-05-04,3.975,3.134,3.407,2.855
2009-05-05,4.125,3.258,3.458,2.976
2009-05-06,4.33,3.369,3.579,3.091
2009-05-07,4.379,3.416,3.602,3.16
2009-05-08,4.427,3.479,3.618,3.199
2009-05-09,4.354,3.523,3.627,3.247
2009-05-10,4.451,3.588,3.674,3.286
2009-05-11,4.556,3.648,3.711,3.327
2009-05-12,4.631,3.694,3.76,3.359
2009-05-13,4.735,3.725,3.874,3.385
2009-05-14,4.863,3.763,4.009,3.365
2009-05-15,5.092,3.889,4.073,3.33
2009-05-16,4.803,3.854,3.997,3.306
2009-05-17,4.982,3.9,4.036,3.309
2009-05-18,5.179,3.962,4.077,3.312
2009-05-19,5.277,4.015,4.086,3.358
2009-05-20,5.48,4.127,4.25,3.451
2009-05-21,5.679,4.275,4.398,3.478
2009-05-22,5.57,4.251,4.412,3.425
2009-05-23,5.099,4.058,4.35,3.454
2009-05-24,5.382,4.201,4.434,3.456
2009-05-25,5.669,4.325,4.525,3.477
2009-05-26,6.074,4.49,4.61,3.536
2009-05-27,6.413,4.658,4.82,3.616
2009-05-28,6.629,4.85,4.951,3.64
2009-05-29,6.989,5.094,5.194,3.73
2009-05-30,7.343,5.312,5.394,3.831
2009-05-31,7.538,5.381,5.49,4.001
2009-06-01,7.741,5.46,5.623,4.061
2009-06-02,7.146,5.196,5.354,3.744
2009-06-03,6.673,4.942,5.077,3.577
2009-06-04,6.753,4.887,4.951,3.588
2009-06-05,6.816,4.866,4.896,3.578
2009-06-06,6.939,4.909,4.936,3.578
2009-06-07,7.098,4.956,5.031,3.548
2009-06-08,7.156,4.965,4.935,3.407
2009-06-09,7.233,4.934,4.836,3.361
2009-06-10,7.346,4.932,4.936,3.317
2009-06-11,7.721,4.999,5.066,3.29
2009-06-12,8.031,5.018,5.116,3.304
2009-06-13,8.036,4.985,5.141,3.373
2009-06-14,8.209,5.086,5.414,3.599
2009-06-15,8.524,5.355,5.761,3.709
2009-06-16,9.207,5.835,6.219,3.856
2009-06-17,9.884,6.356,6.593,4.016
2009-06-18,10.258,6.575,6.742,4.177
2009-06-19,10.339,6.47,6.69,4.2
2009-06-20,10.52,6.46,6.679,4.175
2009-06-21,10.901,6.699,6.772,4.349
2009-06-22,11.171,7.13,7.604,5.173
2009-06-23,11.595,8.5,9.693,6.52
2009-06-24,11.739,9.507,10.905,7.265
2009-06-25,11.828,9.844,10.933,7.353
2009-06-26,11.894,9.789,10.531,6.948
2009-06-27,11.976,9.485,9.92,6.377
2009-06-28,12.148,9.219,9.578,6.057
2009-06-29,12.596,9.509,9.942,6.192
2009-06-30,12.898,9.725,10.105,6.269
2009-07-01,13.17,10.04,10.732,6.814
2009-07-02,13.498,10.5,11.316,7.188
2009-07-03,13.878,10.847,11.584,7.292
2009-07-04,14.127,10.736,11.325,6.939
2009-07-05,14.073,10.114,10.618,6.259
2009-07-06,13.697,9.067,9.3,5.345
2009-07-07,13.988,9.016,9.148,5.313
2009-07-08,14.569,9.573,9.318,5.11
2009-07-09,14.943,9.46,8.847,4.776
2009-07-10,15.151,9.326,8.763,4.732
2009-07-11,15.245,9.21,8.644,4.708
2009-07-12,15.07,8.813,8.297,4.523
2009-07-13,14.015,7.873,7.315,4.083
2009-07-14,12.968,7.152,6.835,4.01
2009-07-15,12.007,6.826,6.655,3.99
2009-07-16,11.467,6.671,6.554,4.045
2009-07-17,11.061,6.609,6.567,4.02
2009-07-18,10.922,6.621,6.505,4.01
2009-07-19,10.889,6.593,6.483,4.011
2009-07-20,10.357,6.475,6.339,3.989
2009-07-21,10.334,6.486,6.188,4.114
2009-07-22,10.492,6.572,6.279,4.231
2009-07-23,10.48,6.662,6.369,4.276
2009-07-24,10.796,6.785,6.503,4.39
2009-07-25,11.436,6.905,6.776,4.442
2009-07-26,11.629,6.917,6.943,4.618
2009-07-27,11.716,7.023,7.28,4.855
2009-07-28,11.724,7.118,7.423,4.872
2009-07-29,11.398,7.108,7.193,4.861
2009-07-30,11.299,7.136,7.227,4.879
2009-07-31,10.725,6.954,7.057,4.622
2009-08-01,10.341,6.739,6.799,4.53
2009-08-02,10.119,6.616,6.476,4.54
2009-08-03,10.395,6.696,6.56,4.632
2009-08-04,10.161,6.61,6.46,4.584
2009-08-05,10.328,6.61,6.388,4.634
2009-08-06,9.964,6.465,6.341,4.568
2009-08-07,9.966,6.445,6.162,4.594
2009-08-08,9.916,6.367,6.121,4.642
2009-08-09,9.902,6.364,6.191,4.679
2009-08-10,9.941,6.358,6.306,4.643
2009-08-11,9.848,6.273,6.225,4.592
2009-08-12,9.92,6.184,6.342,4.711
2009-08-13,10.219,6.325,6.797,4.862
2009-08-14,11.176,6.828,7.371,5.222
2009-08-15,11.906,7.327,8.056,5.821
2009-08-16,11.915,7.68,8.626,6.412
2009-08-17,11.759,8.119,9.093,6.88
2009-08-18,11.684,8.462,9.292,6.894
2009-08-19,11.605,8.45,9.165,6.581
2009-08-20,11.336,8.151,8.662,6.02
2009-08-21,11.362,8.047,8.366,5.82
2009-08-22,11.382,7.962,8.204,5.363
2009-08-23,11.33,7.568,7.752,4.872
2009-08-24,10.977,7.031,7.254,4.592
2009-08-25,10.893,6.949,7.12,4.518
2009-08-26,11.114,6.908,7.105,4.307
2009-08-27,10.469,6.263,6.474,3.818
2009-08-28,10.295,6.016,6.035,3.901
2009-08-29,10.427,6.173,6.172,4.009
2009-08-30,10.749,6.412,6.418,4.02
2009-08-31,10.727,6.168,6.107,3.948
2009-09-01,10.643,6.008,6.004,4.127
2009-09-02,10.739,6.197,6.329,4.397
2009-09-03,11.05,6.577,6.738,4.496
2009-09-04,11.24,6.628,6.733,4.475
2009-09-05,11.399,6.612,6.689,4.619
2009-09-06,11.716,6.847,6.997,4.846
2009-09-07,12.03,7.316,7.66,5.115
2009-09-08,12.314,7.683,7.793,5.189
2009-09-09,12.606,7.943,8.125,5.617
2009-09-10,13.23,9.108,9.613,6.673
2009-09-11,13.694,10.582,11.288,8.018
2009-09-12,13.818,11.303,12.173,9.315
2009-09-13,13.944,11.965,12.673,10.206
2009-09-14,14.088,12.353,12.863,10.56
2009-09-15,14.248,12.392,12.769,10.145
2009-09-16,14.382,12.396,12.498,9.83
2009-09-17,14.565,12.851,12.874,10.05
2009-09-18,14.703,13.179,13.137,10.063
2009-09-19,14.609,12.627,12.371,8.997
2009-09-20,14.376,12.125,11.896,8.814
2009-09-21,14.221,11.803,11.266,7.596
2009-09-22,14.269,11.12,10.426,6.945
2009-09-23,14.314,10.282,9.526,6.124
2009-09-24,13.55,9.528,8.34,5.142
2009-09-25,12.942,9.035,8.003,5.31
2009-09-26,13.505,9.512,9.137,6.82
2009-09-27,13.72,10.291,10.541,7.533
2009-09-28,13.84,10.96,10.979,7.78
2009-09-29,13.98,11.229,11.088,8.141
2009-09-30,14.04,11.518,11.47,8.862
2009-10-01,14.092,11.773,11.714,9.4
2009-10-02,14.078,11.916,11.876,9.679
2009-10-03,14.01,11.962,11.907,9.706
2009-10-04,14.093,12.176,12.142,9.999
2009-10-05,14.196,12.475,12.449,10.399
2009-10-06,14.308,12.756,12.914,10.99
2009-10-07,14.23,12.908,13.097,10.993
2009-10-08,14.064,12.765,12.789,10.489
2009-10-09,13.894,12.678,12.859,10.764
2009-10-10,13.841,12.77,12.854,10.347
2009-10-11,13.619,12.474,12.302,10.07
2009-10-12,13.196,11.855,11.894,9.561
2009-10-13,12.729,11.464,11.269,8.91
2009-10-14,12.428,11.414,10.741,8.504
2009-10-15,12.062,11.401,11.021,8.568
2009-10-16,11.825,11.355,10.697,7.966
2009-10-17,11.683,11.73,11.5,9.841
2009-10-18,11.396,11.522,11.459,11.319
2009-10-19,11.551,11.581,11.549,11.624
2009-10-20,11.529,11.617,11.661,11.831
2009-10-21,11.568,11.735,11.7,11.905
2009-10-22,11.51,11.754,11.689,11.941
2009-10-23,11.406,11.748,11.624,11.903
2009-10-24,11.27,11.68,11.472,11.837
2009-10-25,11.403,11.625,11.377,11.358
2009-10-26,11.386,11.584,11.354,10.764
2009-10-27,11.11,11.496,11.283,10.843
2009-10-28,11.01,11.349,11.166,10.889
2009-10-29,10.923,11.176,10.939,10.9
2009-10-30,10.831,10.957,10.624,10.834
2009-10-31,10.777,10.793,10.545,10.775
2009-11-01,10.872,10.77,10.676,10.385
2009-11-02,10.769,10.608,10.721,10.014
2009-11-03,10.623,10.594,10.633,10.2
2009-11-04,10.48,10.555,10.528,10.035
2009-11-05,10.254,10.453,10.37,9.67
2009-11-06,10.053,10.337,10.18,9.756
2009-11-07,9.676,9.994,9.621,9.816
2009-11-08,9.481,9.72,9.394,9.527
2009-11-09,9.621,9.712,9.345,8.934
2009-11-10,9.766,9.747,9.389,8.761
2009-11-11,9.754,9.764,9.443,8.759
2009-11-12,9.652,9.798,9.491,9.125
2009-11-13,9.649,9.778,9.527,9.268
2009-11-14,9.621,9.67,9.455,9.479
2009-11-15,9.699,9.659,9.471,9.652
2009-11-16,9.853,9.739,9.582,9.761
2009-11-17,9.804,9.795,9.649,9.834
2009-11-18,9.578,9.673,9.505,9.803
2009-11-19,9.571,9.667,9.473,9.812
2009-11-20,9.678,9.775,9.504,9.804
2009-11-21,9.859,9.867,9.589,9.629
2009-11-22,9.852,9.932,9.734,9.447
2009-11-23,9.704,9.935,9.723,9.708
2009-11-24,9.683,9.936,9.688,9.75
2009-11-25,9.714,9.91,9.731,9.87
2009-11-26,9.753,9.882,9.738,9.925
2009-11-27,9.761,9.871,9.746,9.933
2009-11-28,9.783,9.846,9.763,9.936
2009-11-29,9.686,9.832,9.793,9.746
2009-11-30,9.662,9.731,9.682,9.342
2009-12-01,9.705,9.632,9.63,8.938
2009-12-02,9.215,9.507,9.543,8.877
2009-12-03,9.306,9.393,9.492,8.77
2009-12-04,9.488,9.457,9.274,8.574
2009-12-05,9.468,9.485,9.153,8.534
2009-12-06,9.186,9.433,9.127,8.688
2009-12-07,8.604,9.197,8.824,8.771
2009-12-08,8.34,9.019,8.714,8.788
2009-12-09,7.883,8.76,8.65,8.771
2009-12-10,7.768,8.533,8.325,8.576
2009-12-11,7.976,8.403,7.971,8.159
2009-12-12,7.868,8.299,7.394,7.858
2009-12-13,7.371,7.878,6.969,7.624
2009-12-14,7.327,7.753,6.888,7.701
2009-12-15,7.336,7.725,7.03,7.776
2009-12-16,7.288,7.673,7.168,7.79
2009-12-17,6.676,7.188,7.05,7.735
2009-12-18,5.824,6.528,6.632,7.592
2009-12-19,5.23,6.087,6.116,7.311
2009-12-20,5.192,5.98,5.819,7.043
2009-12-21,5.318,5.608,5.037,6.038
2009-12-22,4.919,5.184,4.868,5.44
2009-12-23,4.83,5.028,4.812,5.22
2009-12-24,4.795,5.003,4.774,5.049
2009-12-25,4.6,4.862,4.607,4.783
2009-12-26,4.401,4.677,4.421,4.544
2009-12-27,4.228,4.521,4.22,4.397
2009-12-28,4.153,4.375,4.125,4.373
2009-12-29,4.265,4.398,4.141,4.399
2009-12-30,3.906,4.12,3.903,4.349
2009-12-31,3.371,3.651,3.613,4.121
2010-01-01,3.344,3.613,3.56,4.05
2010-01-02,3.378,3.686,3.403,3.682
2010-01-03,3.459,3.561,3.432,3.606
2010-01-04,3.506,3.605,3.464,3.626
2010-01-05,3.507,3.585,3.448,3.61
2010-01-06,3.439,3.555,3.444,3.648
2010-01-07,3.411,3.498,3.363,3.649
2010-01-08,3.354,3.427,3.257,3.614
2010-01-09,3.224,3.358,3.193,3.553
2010-01-10,2.941,3.24,3.069,3.335
2010-01-11,2.636,3.04,2.821,3.017
2010-01-12,2.43,2.707,2.58,2.858
2010-01-13,2.257,2.526,2.412,2.733
2010-01-14,2.044,2.546,2.301,2.34
2010-01-15,2.186,2.599,2.279,2.467
2010-01-16,2.292,2.523,2.241,3.169
2010-01-17,2.413,2.538,2.216,3.367
2010-01-18,2.287,2.534,2.232,3.205
2010-01-19,2.167,2.424,2.073,2.66
2010-01-20,2.143,2.268,2.167,2.641
2010-01-21,2.145,2.315,2.294,2.624
2010-01-22,2.078,2.33,2.267,2.561
2010-01-23,1.929,2.258,2.133,2.419
2010-01-24,1.833,2.2,1.877,2.086
2010-01-25,1.828,2.14,1.823,2.116
2010-01-26,1.964,2.182,1.883,2.17
2010-01-27,2.033,2.239,2.038,2.55
2010-01-28,2.162,2.267,2.145,2.66
2010-01-29,2.217,2.266,2.127,2.622
2010-01-30,2.077,2.371,1.902,2.622
2010-01-31,2.02,2.712,1.879,2.966
2010-02-01,1.825,2.624,1.919,3.081
2010-02-02,2.238,2.906,1.872,3.575
2010-02-03,2.101,2.983,2.14,3.885
2010-02-04,1.807,2.769,1.983,3.617
2010-02-05,1.225,2.09,1.669,3.185
2010-02-06,0.749,1.605,1.472,2.894
2010-02-07,0.592,1.49,1.135,2.553
2010-02-08,0.64,1.387,1.003,2.281
