"Date","56 m","66 m","78 m"
2011-05-22,5.541,6.018,6.416
2011-05-23,5.724,6.055,6.432
2011-05-24,5.724,6.048,6.45
2011-05-25,5.794,6.07,6.479
2011-05-26,6.21,6.2,6.54
2011-05-27,6.67,6.27,6.552
2011-05-28,6.872,6.292,6.551
2011-05-29,6.857,6.286,6.56
2011-05-30,6.815,6.275,6.574
2011-05-31,6.791,6.275,6.596
2011-06-01,6.769,6.272,6.628
2011-06-02,6.731,6.258,6.634
2011-06-03,6.717,6.259,6.624
2011-06-04,6.694,6.248,6.617
2011-06-05,6.634,6.238,6.613
2011-06-06,6.548,6.238,6.619
2011-06-07,6.448,6.246,6.638
2011-06-08,6.35,6.254,6.655
2011-06-09,6.256,6.247,6.664
2011-06-10,6.194,6.234,6.646
2011-06-11,6.178,6.227,6.64
2011-06-12,6.175,6.214,6.673
2011-06-13,6.171,6.219,6.73
2011-06-14,6.174,6.239,6.771
2011-06-15,6.196,6.267,6.779
2011-06-16,6.25,6.307,6.813
2011-06-17,6.308,6.344,6.883
2011-06-18,6.364,6.378,6.916
2011-06-19,6.44,6.416,6.935
2011-06-20,6.544,6.484,6.994
2011-06-21,6.641,6.562,7.089
2011-06-22,6.703,6.642,7.213
2011-06-23,6.728,6.705,7.291
2011-06-24,6.741,6.754,7.319
2011-06-25,6.76,6.805,7.331
2011-06-26,6.766,6.841,7.31
2011-06-27,6.756,6.82,7.214
2011-06-28,6.788,6.782,7.244
2011-06-29,6.857,6.816,7.358
2011-06-30,6.863,6.87,7.429
2011-07-01,6.867,6.909,7.445
2011-07-02,6.867,6.923,7.434
2011-07-03,6.857,6.923,7.434
2011-07-04,6.843,6.924,7.441
2011-07-05,6.833,6.93,7.437
2011-07-06,6.837,6.944,7.436
2011-07-07,6.879,6.988,7.47
2011-07-08,6.936,7.052,7.508
2011-07-09,6.999,7.123,7.541
2011-07-10,7.067,7.2,7.579
2011-07-11,7.135,7.275,7.622
2011-07-12,7.183,7.328,7.662
2011-07-13,7.213,7.374,7.703
2011-07-14,7.264,7.444,7.759
2011-07-15,7.349,7.54,7.834
2011-07-16,7.423,7.622,7.92
2011-07-17,7.475,7.68,7.994
2011-07-18,7.508,7.704,8.024
2011-07-19,7.51,7.701,8.029
2011-07-20,7.541,7.724,8.041
2011-07-21,7.547,7.743,8.043
2011-07-22,7.511,7.733,8.027
2011-07-23,7.437,7.709,8.011
2011-07-24,7.433,7.711,8.004
2011-07-25,7.511,7.756,7.982
2011-07-26,7.566,7.791,7.958
2011-07-27,7.587,7.796,7.94
2011-07-28,7.573,7.775,7.915
2011-07-29,7.522,7.728,7.889
2011-07-30,7.469,7.688,7.885
2011-07-31,7.43,7.678,7.874
2011-08-01,7.393,7.668,7.854
2011-08-02,7.375,7.659,7.863
2011-08-03,7.393,7.678,7.865
2011-08-04,7.415,7.692,7.846
2011-08-05,7.409,7.687,7.84
2011-08-06,7.407,7.678,7.841
2011-08-07,7.404,7.656,7.829
2011-08-08,7.353,7.593,7.769
2011-08-09,7.223,7.499,7.695
2011-08-10,7.135,7.453,7.689
2011-08-11,7.144,7.471,7.727
2011-08-12,7.168,7.477,7.708
2011-08-13,7.168,7.414,7.683
2011-08-14,7.219,7.411,7.75
2011-08-15,7.217,7.472,7.815
2011-08-16,7.254,7.541,7.858
2011-08-17,7.297,7.584,7.882
2011-08-18,7.322,7.596,7.869
2011-08-19,7.322,7.583,7.867
2011-08-20,7.339,7.595,7.883
2011-08-21,7.371,7.626,7.889
2011-08-22,7.388,7.645,7.893
2011-08-23,7.405,7.662,7.893
2011-08-24,7.401,7.672,7.893
2011-08-25,7.391,7.669,7.91
2011-08-26,7.382,7.663,7.924
2011-08-27,7.353,7.666,7.93
2011-08-28,7.366,7.685,7.939
2011-08-29,7.422,7.697,7.939
2011-08-30,7.322,7.629,7.919
2011-08-31,7.282,7.576,7.917
2011-09-01,7.38,7.689,7.876
2011-09-02,7.542,7.79,7.783
2011-09-03,7.665,7.838,7.703
2011-09-04,7.727,7.854,7.69
2011-09-05,7.744,7.863,7.704
2011-09-06,7.735,7.865,7.712
2011-09-07,7.784,7.882,7.708
2011-09-08,7.883,7.936,7.741
2011-09-09,7.976,7.995,7.797
2011-09-10,8.066,8.05,7.875
2011-09-11,8.138,8.12,7.975
2011-09-12,8.201,8.197,8.046
2011-09-13,8.271,8.273,8.125
2011-09-14,8.3,8.335,8.228
2011-09-15,8.294,8.349,8.268
2011-09-16,8.285,8.348,8.275
2011-09-17,8.24,8.341,8.276
2011-09-18,8.287,8.337,8.289
2011-09-19,8.323,8.336,8.306
2011-09-20,8.332,8.334,8.324
2011-09-21,8.332,8.337,8.343
2011-09-22,8.332,8.344,8.387
2011-09-23,8.309,8.352,8.425
2011-09-24,8.288,8.358,8.436
2011-09-25,8.266,8.361,8.458
2011-09-26,8.236,8.359,8.498
2011-09-27,8.214,8.359,8.514
2011-09-28,8.22,8.362,8.501
2011-09-29,8.234,8.356,8.499
2011-09-30,8.272,8.362,8.58
2011-10-01,8.454,8.372,8.635
2011-10-02,8.673,8.418,8.576
2011-10-03,8.666,8.441,8.46
2011-10-04,8.625,8.424,8.396
2011-10-05,8.621,8.451,8.474
2011-10-06,8.8,8.633,8.6
2011-10-07,8.892,8.769,8.656
2011-10-08,8.914,8.872,8.771
2011-10-09,8.971,8.993,8.913
2011-10-10,9.093,9.141,9.072
2011-10-11,9.235,9.296,9.256
2011-10-12,9.359,9.409,9.331
2011-10-13,9.412,9.423,9.282
2011-10-14,9.452,9.446,9.413
2011-10-15,9.555,9.493,9.575
2011-10-16,10.285,9.7,9.841
2011-10-17,11.765,10.234,10.076
2011-10-18,12.175,10.485,9.909
2011-10-19,11.902,10.309,9.573
2011-10-20,11.236,9.989,9.424
2011-10-21,10.656,9.806,9.392
2011-10-22,10.353,9.777,9.437
2011-10-23,10.355,9.812,9.441
2011-10-24,10.139,9.727,9.353
2011-10-25,9.857,9.633,9.278
2011-10-26,9.72,9.574,9.25
2011-10-27,9.651,9.552,9.226
2011-10-28,9.599,9.538,9.16
2011-10-29,9.571,9.516,9.059
2011-10-30,9.554,9.465,8.921
2011-10-31,9.573,9.388,8.904
2011-11-01,9.569,9.344,8.871
2011-11-02,9.553,9.325,8.97
2011-11-03,9.539,9.353,9.22
2011-11-04,9.583,9.464,9.514
2011-11-05,9.704,9.587,9.702
2011-11-06,9.799,9.666,9.757
2011-11-07,9.841,9.708,9.772
2011-11-08,9.892,9.761,9.898
2011-11-09,10.022,9.849,10.026
2011-11-10,10.135,9.885,9.982
2011-11-11,10.114,9.866,9.928
2011-11-12,10.215,9.951,10.079
2011-11-13,10.486,10.091,10.214
2011-11-14,10.599,10.171,10.136
2011-11-15,10.556,10.178,10.035
2011-11-16,10.506,10.139,9.974
2011-11-17,10.481,10.122,9.914
2011-11-18,10.451,10.075,9.769
2011-11-19,10.392,10.029,9.672
2011-11-20,10.334,10.048,9.678
2011-11-21,10.323,10.093,9.693
2011-11-22,10.313,10.069,9.634
2011-11-23,10.267,10.019,9.541
2011-11-24,10.137,9.915,9.44
2011-11-25,10.005,9.794,9.363
2011-11-26,9.922,9.752,9.463
2011-11-27,9.849,9.748,9.597
2011-11-28,9.87,9.767,9.626
2011-11-29,9.886,9.788,9.654
2011-11-30,9.902,9.805,9.744
2011-12-01,10.031,9.874,9.793
2011-12-02,10.122,9.908,9.787
2011-12-03,10.145,9.914,9.747
2011-12-04,10.118,9.875,9.654
2011-12-05,10.062,9.852,9.644
2011-12-06,10.047,9.878,9.75
2011-12-07,10.087,9.919,9.79
2011-12-08,10.105,9.925,9.72
2011-12-09,10.117,9.94,9.686
2011-12-10,10.098,9.934,9.683
2011-12-11,10.105,9.921,9.649
2011-12-12,10.092,9.885,9.574
2011-12-13,10.054,9.861,9.547
2011-12-14,10.01,9.821,9.497
2011-12-15,9.961,9.775,9.425
2011-12-16,9.947,9.784,9.411
2011-12-17,9.949,9.815,9.506
2011-12-18,9.969,9.833,9.511
2011-12-19,9.967,9.778,9.393
2011-12-20,9.95,9.743,9.304
2011-12-21,9.915,9.714,9.284
2011-12-22,9.906,9.742,9.368
2011-12-23,9.91,9.756,9.38
2011-12-24,9.884,9.713,9.335
2011-12-25,9.826,9.651,9.298
2011-12-26,9.792,9.63,9.279
2011-12-27,9.762,9.61,9.282
2011-12-28,9.753,9.625,9.361
2011-12-29,9.789,9.683,9.466
2011-12-30,9.629,9.709,9.582
2011-12-31,9.703,9.719,9.553
2012-01-01,9.828,9.707,9.452
2012-01-02,9.829,9.669,9.331
2012-01-03,9.816,9.653,9.289
2012-01-04,9.799,9.637,9.301
2012-01-05,9.8,9.628,9.292
2012-01-06,9.805,9.627,9.245
2012-01-07,9.787,9.591,9.185
2012-01-08,9.76,9.533,9.14
2012-01-09,9.711,9.454,9.117
2012-01-10,9.646,9.372,9.114
2012-01-11,9.575,9.299,9.108
2012-01-12,9.435,9.165,9.071
2012-01-13,9.285,9.028,9.022
2012-01-14,9.257,8.984,8.936
2012-01-15,9.275,8.979,8.854
2012-01-16,9.161,8.96,8.841
2012-01-17,9.122,8.922,8.83
2012-01-18,9.081,8.884,8.818
2012-01-19,9.027,8.852,8.823
2012-01-20,8.957,8.805,8.806
2012-01-21,8.913,8.769,8.781
2012-01-22,8.862,8.734,8.775
2012-01-23,8.803,8.685,8.769
2012-01-24,8.76,8.633,8.746
2012-01-25,8.731,8.599,8.698
2012-01-26,8.697,8.573,8.626
2012-01-27,8.665,8.547,8.619
2012-01-28,8.635,8.533,8.638
2012-01-29,8.598,8.528,8.644
2012-01-30,8.574,8.51,8.582
2012-01-31,8.548,8.48,8.521
2012-02-01,8.529,8.455,8.514
2012-02-02,8.498,8.444,8.514
2012-02-03,8.455,8.431,8.518
2012-02-04,8.424,8.419,8.511
2012-02-05,8.413,8.395,8.497
2012-02-06,8.398,8.362,8.474
2012-02-07,8.379,8.32,8.422
2012-02-08,8.354,8.279,8.365
2012-02-09,8.303,8.242,8.328
2012-02-10,8.257,8.207,8.309
2012-02-11,8.212,8.172,8.279
2012-02-12,8.158,8.131,8.201
2012-02-13,8.083,8.073,8.086
2012-02-14,8.044,8.001,8.008
2012-02-15,8.026,7.957,8.022
2012-02-16,7.993,7.945,8.055
2012-02-17,7.952,7.937,8.079
2012-02-18,7.919,7.917,8.061
2012-02-19,7.881,7.87,7.958
2012-02-20,7.849,7.81,7.863
2012-02-21,7.802,7.771,7.882
2012-02-22,7.775,7.768,7.974
2012-02-23,7.771,7.765,7.999
2012-02-24,7.748,7.728,7.884
2012-02-25,7.704,7.665,7.736
2012-02-26,7.645,7.571,7.483
2012-02-27,7.586,7.505,7.387
2012-02-28,7.557,7.495,7.48
2012-02-29,7.48,7.491,7.588
2012-03-01,7.429,7.517,7.679
2012-03-02,7.413,7.575,7.803
2012-03-03,7.444,7.588,7.828
2012-03-04,7.486,7.548,7.633
2012-03-05,7.468,7.416,7.083
2012-03-06,7.335,7.154,6.519
2012-03-07,7.027,6.882,6.398
2012-03-08,6.885,6.801,6.415
2012-03-09,6.869,6.666,5.877
2012-03-10,6.088,6.189,5.287
2012-03-11,5.1,5.734,5.288
2012-03-12,4.636,5.616,5.487
2012-03-13,4.591,5.7,5.822
2012-03-14,4.754,5.836,6.099
2012-03-15,4.993,5.971,6.346
2012-03-16,5.237,6.077,6.534
2012-03-17,5.474,6.133,6.489
2012-03-18,5.656,6.142,6.281
2012-03-19,5.708,6.083,5.98
2012-03-20,5.583,6.002,5.876
2012-03-21,5.37,5.927,5.901
2012-03-22,5.165,5.851,5.929
2012-03-23,5.008,5.748,5.821
2012-03-24,4.855,5.647,5.794
2012-03-25,4.836,5.635,5.948
2012-03-26,4.913,5.696,6.096
2012-03-27,4.875,5.677,6.148
2012-03-28,4.889,5.668,6.159
2012-03-29,5.031,5.691,6.153
2012-03-30,5.114,5.697,6.175
2012-03-31,5.085,5.629,6.018
2012-04-01,4.958,5.498,5.726
2012-04-02,4.748,5.375,5.757
2012-04-03,4.622,5.297,5.868
2012-04-04,4.571,5.229,5.837
2012-04-05,4.576,5.141,5.662
2012-04-06,4.579,5.062,5.542
2012-04-07,4.609,5.008,5.471
2012-04-08,4.668,4.984,5.475
2012-04-09,4.739,4.975,5.513
2012-04-10,4.815,4.958,5.471
2012-04-11,4.902,4.946,5.36
2012-04-12,4.999,4.948,5.314
2012-04-13,5.057,4.963,5.35
2012-04-14,5.066,4.978,5.379
2012-04-15,5.058,4.983,5.318
2012-04-16,5.05,4.982,5.197
2012-04-17,5.055,4.983,5.088
2012-04-18,5.083,5.003,5.03
2012-04-19,5.127,5.05,5.057
2012-04-20,5.162,5.098,5.106
2012-04-21,5.184,5.144,5.154
2012-04-22,5.205,5.188,5.171
2012-04-23,5.233,5.229,5.181
2012-04-24,5.267,5.27,5.208
2012-04-25,5.318,5.301,5.23
2012-04-26,5.444,5.328,5.246
2012-04-27,5.548,5.354,5.281
2012-04-28,5.567,5.374,5.334
2012-04-29,5.575,5.398,5.339
2012-04-30,5.572,5.424,5.369
2012-05-01,5.508,5.451,5.466
2012-05-02,5.452,5.487,5.622
2012-05-03,5.458,5.529,5.787
2012-05-04,5.493,5.568,5.876
2012-05-05,5.53,5.593,5.892
2012-05-06,5.562,5.61,5.931
2012-05-07,5.586,5.629,6.014
2012-05-08,5.606,5.651,6.1
2012-05-09,5.625,5.675,6.173
2012-05-10,5.649,5.692,6.108
2012-05-11,5.651,5.697,5.952
2012-05-12,5.685,5.711,5.991
2012-05-13,5.718,5.774,6.17
2012-05-14,5.72,5.87,6.353
2012-05-15,5.767,5.949,6.466
2012-05-16,5.816,5.988,6.462
2012-05-17,5.833,5.979,6.404
2012-05-18,5.839,5.97,6.373
2012-05-19,5.854,5.985,6.428
2012-05-20,5.88,6.025,6.557
2012-05-21,5.917,6.074,6.715
2012-05-22,5.95,6.118,6.87
2012-05-23,5.975,6.152,6.938
2012-05-24,5.991,6.172,6.969
2012-05-25,6.005,6.193,7.066
2012-05-26,6.019,6.209,7.144
2012-05-27,6.027,6.196,7.079
2012-05-28,6.035,6.196,7.11
2012-05-29,6.047,6.276,7.318
2012-05-30,6.078,6.404,7.482
2012-05-31,6.117,6.485,7.473
2012-06-01,6.137,6.46,7.318
2012-06-02,6.133,6.416,7.372
2012-06-03,6.154,6.485,7.539
2012-06-04,6.221,6.644,7.647
2012-06-05,6.328,6.825,7.624
2012-06-06,6.41,6.843,7.257
2012-06-07,6.31,6.601,6.945
2012-06-08,6.201,6.4,6.919
2012-06-09,6.282,6.364,6.926
2012-06-10,6.269,6.383,6.958
2012-06-11,6.25,6.419,7.004
2012-06-12,6.26,6.456,7.082
2012-06-13,6.273,6.489,7.138
2012-06-14,6.287,6.489,7.064
2012-06-15,6.312,6.473,7.048
2012-06-16,6.337,6.506,7.163
2012-06-17,6.35,6.562,7.263
2012-06-18,6.372,6.583,7.219
2012-06-19,6.384,6.534,7.026
2012-06-20,6.531,6.486,6.983
2012-06-21,6.753,6.505,7.042
2012-06-22,6.755,6.548,7.139
2012-06-23,6.639,6.584,7.237
2012-06-24,6.544,6.616,7.289
2012-06-25,6.509,6.623,7.229
2012-06-26,6.509,6.601,7.197
2012-06-27,6.509,6.6,7.247
2012-06-28,6.487,6.61,7.249
2012-06-29,6.482,6.597,7.201
2012-06-30,6.476,6.591,7.225
2012-07-01,6.442,6.613,7.279
2012-07-02,6.427,6.65,7.33
2012-07-03,6.454,6.709,7.419
2012-07-04,6.498,6.791,7.549
2012-07-05,6.558,6.891,7.684
2012-07-06,6.638,7.019,7.801
2012-07-07,6.718,7.14,7.879
2012-07-08,6.767,7.217,7.944
2012-07-09,6.837,7.297,7.997
2012-07-10,6.917,7.376,8.049
2012-07-11,7.024,7.481,8.097
2012-07-12,7.174,7.62,8.138
2012-07-13,7.337,7.758,8.164
2012-07-14,7.488,7.867,8.187
2012-07-15,7.631,7.957,8.211
2012-07-16,7.766,8.039,8.239
2012-07-17,7.895,8.114,8.266
2012-07-18,7.999,8.171,8.288
2012-07-19,8.023,8.182,8.294
2012-07-20,8.035,8.186,8.295
2012-07-21,8.063,8.201,8.293
2012-07-22,8.089,8.217,8.288
2012-07-23,8.104,8.221,8.285
2012-07-24,8.081,8.206,8.292
2012-07-25,8.011,8.178,8.292
2012-07-26,7.968,8.171,8.284
2012-07-27,7.954,8.169,8.268
2012-07-28,7.978,8.177,8.25
2012-07-29,8.007,8.185,8.246
2012-07-30,8.011,8.184,8.251
2012-07-31,7.998,8.174,8.252
2012-08-01,7.975,8.155,8.255
2012-08-02,7.91,8.112,8.256
2012-08-03,7.823,8.055,8.247
2012-08-04,7.742,8.001,8.24
2012-08-05,7.724,7.989,8.231
2012-08-06,7.709,7.974,8.222
2012-08-07,7.674,7.943,8.213
2012-08-08,7.632,7.916,8.215
2012-08-09,7.67,7.947,8.239
2012-08-10,7.757,8.011,8.258
2012-08-11,7.842,8.068,8.281
2012-08-12,7.894,8.104,8.312
2012-08-13,7.902,8.112,8.342
2012-08-14,7.886,8.106,8.37
2012-08-15,7.899,8.122,8.387
2012-08-16,7.924,8.147,8.38
2012-08-17,7.956,8.174,8.366
2012-08-18,7.981,8.19,8.357
2012-08-19,7.979,8.186,8.353
2012-08-20,7.973,8.182,8.345
2012-08-21,7.986,8.19,8.334
2012-08-22,8.002,8.197,8.325
2012-08-23,8.014,8.2,8.314
2012-08-24,8.028,8.203,8.301
2012-08-25,8.05,8.212,8.29
2012-08-26,8.065,8.218,8.28
2012-08-27,8.078,8.22,8.268
2012-08-28,8.078,8.214,8.264
2012-08-29,8.039,8.196,8.257
2012-08-30,8.031,8.18,8.216
2012-08-31,8.035,8.167,8.165
2012-09-01,8.034,8.16,8.114
2012-09-02,8.086,8.158,8.066
2012-09-03,8.105,8.146,8.022
2012-09-04,8.117,8.131,7.977
2012-09-05,8.119,8.124,7.959
2012-09-06,8.094,8.139,7.977
2012-09-07,8.08,8.143,7.985
2012-09-08,8.077,8.133,7.961
2012-09-09,8.083,8.118,7.931
2012-09-10,8.081,8.109,7.933
2012-09-11,8.112,8.108,7.932
2012-09-12,8.149,8.106,7.905
2012-09-13,8.206,8.188,7.962
2012-09-14,8.287,8.295,8.05
2012-09-15,8.387,8.405,8.158
2012-09-16,8.484,8.522,8.272
2012-09-17,8.585,8.625,8.357
2012-09-18,8.692,8.726,8.439
2012-09-19,8.772,8.801,8.506
2012-09-20,8.745,8.783,8.527
2012-09-21,8.719,8.748,8.536
2012-09-22,8.729,8.693,8.446
2012-09-23,8.681,8.643,8.364
2012-09-24,8.615,8.609,8.369
2012-09-25,8.605,8.584,8.39
2012-09-26,8.587,8.546,8.356
2012-09-27,8.528,8.523,8.33
2012-09-28,8.521,8.507,8.32
2012-09-29,8.491,8.481,8.284
2012-09-30,8.434,8.453,8.236
2012-10-01,8.417,8.435,8.228
2012-10-02,8.612,8.472,8.281
2012-10-03,8.867,8.492,8.241
2012-10-04,8.74,8.451,8.175
2012-10-05,8.536,8.391,8.167
2012-10-06,8.411,8.351,8.18
2012-10-07,8.358,8.334,8.165
2012-10-08,8.387,8.345,8.187
2012-10-09,8.456,8.341,8.19
2012-10-10,8.432,8.302,8.186
2012-10-11,8.371,8.268,8.18
2012-10-12,8.338,8.268,8.136
2012-10-13,8.48,8.324,8.156
2012-10-14,8.594,8.335,8.136
2012-10-15,8.458,8.294,8.115
2012-10-16,8.339,8.241,8.113
2012-10-17,8.26,8.203,8.09
2012-10-18,8.247,8.186,8.074
2012-10-19,8.21,8.165,8.098
2012-10-20,8.154,8.138,8.136
2012-10-21,8.121,8.12,8.094
2012-10-22,8.267,8.179,8.091
2012-10-23,8.636,8.267,8.167
2012-10-24,8.671,8.263,8.279
2012-10-25,8.537,8.312,8.457
2012-10-26,8.456,8.392,8.576
2012-10-27,8.48,8.483,8.67
2012-10-28,8.543,8.577,8.736
2012-10-29,8.627,8.675,8.779
2012-10-30,8.725,8.793,8.874
2012-10-31,8.803,8.911,9.057
2012-11-01,8.964,9.141,9.782
2012-11-02,9.894,9.706,10.571
2012-11-03,10.974,10.213,10.926
2012-11-04,11.39,10.509,11.093
2012-11-05,11.468,10.686,11.093
2012-11-06,11.516,10.755,10.934
2012-11-07,11.521,10.726,10.668
2012-11-08,11.357,10.425,10.206
2012-11-09,11.114,10.216,9.845
2012-11-10,10.993,10.195,9.842
2012-11-11,10.927,10.314,10.229
2012-11-12,10.926,10.462,10.382
2012-11-13,10.932,10.488,10.305
2012-11-14,10.98,10.538,10.499
2012-11-15,11.146,10.708,10.68
2012-11-16,11.237,10.77,10.499
2012-11-17,11.234,10.736,10.313
2012-11-18,11.168,10.732,10.404
2012-11-19,11.121,10.834,10.742
2012-11-20,11.187,10.951,10.919
2012-11-21,11.357,11.041,11.03
2012-11-22,11.415,11.07,11.076
2012-11-23,11.361,11.046,11.061
2012-11-24,11.19,10.972,10.973
2012-11-25,10.893,10.877,10.898
2012-11-26,10.681,10.798,10.838
2012-11-27,10.547,10.74,10.793
2012-11-28,10.5,10.727,10.84
2012-11-29,10.528,10.74,10.891
2012-11-30,10.517,10.731,10.846
2012-12-01,10.559,10.728,10.778
2012-12-02,10.625,10.705,10.718
2012-12-03,10.624,10.668,10.642
2012-12-04,10.626,10.646,10.606
2012-12-05,10.614,10.626,10.592
2012-12-06,10.507,10.58,10.522
2012-12-07,10.472,10.524,10.41
2012-12-08,10.478,10.461,10.352
2012-12-09,10.47,10.403,10.31
2012-12-10,10.449,10.351,10.27
2012-12-11,10.409,10.308,10.249
2012-12-12,10.37,10.275,10.211
2012-12-13,10.357,10.259,10.203
2012-12-14,10.341,10.244,10.213
2012-12-15,10.326,10.231,10.224
2012-12-16,10.311,10.221,10.234
2012-12-17,10.283,10.211,10.258
2012-12-18,10.247,10.214,10.291
2012-12-19,10.226,10.232,10.302
2012-12-20,10.254,10.275,10.234
2012-12-21,10.284,10.265,10.013
2012-12-22,10.292,10.181,9.693
2012-12-23,10.257,10.052,9.348
2012-12-24,9.875,9.804,9.084
2012-12-25,8.841,9.514,8.952
2012-12-26,8.494,9.372,8.956
2012-12-27,8.544,9.408,9.048
2012-12-28,8.812,9.549,9.281
2012-12-29,8.901,9.543,9.368
2012-12-30,9.035,9.566,9.304
2012-12-31,8.673,9.367,9.169
2013-01-01,8.105,9.148,9.232
2013-01-02,7.861,9,9.363
2013-01-03,7.589,8.721,9.483
2013-01-04,7.637,8.647,9.615
2013-01-05,7.511,8.561,9.633
2013-01-06,7.391,8.54,9.628
2013-01-07,7.491,8.514,9.599
2013-01-08,7.615,8.437,9.592
2013-01-09,7.527,8.319,9.528
2013-01-10,7.471,8.162,9.404
2013-01-11,7.226,8.068,9.278
2013-01-12,7.405,7.992,9.333
2013-01-13,7.39,7.901,9.33
2013-01-14,7.289,7.761,9.224
2013-01-15,7.072,7.56,8.609
2013-01-16,6.885,7.458,8.15
2013-01-17,6.9,7.47,7.687
2013-01-18,7.049,7.471,7.456
2013-01-19,7.3,7.396,7.326
2013-01-20,7.218,7.119,7.259
2013-01-21,6.833,6.874,7.093
2013-01-22,6.131,6.724,6.939
2013-01-23,5.959,6.642,6.986
2013-01-24,5.65,6.463,7.11
2013-01-25,5.221,6.269,7.184
2013-01-26,4.992,6.191,7.242
2013-01-27,4.905,6.2,7.324
2013-01-28,4.84,6.22,7.426
2013-01-29,5.036,6.226,7.528
2013-01-30,5.216,6.159,7.616
2013-01-31,4.916,5.823,7.396
2013-02-01,4.068,5.037,5.912
2013-02-02,4.6,4.891,5.608
2013-02-03,5.162,5.091,6.194
2013-02-04,5.289,5.342,6.816
2013-02-05,5.269,5.504,7.106
2013-02-06,5.217,5.526,7.104
2013-02-07,5.207,5.529,6.987
2013-02-08,5.223,5.575,7.03
2013-02-09,5.417,5.618,7.096
2013-02-10,5.54,5.683,7.161
2013-02-11,5.145,5.601,7.345
2013-02-12,4.515,5.133,7.207
2013-02-13,4.291,4.864,6.639
2013-02-14,4.201,4.774,6.236
2013-02-15,4.168,4.811,6.144
2013-02-16,4.243,4.872,6.151
2013-02-17,4.448,4.939,6.088
2013-02-18,4.527,4.872,5.655
2013-02-19,4.431,4.634,5.099
2013-02-20,4.433,4.515,5.095
2013-02-21,4.41,4.54,5.209
2013-02-22,4.406,4.671,5.422
2013-02-23,4.475,4.841,5.728
2013-02-24,4.499,4.904,5.887
2013-02-25,4.553,4.981,5.933
2013-02-26,4.596,5.013,5.813
2013-02-27,4.564,4.921,5.539
2013-02-28,4.53,4.796,5.217
2013-03-01,4.469,4.689,5.027
2013-03-02,4.409,4.617,4.906
2013-03-03,4.339,4.517,4.74
2013-03-04,4.328,4.431,4.584
2013-03-05,4.363,4.371,4.457
2013-03-06,4.374,4.341,4.405
2013-03-07,4.339,4.325,4.402
2013-03-08,4.304,4.336,4.443
2013-03-09,4.292,4.355,4.532
2013-03-10,4.285,4.336,4.462
2013-03-11,4.257,4.276,4.263
2013-03-12,4.155,4.175,4.006
2013-03-13,3.731,4.017,3.799
2013-03-14,3.479,3.844,3.647
2013-03-15,3.511,3.677,3.491
2013-03-16,3.432,3.553,3.44
2013-03-17,3.344,3.504,3.571
2013-03-18,3.275,3.485,3.78
2013-03-19,3.286,3.529,4.036
2013-03-20,3.357,3.604,4.241
2013-03-21,3.35,3.595,4.296
2013-03-22,3.347,3.58,4.219
2013-03-23,3.311,3.499,4.113
2013-03-24,3.254,3.456,4.223
2013-03-25,3.243,3.498,4.408
2013-03-26,3.282,3.56,4.515
2013-03-27,3.322,3.611,4.581
2013-03-28,3.344,3.656,4.659
2013-03-29,3.356,3.692,4.72
2013-03-30,3.356,3.699,4.707
2013-03-31,3.364,3.675,4.589
2013-04-01,3.369,3.613,4.429
2013-04-02,3.337,3.54,4.298
2013-04-03,3.259,3.452,4.108
2013-04-04,3.199,3.396,3.994
2013-04-05,3.216,3.415,4.086
2013-04-06,3.288,3.481,4.253
2013-04-07,3.373,3.564,4.424
2013-04-08,3.407,3.594,4.445
2013-04-09,3.426,3.61,4.447
2013-04-10,3.45,3.639,4.506
2013-04-11,3.462,3.673,4.577
2013-04-12,3.477,3.711,4.631
2013-04-13,3.498,3.752,4.752
2013-04-14,3.515,3.809,4.904
2013-04-15,3.517,3.845,4.936
2013-04-16,3.511,3.8,4.672
2013-04-17,3.432,3.653,4.398
2013-04-18,3.296,3.562,4.352
2013-04-19,3.257,3.566,4.49
2013-04-20,3.262,3.543,4.565
2013-04-21,3.29,3.496,4.392
2013-04-22,3.391,3.513,4.405
2013-04-23,3.48,3.589,4.666
2013-04-24,3.478,3.676,4.893
2013-04-25,3.473,3.704,4.899
2013-04-26,3.494,3.678,4.615
2013-04-27,3.552,3.682,4.591
2013-04-28,3.615,3.767,4.865
2013-04-29,3.64,3.868,5.074
2013-04-30,3.651,3.925,5.106
2013-05-01,3.656,3.949,5.06
2013-05-02,3.643,3.935,4.957
2013-05-03,3.643,3.933,4.902
2013-05-04,3.64,3.935,4.915
2013-05-05,3.621,3.918,4.886
2013-05-06,3.596,3.865,4.678
2013-05-07,3.563,3.81,4.529
2013-05-08,3.552,3.792,4.565
2013-05-09,3.611,3.83,4.68
2013-05-10,3.711,3.879,4.783
2013-05-11,3.833,3.933,4.852
2013-05-12,3.925,3.954,4.813
2013-05-13,4.018,3.962,4.742
2013-05-14,4.205,4.008,4.747
2013-05-15,4.362,4.067,4.847
2013-05-16,4.352,4.092,4.906
2013-05-17,4.264,4.085,4.895
2013-05-18,4.178,4.09,4.892
2013-05-19,4.102,4.093,4.92
2013-05-20,4.024,4.088,4.989
2013-05-21,3.961,4.088,5.03
2013-05-22,3.933,4.074,4.955
2013-05-23,3.93,4.049,4.94
2013-05-24,3.934,4.023,4.935
2013-05-25,3.963,4.015,4.844
2013-05-26,4.131,4.067,4.931
