"Date","222 m","318 m","380 m","902 m","1245 m"
2011-11-19,7.737,6.61,6.413,4.103,4.032
2011-11-20,7.91,6.798,6.491,4.147,4.042
2011-11-21,7.37,6.238,6.218,4.176,4.035
2011-11-22,7.56,6.503,6.666,4.19,4.043
2011-11-23,8.166,7.544,7.185,4.207,4.05
2011-11-24,8.357,6.944,7.224,4.209,4.055
2011-11-25,8.571,7.348,7.702,4.24,4.079
2011-11-26,8.636,6.285,7.451,4.301,4.096
2011-11-27,8.611,6.376,7.274,4.38,4.156
2011-11-28,8.775,7.538,7.666,4.415,4.183
2011-11-29,8.703,6.958,7.353,4.453,4.208
2011-11-30,8.595,6.836,7.36,4.508,4.296
2011-12-01,8.727,7.379,7.377,4.54,4.382
2011-12-02,8.552,7.026,7.308,4.557,4.45
2011-12-03,8.8,7.522,7.497,4.571,4.515
2011-12-04,8.962,7.624,7.418,4.597,4.537
2011-12-05,8.957,7.315,7.114,4.612,4.547
2011-12-06,8.681,6.906,6.774,4.588,4.534
2011-12-07,8.446,6.928,6.693,4.556,4.517
2011-12-08,8.329,6.947,6.566,4.541,4.502
2011-12-09,6.968,6.611,6.154,4.527,4.487
2011-12-10,6.743,6.613,6.582,4.51,4.478
2011-12-11,7.433,6.909,6.715,4.499,4.44
2011-12-12,8.022,6.985,6.779,4.478,4.347
2011-12-13,8.384,6.936,6.731,4.365,4.255
2011-12-14,8.534,6.862,6.707,4.193,4.128
2011-12-15,8.514,7.102,7.001,4.091,4.077
2011-12-16,8.402,6.848,6.779,4.069,4.078
2011-12-17,6.977,6.335,6.073,4.082,4.081
2011-12-18,6.881,6.501,6.523,4.086,4.08
2011-12-19,7.343,7.218,7.002,4.094,4.078
2011-12-20,7.817,7.206,6.981,4.094,4.077
2011-12-21,7.538,6.634,6.663,4.122,4.077
2011-12-22,7.685,6.818,6.871,4.128,4.063
2011-12-23,7.535,6.722,6.4,4.13,4.03
2011-12-24,7.667,6.977,6.871,4.092,4
2011-12-25,7.872,7.493,7.251,4.056,3.978
2011-12-26,8.053,7.858,7.369,4.035,3.961
2011-12-27,8.216,7.569,7.253,4.023,3.946
2011-12-28,8.35,7.751,7.508,4.009,3.939
2011-12-29,8.26,7.406,7.072,4.005,3.947
2011-12-30,7.27,6.759,6.42,3.995,3.957
2011-12-31,7.233,6.7,6.507,3.98,3.96
2012-01-01,7.55,7.099,7.158,3.941,3.968
2012-01-02,8.012,7.023,7.135,3.925,3.968
2012-01-03,8.196,6.953,6.968,3.914,3.962
2012-01-04,7.947,6.727,6.81,3.911,3.955
2012-01-05,8.095,6.944,7.02,3.906,3.951
2012-01-06,7.828,6.436,6.534,3.883,3.95
2012-01-07,7.557,6.476,6.644,3.859,3.947
2012-01-08,8.024,6.599,6.777,3.848,3.941
2012-01-09,8.398,6.732,6.889,3.845,3.933
2012-01-10,8.484,6.932,7.069,3.847,3.927
2012-01-11,8.529,6.854,7.065,3.85,3.93
2012-01-12,8.595,6.843,7.07,3.844,3.919
2012-01-13,8.68,7.066,7.533,3.831,3.904
2012-01-14,8.103,6.293,6.417,3.844,3.891
2012-01-15,6.235,5.982,5.708,3.867,3.881
2012-01-16,6.418,6.202,6.325,3.871,3.874
2012-01-17,6.828,6.815,6.678,3.883,3.871
2012-01-18,7.404,6.629,6.563,3.916,3.873
2012-01-19,7.587,6.736,6.679,3.968,3.885
2012-01-20,7.792,7.305,7.296,4.001,3.901
2012-01-21,7.872,6.691,7.34,4.02,3.92
2012-01-22,7.88,6.503,7.333,4.027,3.941
2012-01-23,7.89,7.321,7.655,4.046,3.956
2012-01-24,7.801,6.408,7.644,4.083,3.964
2012-01-25,7.87,6.282,7.175,4.111,3.971
2012-01-26,7.985,6.452,6.928,4.138,3.994
2012-01-27,8.094,6.596,6.79,4.188,4.02
2012-01-28,8.045,6.703,6.52,4.218,4.045
2012-01-29,7.111,6.506,6.326,4.236,4.064
2012-01-30,7.226,6.654,6.386,4.238,4.079
2012-01-31,7.447,6.667,6.364,4.25,4.092
2012-02-01,7.646,6.742,6.499,4.262,4.103
2012-02-02,8.06,6.582,6.552,4.276,4.111
2012-02-03,8.268,6.777,6.897,4.3,4.123
2012-02-04,8.281,6.724,7.668,4.312,4.141
2012-02-05,8.312,6.115,7.629,4.335,4.16
2012-02-06,8.436,6.467,7.616,4.357,4.179
2012-02-07,8.324,6.174,6.857,4.392,4.197
2012-02-08,8.065,6.362,6.739,4.47,4.216
2012-02-09,8.278,7.014,7.146,4.491,4.226
2012-02-10,8.424,6.673,7.048,4.571,4.235
2012-02-11,8.516,6.664,7.13,4.692,4.25
2012-02-12,8.517,6.439,6.908,4.83,4.272
2012-02-13,8.495,6.5,6.74,4.925,4.288
2012-02-14,7.834,6.284,6.336,4.988,4.302
2012-02-15,7.847,6.534,6.611,5.032,4.32
2012-02-16,8.216,6.859,6.919,5.052,4.335
2012-02-17,8.352,6.81,7.043,5.082,4.355
2012-02-18,8.35,6.772,6.993,5.107,4.374
2012-02-19,8.265,6.628,6.78,5.137,4.391
2012-02-20,8.241,6.714,6.747,5.16,4.415
2012-02-21,8.367,7.052,6.93,5.176,4.441
2012-02-22,8.534,7.436,7.176,5.176,4.462
2012-02-23,8.533,6.93,6.886,5.176,4.472
2012-02-24,8.407,6.888,6.855,5.157,4.477
2012-02-25,8.341,6.935,6.843,5.11,4.47
2012-02-26,6.826,6.167,6.229,4.999,4.452
2012-02-27,5.858,5.904,5.863,4.998,4.458
2012-02-28,5.99,6.214,6.16,4.95,4.465
2012-02-29,6.641,6.401,6.446,4.935,4.479
2012-03-01,6.329,7.081,6.958,4.877,4.489
2012-03-02,7.469,7.458,7.204,4.826,4.501
2012-03-03,7.971,7.718,7.489,4.762,4.494
2012-03-04,8.239,7.135,7.381,4.699,4.486
2012-03-05,8.441,7.119,7.436,4.656,4.465
2012-03-06,8.677,7.497,7.554,4.621,4.426
2012-03-07,8.854,7.722,7.697,4.615,4.408
2012-03-08,9.074,7.774,7.863,4.655,4.42
2012-03-09,8.483,7.266,7.294,4.724,4.449
2012-03-10,7.965,7.226,6.773,4.801,4.523
2012-03-11,8.439,7.736,7.511,4.871,4.626
2012-03-12,8.94,8.035,7.719,4.972,4.699
2012-03-13,9.082,7.942,7.709,5.108,4.78
2012-03-14,9.546,8.212,7.927,5.2,4.826
2012-03-15,10.017,8.419,8.156,5.28,4.836
2012-03-16,9.93,8.682,8.425,5.367,4.842
2012-03-17,9.692,8.605,8.431,5.434,4.879
2012-03-18,9.698,8.572,8.313,5.498,4.971
2012-03-19,9.794,8.431,8.116,5.523,5.117
2012-03-20,9.923,8.394,8.131,5.527,5.245
2012-03-21,9.978,8.699,8.439,5.515,5.325
2012-03-22,10.231,8.626,8.377,5.512,5.355
2012-03-23,10.431,8.632,8.297,5.525,5.385
2012-03-24,10.497,8.567,8.313,5.56,5.407
2012-03-25,10.61,8.843,8.588,5.63,5.444
2012-03-26,10.634,8.723,8.582,5.678,5.503
2012-03-27,10.661,8.433,8.271,5.74,5.54
2012-03-28,10.653,8.416,8.22,5.794,5.572
2012-03-29,10.649,8.626,8.364,5.881,5.597
2012-03-30,10.617,8.409,8.198,5.928,5.603
2012-03-31,10.557,8.428,8.132,5.97,5.63
2012-04-01,10.596,8.567,8.243,6.008,5.667
2012-04-02,10.686,8.601,8.322,6.028,5.678
2012-04-03,10.754,8.546,8.294,6.056,5.659
2012-04-04,10.766,8.576,8.337,6.054,5.642
2012-04-05,10.703,8.622,8.346,6.024,5.632
2012-04-06,10.488,8.373,8.188,5.999,5.618
2012-04-07,10.452,8.333,8.19,5.972,5.551
2012-04-08,10.413,8.311,8.197,5.938,5.452
2012-04-09,10.295,8.164,8.11,5.901,5.358
2012-04-10,9.219,7.93,7.902,5.863,5.255
2012-04-11,8.956,7.875,7.751,5.828,5.079
2012-04-12,9.475,8.07,7.973,5.792,4.867
2012-04-13,9.945,8.269,8.216,5.752,4.715
2012-04-14,10.287,8.222,8.289,5.708,4.627
2012-04-15,9.968,8.101,8.233,5.655,4.565
2012-04-16,9.611,8.025,8.181,5.589,4.506
2012-04-17,9.563,8.057,8.273,5.504,4.439
2012-04-18,9.418,8.069,8.323,5.42,4.399
2012-04-19,9.312,8.139,8.358,5.359,4.386
2012-04-20,9.345,8.144,8.454,5.231,4.347
2012-04-21,9.415,7.629,8.266,5.079,4.29
2012-04-22,9.42,6.813,7.694,4.952,4.231
2012-04-23,9.432,6.616,7.206,4.867,4.196
2012-04-24,9.55,6.687,7.512,4.77,4.163
2012-04-25,9.623,6.764,6.61,4.715,4.136
2012-04-26,9.454,7.155,6.709,4.668,4.103
2012-04-27,9.378,7.331,6.712,4.675,4.083
2012-04-28,9.438,7.15,6.665,4.7,4.055
2012-04-29,6.982,6.893,6.66,4.825,4.041
2012-04-30,7.045,7.057,6.944,4.775,4.05
2012-05-01,7.303,7.199,7.459,4.701,4.081
2012-05-02,7.523,7.264,7.889,4.75,4.098
2012-05-03,7.82,7.365,8.159,4.801,4.127
2012-05-04,8.21,7.483,8.195,4.829,4.148
2012-05-05,8.484,7.583,8.217,4.847,4.164
2012-05-06,8.644,7.675,8.217,4.844,4.157
2012-05-07,8.743,7.805,8.211,4.824,4.131
2012-05-08,8.833,7.943,8.191,4.795,4.104
2012-05-09,8.911,8.08,8.199,4.765,4.067
2012-05-10,8.927,8.121,8.189,4.746,4.036
2012-05-11,9.099,7.863,8.05,4.742,4.023
2012-05-12,8.293,7.82,7.981,4.746,4.025
2012-05-13,8.358,8.022,8.006,4.721,4.022
2012-05-14,8.375,8.156,7.986,4.715,4.027
2012-05-15,8.359,8.248,7.963,4.702,4.021
2012-05-16,8.426,8.354,7.971,4.699,4.018
2012-05-17,8.597,8.334,7.935,4.713,4.026
2012-05-18,8.649,8.178,7.842,4.737,4.029
2012-05-19,8.816,8.359,8.039,4.726,4.016
2012-05-20,9.053,8.5,8.203,4.72,4.015
2012-05-21,9.258,8.531,8.335,4.71,4.022
2012-05-22,9.413,8.603,8.467,4.688,4.025
2012-05-23,9.52,8.48,8.352,4.666,4.019
2012-05-24,9.391,8.19,7.919,4.634,4.002
2012-05-25,9.319,8.381,8.222,4.582,3.985
2012-05-26,9.313,8.223,8.276,4.549,3.983
2012-05-27,9.538,7.88,7.973,4.56,4.01
2012-05-28,9.55,7.971,7.988,4.566,4.034
2012-05-29,9.195,8.19,7.958,4.563,4.037
2012-05-30,9.177,8.37,7.935,4.562,4.033
2012-05-31,9.176,8.383,7.656,4.561,4.035
2012-06-01,9.185,8.34,7.394,4.551,4.035
2012-06-02,9.273,8.334,7.349,4.521,4.015
2012-06-03,9.471,8.431,7.473,4.481,4.004
2012-06-04,9.591,8.066,7.196,4.446,3.993
2012-06-05,9.827,8.138,7.658,4.413,3.972
2012-06-06,9.931,7.166,8.165,4.373,3.952
2012-06-07,9.894,6.785,7.229,4.393,3.94
2012-06-08,10.585,6.881,7.117,4.382,3.926
2012-06-09,10.794,6.967,7.198,4.36,3.911
2012-06-10,10.612,6.912,7.193,4.35,3.896
2012-06-11,10.107,7.156,7.4,4.326,3.864
2012-06-12,9.977,7.391,7.633,4.311,3.852
2012-06-13,10.149,7.41,7.696,4.31,3.847
2012-06-14,10.295,7.582,7.73,4.291,3.847
2012-06-15,10.468,7.804,7.837,4.25,3.846
2012-06-16,10.515,8.137,8.121,4.201,3.849
2012-06-17,10.309,8.431,8.622,4.154,3.853
2012-06-18,10.264,7.914,8.584,4.138,3.857
2012-06-19,10.498,7.669,8.334,4.136,3.861
2012-06-20,10.558,7.711,8.149,4.113,3.866
2012-06-21,10.05,7.453,7.77,4.091,3.877
2012-06-22,9.725,7.813,7.986,4.066,3.897
2012-06-23,10.185,8.184,8.206,4.09,3.931
2012-06-24,10.484,7.601,7.995,4.086,3.956
2012-06-25,10.476,7.357,7.853,4.083,3.978
2012-06-26,10.347,7.524,7.793,4.09,3.982
2012-06-27,10.278,7.629,7.576,4.086,3.986
2012-06-28,9.359,7.064,7.051,4.108,3.994
2012-06-29,9.061,7.207,6.921,4.128,4.006
2012-06-30,9.159,7.267,6.772,4.152,4.02
2012-07-01,7.78,7.182,6.691,4.182,4.034
2012-07-02,8.455,7.163,6.764,4.198,4.049
2012-07-03,9.045,7.184,6.687,4.211,4.067
2012-07-04,10.106,7.188,6.714,4.222,4.086
2012-07-05,10.624,7.182,6.784,4.235,4.103
2012-07-06,10.882,7.216,6.816,4.253,4.115
2012-07-07,10.815,7.42,6.934,4.264,4.126
2012-07-08,10.916,7.478,7.019,4.275,4.135
2012-07-09,10.155,7.472,7.748,4.282,4.145
2012-07-10,10.094,7.695,7.893,4.35,4.16
2012-07-11,10.147,7.879,7.828,4.375,4.177
2012-07-12,10.42,8.078,8.314,4.385,4.205
2012-07-13,10.787,8.319,8.823,4.395,4.235
2012-07-14,11.461,8.564,9.063,4.42,4.262
2012-07-15,12.014,8.747,8.647,4.443,4.293
2012-07-16,11.824,8.905,8.818,4.442,4.328
2012-07-17,11.874,8.937,9.267,4.444,4.369
2012-07-18,11.94,8.962,9.434,4.461,4.422
2012-07-19,12.098,8.653,9.154,4.449,4.447
2012-07-20,11.853,8.508,8.826,4.45,4.454
2012-07-21,11.445,8.378,8.861,4.454,4.456
2012-07-22,11.453,8.084,9.022,4.442,4.453
2012-07-23,11.434,7.503,8.66,4.437,4.436
2012-07-24,11.339,7.163,8.112,4.45,4.415
2012-07-25,11.037,7.015,7.43,4.466,4.4
2012-07-26,10.577,7.234,7.228,4.481,4.394
2012-07-27,10.54,7.413,7.048,4.493,4.409
2012-07-28,10.125,7.095,6.733,4.508,4.433
2012-07-29,10.04,7.525,7.028,4.511,4.437
2012-07-30,10.174,7.825,7.716,4.532,4.411
2012-07-31,10.26,7.966,8.264,4.604,4.386
2012-08-01,10.28,8.138,8.364,4.688,4.374
2012-08-02,10.143,8.351,8.449,4.795,4.37
2012-08-03,10.055,8.68,8.564,4.845,4.366
2012-08-04,10.09,9.029,8.608,4.815,4.354
2012-08-05,10.126,9.086,8.678,4.737,4.342
2012-08-06,10.259,9.145,8.828,4.676,4.343
2012-08-07,10.183,9.052,8.713,4.689,4.361
2012-08-08,10.059,9.065,8.753,4.739,4.391
2012-08-09,10.206,9.132,8.795,4.823,4.446
2012-08-10,10.273,9.153,8.893,4.957,4.562
2012-08-11,10.352,9.284,9.057,5.146,4.719
2012-08-12,10.388,9.281,9.047,5.285,4.868
2012-08-13,10.386,9.366,8.941,5.457,4.983
2012-08-14,10.38,9.43,8.917,5.686,5.172
2012-08-15,10.36,9.444,8.959,5.832,5.353
2012-08-16,10.393,9.461,8.983,5.695,5.387
2012-08-17,10.413,9.334,8.938,5.452,5.232
2012-08-18,10.343,9.109,8.772,5.285,5.045
2012-08-19,10.272,9.036,8.634,5.159,4.876
2012-08-20,10.265,9.011,8.547,5.08,4.759
2012-08-21,10.213,8.867,8.464,5.049,4.699
2012-08-22,10.139,8.694,8.34,4.981,4.635
2012-08-23,10.07,8.614,8.244,4.925,4.592
2012-08-24,10.045,8.575,8.171,4.903,4.548
2012-08-25,9.968,8.468,8.063,4.827,4.534
2012-08-26,10.057,8.581,8.142,4.755,4.599
2012-08-27,10.15,8.458,8.031,4.682,4.581
2012-08-28,10.084,8.303,7.853,4.626,4.533
2012-08-29,9.76,8.119,7.683,4.587,4.489
2012-08-30,9.416,8.138,7.752,4.567,4.489
2012-08-31,9.363,8.131,7.723,4.56,4.546
2012-09-01,9.005,8.009,7.563,4.567,4.56
2012-09-02,8.874,8.08,7.834,4.558,4.583
2012-09-03,8.926,8.227,8.127,4.557,4.6
2012-09-04,8.939,8.217,8.127,4.574,4.606
2012-09-05,8.934,8.198,8.17,4.588,4.614
2012-09-06,8.948,8.061,8.019,4.586,4.608
2012-09-07,8.906,8,7.93,4.567,4.602
2012-09-08,8.904,7.951,8.014,4.533,4.586
2012-09-09,8.918,7.862,7.98,4.493,4.529
2012-09-10,9.114,7.728,7.741,4.461,4.455
2012-09-11,9.167,7.662,7.508,4.444,4.391
2012-09-12,9.219,7.621,7.556,4.415,4.297
2012-09-13,9.488,7.506,7.68,4.36,4.274
2012-09-14,9.724,7.384,7.661,4.302,4.243
2012-09-15,9.671,7.344,7.539,4.251,4.215
2012-09-16,9.548,7.321,7.473,4.202,4.21
2012-09-17,9.49,7.193,7.259,4.168,4.194
2012-09-18,9.295,7.142,7.117,4.146,4.162
2012-09-19,9.134,7.15,7.091,4.141,4.121
2012-09-20,8.6,7.017,6.947,4.157,4.092
2012-09-21,8.113,7.096,7.043,4.174,4.043
2012-09-22,8.37,7.19,7.105,4.187,4.005
2012-09-23,8.52,7.075,7.07,4.247,3.947
2012-09-24,8.447,7.021,7.035,4.24,3.881
2012-09-25,8.448,7.195,7.114,4.202,3.804
2012-09-26,8.611,7.24,7.155,4.209,3.734
2012-09-27,8.655,7.125,7.134,4.19,3.698
2012-09-28,8.644,7.028,7.095,4.18,3.698
2012-09-29,8.442,7.226,7.484,4.173,3.73
2012-09-30,8.528,7.261,7.686,4.182,3.785
2012-10-01,8.592,7.333,7.544,4.205,3.852
2012-10-02,8.6,7.273,7.264,4.231,3.891
2012-10-03,8.59,7.352,7.171,4.241,3.888
2012-10-04,8.809,7.668,7.493,4.236,3.9
2012-10-05,8.997,7.968,7.81,4.235,3.944
2012-10-06,9.191,7.989,7.777,4.253,3.988
2012-10-07,9.405,7.855,7.609,4.286,4.016
2012-10-08,9.365,7.645,7.426,4.319,4.019
2012-10-09,9.426,7.626,7.44,4.335,4.035
2012-10-10,9.586,7.792,7.927,4.33,4.079
2012-10-11,9.773,6.726,7.648,4.322,4.1
2012-10-12,8.406,6.259,6.061,4.36,4.103
2012-10-13,7.633,6.368,6.008,4.377,4.098
2012-10-14,7.743,6.571,6.777,4.362,4.073
2012-10-15,8.108,6.696,6.689,4.351,4.031
2012-10-16,8.29,6.87,6.977,4.332,3.994
2012-10-17,8.576,6.934,6.862,4.328,3.961
2012-10-18,8.63,7.016,6.894,4.333,3.952
2012-10-19,8.841,7.305,7.144,4.333,3.942
2012-10-20,9.082,7.492,7.335,4.337,3.968
2012-10-21,9.153,7.226,7.04,4.363,4.041
2012-10-22,8.91,7.086,6.788,4.403,4.143
2012-10-23,8.359,7.092,6.693,4.456,4.171
2012-10-24,8.421,7.305,6.999,4.489,4.184
2012-10-25,8.818,7.442,7.344,4.509,4.198
2012-10-26,9.086,7.644,7.763,4.525,4.234
2012-10-27,9.44,7.854,8.269,4.538,4.271
2012-10-28,9.993,7.938,8.632,4.538,4.275
2012-10-29,10.283,8.323,9.176,4.515,4.256
2012-10-30,10.542,8.922,9.858,4.478,4.243
2012-10-31,10.563,7.445,8.552,4.465,4.247
2012-11-01,10.551,7.46,7.958,4.417,4.252
2012-11-02,10.377,7.544,7.481,4.344,4.216
2012-11-03,9.957,7.609,7.181,4.261,4.15
2012-11-04,9.032,7.661,7.105,4.186,4.085
2012-11-05,8.679,7.659,7.143,4.142,4.038
2012-11-06,8.669,7.722,7.213,4.115,4.007
2012-11-07,8.781,7.826,7.39,4.067,3.982
2012-11-08,9.007,8.183,8.491,3.996,3.964
2012-11-09,9.005,7.119,7.793,3.949,3.95
2012-11-10,7.771,7.098,6.77,3.959,3.944
2012-11-11,8.144,7.166,7.073,3.946,3.946
2012-11-12,8.538,7.292,7.177,3.952,3.959
2012-11-13,8.989,7.47,7.393,3.963,3.977
2012-11-14,9.221,7.338,7.292,3.991,3.999
2012-11-15,8.985,7.511,7.64,4.023,4.021
2012-11-16,8.928,7.935,8.48,4.04,4.042
2012-11-17,8.929,7.152,8.118,4.076,4.063
2012-11-18,9.098,7.359,8.092,4.111,4.083
2012-11-19,9.392,7.531,8.283,4.141,4.103
2012-11-20,9.427,7.567,8.093,4.183,4.121
2012-11-21,9.493,7.639,8.097,4.236,4.141
2012-11-22,9.628,7.648,8.494,4.29,4.154
2012-11-23,9.7,7.58,8.058,4.387,4.174
2012-11-24,9.721,7.628,7.889,4.491,4.201
2012-11-25,9.667,7.546,7.576,4.585,4.229
2012-11-26,8.053,7.439,7.099,4.663,4.256
2012-11-27,7.708,7.462,7.136,4.729,4.286
2012-11-28,8.026,7.638,7.598,4.78,4.319
2012-11-29,8.266,7.954,8.299,4.788,4.337
2012-11-30,8.462,7.078,7.736,4.776,4.326
2012-12-01,8.529,7.155,7.369,4.779,4.306
2012-12-02,8.497,7.812,8.386,4.697,4.252
2012-12-03,8.518,6.941,8.316,4.59,4.208
2012-12-04,8.757,6.664,7.375,4.562,4.205
2012-12-05,8.671,7.44,8.06,4.532,4.209
2012-12-06,8.787,6.797,7.659,4.554,4.239
2012-12-07,8.916,6.982,7.549,4.549,4.264
2012-12-08,9.164,7.045,8.16,4.523,4.26
2012-12-09,9.349,6.877,7.438,4.594,4.28
2012-12-10,9.644,7.061,7.199,4.671,4.315
2012-12-11,9.479,7.135,7.557,4.681,4.33
2012-12-12,7.897,7.088,7.212,4.712,4.353
2012-12-13,8.349,7.311,7.277,4.657,4.379
2012-12-14,8.819,7.65,7.492,4.551,4.386
2012-12-15,9.136,7.454,7.366,4.526,4.364
2012-12-16,9.206,7.431,7.511,4.549,4.366
2012-12-17,9.509,7.656,8.095,4.557,4.37
2012-12-18,10.07,7.838,8.666,4.541,4.361
2012-12-19,9.942,7.315,8.473,4.553,4.372
2012-12-20,9.87,7.293,8.808,4.647,4.423
2012-12-21,9.871,7.375,9.205,4.863,4.483
2012-12-22,9.898,7.669,8.148,5.052,4.501
2012-12-23,9.154,7.698,7.472,5.036,4.512
2012-12-24,7.772,7.705,7.065,4.888,4.561
2012-12-25,7.361,7.67,6.952,4.759,4.568
2012-12-26,7.737,7.692,7.562,4.686,4.534
2012-12-27,8.299,8.092,8.017,4.603,4.45
2012-12-28,8.458,8.392,8.388,4.478,4.341
2012-12-29,8.129,7.377,7.313,4.401,4.288
2012-12-30,8.146,7.432,7.267,4.349,4.224
2012-12-31,7.594,7.187,6.949,4.303,4.133
2013-01-01,7.034,7.048,6.92,4.264,4.079
2013-01-02,6.942,7.462,7.057,4.237,4.064
2013-01-03,7.309,7.683,7.426,4.226,4.078
2013-01-04,7.837,7.582,7.237,4.234,4.096
2013-01-05,8.146,7.56,7.125,4.245,4.089
2013-01-06,7.824,7.063,6.662,4.272,4.109
2013-01-07,8.314,7.041,6.981,4.294,4.085
2013-01-08,8.762,7.2,7.478,4.309,4.078
2013-01-09,8.942,7.213,7.739,4.332,4.023
2013-01-10,9.115,7.288,7.555,4.351,3.972
2013-01-11,9.255,7.197,7.481,4.366,3.923
2013-01-12,9.441,8.29,8.436,4.365,3.883
2013-01-13,9.32,8.624,9,4.371,3.867
2013-01-14,9.399,7.791,8.907,4.395,3.856
2013-01-15,9.483,7.059,8.713,4.423,3.86
2013-01-16,9.612,7.277,8.642,4.431,3.857
2013-01-17,9.612,7.111,8.579,4.401,3.809
2013-01-18,9.515,6.027,7.648,4.374,3.76
2013-01-19,9.491,6.731,7.669,4.33,3.741
2013-01-20,9.145,5.879,6.941,4.292,3.731
2013-01-21,6.438,5.536,5.773,4.266,3.744
2013-01-22,6.174,5.579,5.743,4.229,3.751
2013-01-23,6.398,5.689,5.896,4.214,3.747
2013-01-24,6.651,5.555,5.705,4.22,3.751
2013-01-25,5.985,5.128,5.181,4.223,3.76
2013-01-26,5.531,5.154,5.006,4.22,3.77
2013-01-27,5.756,5.19,5.187,4.228,3.758
2013-01-28,5.964,5.219,5.202,4.217,3.768
2013-01-29,6.381,5.25,5.176,4.198,3.767
2013-01-30,7.264,5.334,5.798,4.16,3.778
2013-01-31,8.053,5.149,6.686,4.107,3.781
2013-02-01,5.426,4.289,4.821,4.097,3.762
2013-02-02,4.356,4.26,4.22,4.054,3.75
2013-02-03,4.512,4.382,4.371,3.997,3.711
2013-02-04,5.071,4.521,4.917,3.938,3.685
2013-02-05,5.254,4.557,4.982,3.892,3.673
2013-02-06,4.564,4.554,4.406,3.813,3.691
2013-02-07,4.762,4.674,4.696,3.781,3.704
2013-02-08,5.236,4.824,4.872,3.765,3.709
2013-02-09,5.96,5.368,5.516,3.741,3.702
2013-02-10,6.857,5.022,5.187,3.766,3.69
2013-02-11,6.709,4.758,5.193,3.73,3.704
2013-02-12,7.229,5.221,5.363,3.764,3.688
2013-02-13,6.732,4.51,4.339,3.79,3.681
2013-02-14,6.215,4.639,4.427,3.8,3.688
2013-02-15,6.827,5.036,4.776,3.788,3.719
2013-02-16,7.205,4.86,4.682,3.765,3.756
2013-02-17,7.297,4.805,4.746,3.754,3.777
2013-02-18,6.159,4.099,4.405,3.831,3.794
2013-02-19,3.528,3.574,3.613,3.871,3.809
2013-02-20,3.783,3.965,3.954,3.734,3.826
2013-02-21,4.141,4.25,4.789,3.91,3.801
2013-02-22,4.886,4.692,5.131,3.875,3.796
2013-02-23,4.97,4.905,5.068,3.897,3.785
2013-02-24,5.147,5.433,5.78,3.896,3.796
2013-02-25,6.057,5.945,6.384,3.922,3.853
2013-02-26,6.502,6.706,6.791,3.988,3.915
2013-02-27,6.799,6.91,6.878,4.071,3.982
2013-02-28,7.368,7.05,7.232,4.112,4.009
2013-03-01,7.376,6.167,7.135,4.135,4.002
2013-03-02,7.663,6.122,7.334,4.119,3.975
2013-03-03,7.89,5.831,7.179,4.087,3.931
2013-03-04,8.023,6.079,7.04,4.13,3.904
2013-03-05,8.457,6.394,7.113,4.167,3.889
2013-03-06,8.868,6.923,7.398,4.208,3.876
2013-03-07,8.38,8.444,8.654,4.251,3.869
2013-03-08,8.468,8.548,8.806,4.329,3.879
2013-03-09,8.65,8.489,8.302,4.345,3.875
2013-03-10,8.555,8.211,8.114,4.275,3.862
2013-03-11,8.441,6.643,7.957,4.21,3.83
2013-03-12,8.384,6.331,7.497,4.154,3.807
2013-03-13,8.359,6.441,7.211,4.108,3.801
2013-03-14,8.688,6.475,7.199,4.056,3.796
2013-03-15,9.197,6.429,7.092,4.046,3.793
2013-03-16,8.307,6.392,7.045,4.051,3.799
2013-03-17,7.935,6.452,6.822,4.04,3.81
2013-03-18,8.212,6.471,6.644,3.999,3.818
2013-03-19,8.206,6.235,6.569,3.963,3.811
2013-03-20,7.849,6.434,6.944,3.941,3.774
2013-03-21,7.393,5.503,5.908,3.98,3.73
2013-03-22,6.493,5.474,5.73,4.007,3.724
2013-03-23,7.333,5.723,5.922,4.023,3.671
2013-03-24,6.366,5.562,5.615,4.036,3.643
2013-03-25,6.381,5.739,5.677,4.04,3.648
2013-03-26,7.239,6.136,6.127,4.023,3.677
2013-03-27,7.61,6.689,6.755,4.037,3.756
2013-03-28,7.823,6.676,6.519,4.144,3.795
2013-03-29,7.933,6.909,6.679,4.146,3.814
2013-03-30,8.138,7.038,6.755,4.176,3.82
2013-03-31,8.335,7.167,6.839,4.143,3.806
2013-04-01,8.443,7.399,7.089,4.11,3.789
2013-04-02,8.65,7.174,6.837,4.112,3.771
2013-04-03,8.54,6.81,6.498,4.125,3.751
2013-04-04,7.176,6.463,6.031,4.157,3.725
2013-04-05,7.152,6.532,6.231,4.193,3.708
2013-04-06,7.846,6.623,6.342,4.222,3.708
2013-04-07,8.187,6.649,6.217,4.267,3.703
2013-04-08,8.085,6.722,6.591,4.352,3.691
2013-04-09,8.086,6.844,6.784,4.415,3.679
2013-04-10,7.896,6.939,6.971,4.468,3.681
2013-04-11,7.719,7.048,7.269,4.508,3.699
2013-04-12,7.722,6.958,7.25,4.516,3.721
2013-04-13,7.809,7.163,7.403,4.501,3.748
2013-04-14,7.923,7.216,7.503,4.483,3.764
2013-04-15,8.004,7.227,7.501,4.452,3.773
2013-04-16,8.097,7.087,7.34,4.397,3.787
2013-04-17,8.218,7.125,7.235,4.392,3.787
2013-04-18,8.124,7.035,7.077,4.403,3.781
