"Date","66 m","78 m","92 m","110 m","131 m","156 m","186 m","266 m","380 m"
2021-10-27,3.309,3.467,3.918,4.645,5.336,5.974,6.77,7.805,6.572
2021-10-28,3.259,3.539,3.824,4.594,5.247,5.93,6.628,7.601,6.581
2021-10-29,3.345,3.658,3.675,4.461,5.189,5.823,6.542,7.296,6.556
2021-10-30,3.358,3.662,3.547,4.287,5.086,5.706,6.466,7.152,6.515
2021-10-31,3.328,3.632,3.427,4.13,4.974,5.593,6.412,7.248,6.501
2021-11-01,3.316,3.626,3.349,4.103,4.901,5.543,6.368,7.311,6.486
2021-11-02,3.434,3.613,3.333,4.095,4.884,5.552,6.343,7.299,6.448
2021-11-03,3.469,3.577,3.215,4.025,4.865,5.452,6.275,7.243,6.439
2021-11-04,3.518,3.571,3.206,4.038,4.824,5.422,6.249,7.185,6.415
2021-11-05,3.566,3.591,3.223,4.045,4.788,5.378,6.216,7.119,6.399
2021-11-06,3.639,3.657,3.223,4.029,4.709,5.304,6.144,7.063,6.384
2021-11-07,3.706,3.703,3.219,4.019,4.682,5.248,6.043,7.009,6.357
2021-11-08,3.701,3.706,3.189,3.979,4.658,5.221,5.919,6.971,6.346
2021-11-09,3.763,3.793,3.174,3.957,4.624,5.232,5.852,6.993,6.322
2021-11-10,3.771,3.815,3.185,3.945,4.627,5.236,5.836,7.001,6.295
2021-11-11,3.78,3.864,3.223,3.957,4.626,5.252,5.864,7.062,6.277
2021-11-12,3.781,3.853,3.245,3.947,4.587,5.232,5.811,7.096,6.263
2021-11-13,3.597,3.83,3.215,3.904,4.531,5.226,5.867,7.118,6.274
2021-11-14,3.7,3.864,3.274,3.959,4.601,5.188,5.861,7.141,6.263
2021-11-15,3.749,3.853,3.386,4.019,4.647,5.162,5.875,7.222,6.269
2021-11-16,3.777,3.932,3.433,4.045,4.6,5.171,5.914,7.316,6.248
2021-11-17,3.828,3.859,3.53,4.107,4.647,5.195,5.897,7.337,6.236
2021-11-18,3.637,3.881,3.47,4.001,4.585,5.206,5.93,7.388,6.257
2021-11-19,3.796,4.051,3.423,3.99,4.578,5.194,5.942,7.384,6.223
2021-11-20,3.963,4.075,3.443,4.019,4.643,5.151,5.938,7.374,6.223
2021-11-21,3.81,4.006,3.426,3.983,4.605,5.158,5.952,7.373,6.245
2021-11-22,3.817,4.082,3.395,3.956,4.554,5.155,5.945,7.381,6.206
2021-11-23,3.864,4.148,3.384,3.959,4.584,5.157,5.948,7.402,6.207
2021-11-24,4.292,4.547,3.458,4.03,4.639,5.154,6.033,7.442,6.185
2021-11-25,4.489,4.659,3.606,4.105,4.805,5.217,6.575,7.47,6.17
2021-11-26,4.232,4.407,3.6,4.059,4.759,5.313,6.813,7.433,6.153
2021-11-27,3.673,3.946,3.568,4.018,4.703,5.295,6.651,7.405,6.156
2021-11-28,3.558,4.036,3.538,4.051,4.688,5.284,6.514,7.39,6.159
2021-11-29,3.533,4.008,3.532,4.061,4.704,5.253,6.409,7.361,6.173
2021-11-30,3.533,4.023,3.528,4.084,4.719,5.267,6.369,7.368,6.173
2021-12-01,3.685,4.091,3.606,4.17,4.752,5.316,6.362,7.333,6.129
2021-12-02,3.552,3.894,3.585,4.17,4.787,5.298,6.419,7.33,6.13
2021-12-03,3.649,3.946,3.592,4.214,4.819,5.314,6.417,7.326,6.096
2021-12-04,3.838,4.064,3.706,4.267,4.918,5.392,6.458,7.287,6.049
2021-12-05,3.568,3.788,3.692,4.251,4.942,5.39,6.51,7.243,6.053
2021-12-06,3.643,3.891,3.647,4.268,4.982,5.405,6.559,7.25,6.04
2021-12-07,3.636,3.897,3.636,4.279,5.045,5.423,6.615,7.271,6.047
2021-12-08,3.695,3.808,3.66,4.247,5.068,5.493,6.717,7.225,6.039
2021-12-09,3.59,3.788,3.642,4.267,5.062,5.528,6.793,7.244,6.068
2021-12-10,3.605,3.772,3.603,4.248,5.123,5.589,6.944,7.245,6.047
2021-12-11,3.488,3.772,3.663,4.296,5.136,5.583,6.862,7.289,6.075
2021-12-12,3.516,3.678,3.611,4.247,5.159,5.57,6.863,7.274,6.088
2021-12-13,3.576,3.677,3.565,4.18,5.089,5.561,6.908,7.24,6.144
2021-12-14,3.566,3.709,3.575,4.19,5.058,5.569,6.857,7.225,6.181
2021-12-15,3.641,3.726,3.56,4.218,5.089,5.598,7.055,7.24,6.161
2021-12-16,3.55,3.722,3.678,4.308,5.116,5.591,6.933,7.266,6.152
2021-12-17,3.629,3.888,3.735,4.355,5.165,5.598,6.925,7.276,6.124
2021-12-18,3.807,4.025,3.665,4.32,5.25,5.61,7.191,7.258,6.146
2021-12-19,3.521,3.614,3.668,4.231,5.147,5.495,6.888,7.193,6.206
2021-12-20,3.613,3.87,3.689,4.28,5.085,5.5,6.598,7.197,6.158
2021-12-21,3.729,3.916,3.603,4.245,5.067,5.473,6.697,7.206,6.124
2021-12-22,3.774,3.937,3.561,4.179,4.998,5.411,6.709,7.185,6.116
2021-12-23,3.656,3.829,3.519,4.16,4.964,5.404,6.693,7.2,6.105
2021-12-24,3.715,3.746,3.604,4.196,5.072,5.501,7.122,7.211,6.092
2021-12-25,3.577,3.703,3.635,4.194,5.014,5.413,6.816,7.346,6.145
2021-12-26,3.508,3.75,3.697,4.229,5,5.311,6.299,7.392,6.197
2021-12-27,3.621,3.914,3.737,4.276,4.895,5.256,6.208,7.378,6.199
2021-12-28,3.665,3.951,3.617,4.225,4.863,5.182,6.417,7.321,6.218
2021-12-29,3.697,3.969,3.503,4.133,4.878,5.064,6.481,7.192,6.212
2021-12-30,3.728,3.917,3.46,4.025,4.82,4.987,6.406,7.106,6.204
2021-12-31,3.684,3.867,3.473,3.984,4.757,5,6.364,7.106,6.19
2022-01-01,3.585,3.758,3.472,3.973,4.737,5.046,6.361,7.18,6.171
2022-01-02,3.463,3.691,3.471,3.973,4.704,5.076,6.343,7.308,6.155
2022-01-03,3.413,3.672,3.461,3.968,4.696,5.099,6.387,7.485,6.157
2022-01-04,3.32,3.624,3.495,3.999,4.712,5.041,6.266,7.597,6.16
2022-01-05,3.378,3.708,3.554,4.062,4.704,4.972,6.09,7.57,6.158
2022-01-06,3.481,3.751,3.604,4.093,4.673,4.931,5.914,7.551,6.194
2022-01-07,3.542,3.783,3.591,4.087,4.643,4.905,5.875,7.496,6.224
2022-01-08,3.651,3.783,3.651,4.145,4.631,4.926,5.956,7.476,6.222
2022-01-09,3.608,3.728,3.688,4.143,4.638,4.907,6.165,7.433,6.241
2022-01-10,3.561,3.717,3.706,4.142,4.61,4.882,5.907,7.332,6.245
2022-01-11,3.581,3.731,3.692,4.124,4.598,4.844,5.81,7.307,6.285
2022-01-12,3.618,3.825,3.686,4.15,4.611,4.853,5.812,7.283,6.298
2022-01-13,3.67,3.879,3.714,4.139,4.609,4.817,5.783,7.208,6.301
2022-01-14,3.717,3.915,3.717,4.151,4.619,4.831,5.798,7.152,6.308
2022-01-15,3.747,3.952,3.714,4.185,4.686,4.909,5.919,7.155,6.291
2022-01-16,3.749,3.985,3.764,4.193,4.758,4.986,6.293,7.116,6.287
2022-01-17,3.657,3.862,3.871,4.253,4.784,4.916,6.066,7.032,6.345
2022-01-18,3.68,3.938,3.988,4.341,4.793,4.932,5.891,6.98,6.318
2022-01-19,3.695,3.956,3.942,4.298,4.858,5.002,6.045,6.987,6.318
2022-01-20,3.662,3.919,3.926,4.271,4.855,5.017,6.165,6.993,6.358
2022-01-21,3.659,3.93,3.89,4.263,4.805,5.034,6.172,7.047,6.321
2022-01-22,3.651,3.91,3.876,4.265,4.785,4.99,6.15,7.095,6.325
2022-01-23,3.656,3.938,3.86,4.267,4.78,4.98,6.139,7.11,6.315
2022-01-24,3.669,3.944,3.828,4.228,4.75,4.964,6.132,7.111,6.33
2022-01-25,3.675,3.942,3.799,4.204,4.726,4.946,6.132,7.117,6.349
2022-01-26,3.686,3.936,3.784,4.187,4.705,4.936,6.129,7.134,6.35
2022-01-27,3.68,3.929,3.774,4.173,4.697,4.936,6.097,7.117,6.355
2022-01-28,3.689,3.937,3.782,4.194,4.7,4.955,6.074,7.112,6.363
2022-01-29,3.711,3.926,3.779,4.174,4.691,4.945,6.018,7.067,6.386
2022-01-30,3.695,3.911,3.808,4.231,4.748,5.021,6.082,7.092,6.379
2022-01-31,3.678,3.893,3.833,4.207,4.766,5.035,6.102,7.054,6.394
2022-02-01,3.678,3.867,3.821,4.244,4.746,5.033,6.108,7.074,6.433
2022-02-02,3.71,3.89,3.839,4.236,4.727,4.98,6.032,7.023,6.425
2022-02-03,3.701,3.905,3.862,4.261,4.721,4.996,5.986,6.973,6.423
2022-02-04,3.709,3.903,3.829,4.225,4.689,4.969,5.961,6.933,6.47
2022-02-05,3.671,3.9,3.858,4.249,4.747,5.016,6.079,6.995,6.449
2022-02-06,3.659,3.931,3.96,4.281,4.835,5.067,6.262,7.054,6.422
2022-02-07,3.681,3.929,3.908,4.305,4.791,5.017,6.183,7.078,6.407
2022-02-08,3.687,3.936,3.893,4.3,4.762,4.99,6.111,7.067,6.41
2022-02-09,3.667,3.892,3.884,4.316,4.772,5.01,6.124,7.106,6.434
2022-02-10,3.684,3.929,3.921,4.295,4.776,5.025,6.14,7.098,6.457
2022-02-11,3.7,3.919,3.875,4.315,4.751,5.01,6.125,7.143,6.468
2022-02-12,3.741,3.961,3.862,4.296,4.729,4.989,6.072,7.138,6.484
2022-02-13,3.725,3.962,3.859,4.319,4.736,5.02,6.07,7.171,6.497
2022-02-14,3.767,3.99,3.855,4.321,4.746,5.016,6.054,7.191,6.517
2022-02-15,3.744,3.972,3.865,4.358,4.792,5.054,6.069,7.228,6.477
2022-02-16,3.755,3.994,3.87,4.357,4.807,5.049,6.054,7.205,6.505
2022-02-17,3.771,4.02,3.889,4.352,4.773,5.02,6.001,7.16,6.557
2022-02-18,3.808,4.07,3.869,4.303,4.72,4.965,5.827,7.033,6.605
2022-02-19,3.815,4.064,3.849,4.295,4.658,4.931,5.623,6.987,6.655
2022-02-20,3.816,4.045,3.806,4.278,4.622,4.933,5.599,7.008,6.629
2022-02-21,3.79,4.06,3.78,4.213,4.586,4.877,5.599,6.929,6.608
2022-02-22,3.752,4.01,3.704,4.142,4.519,4.806,5.517,6.894,6.627
2022-02-23,3.664,3.911,3.634,4.106,4.485,4.773,5.548,6.959,6.599
2022-02-24,3.642,3.923,3.682,4.073,4.475,4.72,5.593,6.944,6.562
2022-02-25,3.595,3.899,3.678,4.105,4.464,4.676,5.505,6.937,6.599
2022-02-26,3.595,3.93,3.649,4.114,4.472,4.64,5.4,6.887,6.563
2022-02-27,3.581,3.883,3.648,4.11,4.474,4.644,5.34,6.784,6.562
2022-02-28,3.508,3.811,3.589,4.071,4.462,4.645,5.395,6.741,6.566
2022-03-01,3.385,3.766,3.569,4.042,4.452,4.622,5.495,6.765,6.542
2022-03-02,3.383,3.754,3.533,4.042,4.432,4.596,5.409,6.748,6.527
2022-03-03,3.303,3.684,3.512,4.017,4.465,4.644,5.478,6.747,6.499
2022-03-04,3.177,3.583,3.508,4.014,4.498,4.667,5.573,6.762,6.49
2022-03-05,3.142,3.537,3.504,4.013,4.529,4.697,5.666,6.778,6.461
2022-03-06,3.057,3.484,3.544,4.028,4.542,4.7,5.639,6.789,6.432
2022-03-07,2.948,3.358,3.608,4.091,4.616,4.766,5.694,6.832,6.398
2022-03-08,3.002,3.315,3.691,4.143,4.704,4.896,5.917,6.873,6.351
2022-03-09,3.065,3.402,3.757,4.179,4.736,5.023,6.074,6.849,6.289
2022-03-10,3.107,3.41,3.824,4.262,4.771,4.966,5.844,6.812,6.279
2022-03-11,3.164,3.537,3.819,4.246,4.758,4.981,5.759,6.779,6.221
2022-03-12,3.066,3.265,3.88,4.279,4.803,5.053,5.802,6.789,6.193
2022-03-13,2.97,3.16,3.964,4.303,4.855,5.169,5.976,6.82,6.153
2022-03-14,3.051,3.622,4.025,4.318,4.829,5.202,6.05,6.772,5.986
2022-03-15,3.076,3.388,3.966,4.328,4.822,5.16,5.909,6.775,6.007
2022-03-16,3.216,3.668,3.925,4.317,4.775,5.083,5.744,6.767,5.942
2022-03-17,3.084,3.441,3.995,4.363,4.829,5.152,5.848,6.796,5.96
2022-03-18,3.101,3.55,3.989,4.372,4.855,5.177,5.947,6.83,5.934
2022-03-19,3.088,3.583,4.044,4.39,4.858,5.194,6.02,6.872,5.929
2022-03-20,3.084,3.577,4.033,4.411,4.873,5.201,6.078,6.936,5.943
2022-03-21,2.999,3.519,4.084,4.468,4.961,5.302,6.294,6.995,5.943
2022-03-22,3.057,3.665,4.093,4.483,4.979,5.353,6.421,7.038,5.915
2022-03-23,3.157,3.824,4.083,4.489,4.922,5.318,6.31,7.048,5.878
2022-03-24,3.237,3.824,4.097,4.522,4.928,5.31,6.258,7.108,5.867
2022-03-25,3.274,3.786,4.22,4.583,4.995,5.355,6.305,7.26,5.863
2022-03-26,3.177,3.609,4.351,4.659,5.173,5.539,6.667,7.382,5.851
2022-03-27,3.192,3.646,4.413,4.699,5.296,5.751,7.191,7.461,5.823
2022-03-28,3.177,3.634,4.411,4.734,5.323,5.852,7.383,7.492,5.817
2022-03-29,3.208,3.733,4.385,4.75,5.318,5.864,7.479,7.489,5.781
2022-03-30,3.147,3.703,4.407,4.783,5.35,5.98,7.609,7.472,5.762
2022-03-31,3.144,3.73,4.342,4.737,5.319,5.935,7.57,7.459,5.733
2022-04-01,3.164,3.68,4.3,4.707,5.297,5.802,7.491,7.461,5.73
2022-04-02,3.076,3.522,4.364,4.753,5.36,5.888,7.49,7.5,5.726
2022-04-03,3.082,3.565,4.386,4.75,5.327,5.945,7.448,7.553,5.708
2022-04-04,3.102,3.561,4.35,4.714,5.261,5.805,7.414,7.572,5.718
2022-04-05,2.947,3.324,4.441,4.783,5.424,5.995,7.537,7.571,5.699
2022-04-06,2.997,3.338,4.481,4.791,5.465,6.175,7.607,7.629,5.684
2022-04-07,2.974,3.216,4.463,4.824,5.55,6.189,7.812,7.727,5.725
2022-04-08,2.908,3.131,4.515,4.9,5.679,6.454,8.048,7.802,5.746
2022-04-09,2.92,3.114,4.535,4.954,5.809,6.729,8.305,7.881,5.789
2022-04-10,2.95,3.179,4.588,5.035,5.961,7,8.525,7.909,5.825
2022-04-11,3.052,3.353,4.607,5.096,6.029,7.073,8.682,7.903,5.865
2022-04-12,3.177,3.516,4.587,5.14,6.064,7.136,8.813,7.923,5.908
2022-04-13,3.21,3.584,4.613,5.207,6.17,7.243,8.94,7.971,5.96
2022-04-14,3.242,3.629,4.572,5.228,6.237,7.323,8.984,8.034,5.976
2022-04-15,3.215,3.598,4.561,5.265,6.28,7.38,9.014,8.075,6.002
2022-04-16,3.204,3.591,4.551,5.293,6.303,7.42,9.029,8.112,6.009
2022-04-17,3.252,3.659,4.541,5.261,6.234,7.381,9.011,8.142,6.02
2022-04-18,3.233,3.633,4.497,5.241,6.154,7.347,8.966,8.124,6.02
2022-04-19,3.287,3.709,4.428,5.182,6.105,7.276,8.922,8.097,6.01
2022-04-20,3.182,3.58,4.419,5.193,6.129,7.293,8.872,8.101,5.997
2022-04-21,3.191,3.588,4.353,5.155,6.118,7.233,8.827,8.075,5.973
2022-04-22,3.216,3.623,4.309,5.098,6.02,7.154,8.769,8.015,6.002
2022-04-23,3.202,3.602,4.264,5.059,5.948,7.106,8.693,7.969,5.961
2022-04-24,3.193,3.577,4.195,4.991,5.914,7.042,8.631,7.933,5.965
2022-04-25,3.144,3.525,4.143,4.978,5.913,7.022,8.585,7.883,5.963
2022-04-26,3.095,3.47,4.042,4.966,5.952,6.976,8.511,7.875,5.973
2022-04-27,3.073,3.447,3.955,4.914,5.89,6.901,8.447,7.871,5.989
2022-04-28,3.036,3.416,3.882,4.872,5.848,6.861,8.398,7.835,6.028
2022-04-29,3.008,3.399,3.867,4.852,5.869,6.834,8.296,7.797,6.028
2022-04-30,3.008,3.402,3.872,4.822,5.894,6.837,8.2,7.767,6.027
2022-05-01,3.005,3.395,3.839,4.788,5.862,6.838,8.179,7.741,6.035
2022-05-02,2.977,3.38,3.769,4.756,5.796,6.795,8.259,7.724,6.063
2022-05-03,2.955,3.357,3.721,4.75,5.764,6.76,8.287,7.722,6.095
2022-05-04,2.931,3.332,3.688,4.741,5.735,6.728,8.307,7.723,6.132
2022-05-05,2.925,3.316,3.629,4.715,5.714,6.711,8.277,7.719,6.151
2022-05-06,2.925,3.302,3.552,4.656,5.666,6.689,8.239,7.702,6.166
2022-05-07,2.91,3.283,3.457,4.595,5.611,6.667,8.192,7.675,6.164
2022-05-08,2.873,3.254,3.336,4.528,5.577,6.611,8.143,7.657,6.153
2022-05-09,2.845,3.232,3.184,4.435,5.523,6.526,8.075,7.656,6.151
2022-05-10,2.803,3.194,3.057,4.35,5.449,6.449,7.986,7.663,6.168
2022-05-11,2.761,3.147,2.92,4.252,5.371,6.358,7.862,7.661,6.18
2022-05-12,2.695,3.112,2.783,4.15,5.323,6.301,7.742,7.636,6.176
2022-05-13,2.558,3.042,2.672,4.072,5.27,6.259,7.699,7.608,6.162
2022-05-14,2.501,2.988,2.545,3.98,5.182,6.195,7.639,7.588,6.123
2022-05-15,2.359,2.893,2.472,3.913,5.136,6.142,7.608,7.567,6.104
2022-05-16,2.231,2.826,2.391,3.86,5.1,6.106,7.603,7.555,6.095
2022-05-17,2.084,2.737,2.312,3.8,5.06,6.089,7.614,7.544,6.085
2022-05-18,2.011,2.634,2.269,3.756,5.041,6.1,7.618,7.537,6.084
2022-05-19,2.014,2.594,2.271,3.72,5.013,6.082,7.532,7.522,6.077
2022-05-20,1.834,2.54,2.279,3.759,5.021,6.044,7.618,7.492,6.083
2022-05-21,1.716,2.518,2.281,3.81,5.071,6.02,7.639,7.466,6.073
2022-05-22,1.691,2.481,2.274,3.814,5.101,5.989,7.619,7.451,6.062
2022-05-23,1.683,2.423,2.252,3.803,5.108,5.959,7.61,7.435,6.063
2022-05-24,1.728,2.39,2.218,3.787,5.095,5.947,7.597,7.415,6.054
2022-05-25,1.741,2.371,2.185,3.802,5.063,5.914,7.593,7.406,6.048
2022-05-26,1.82,2.415,2.168,3.738,5.036,5.853,7.55,7.383,6.039
2022-05-27,1.776,2.421,2.189,3.759,5.036,5.87,7.526,7.352,6.049
2022-05-28,1.896,2.487,2.203,3.724,5.033,5.893,7.434,7.306,6.037
2022-05-29,1.958,2.566,2.296,3.721,4.984,5.922,7.393,7.312,6.032
2022-05-30,2.001,2.636,2.34,3.74,4.932,5.895,7.427,7.305,6.03
2022-05-31,1.923,2.643,2.351,3.843,4.947,5.936,7.44,7.297,6.034
2022-06-01,1.955,2.657,2.37,3.906,5.035,5.919,7.44,7.291,6.021
2022-06-02,1.966,2.688,2.467,4.02,5.15,5.891,7.438,7.29,6.021
2022-06-03,1.951,2.63,2.709,4.115,5.182,5.878,7.39,7.3,6.017
2022-06-04,1.96,2.56,2.7,4.094,5.221,5.933,7.391,7.329,6.012
2022-06-05,2.017,2.549,2.549,3.963,5.178,5.868,7.381,7.351,5.988
2022-06-06,1.955,2.526,2.522,3.922,5.111,5.838,7.366,7.385,5.978
2022-06-07,1.863,2.466,2.517,3.91,5.107,5.826,7.359,7.404,5.966
2022-06-08,1.783,2.381,2.529,3.946,5.145,5.823,7.378,7.41,5.961
2022-06-09,1.752,2.342,2.523,3.94,5.144,5.796,7.375,7.411,5.959
2022-06-10,1.707,2.299,2.553,3.951,5.12,5.8,7.368,7.403,5.964
2022-06-11,1.723,2.304,2.559,3.925,5.106,5.779,7.327,7.378,5.953
2022-06-12,1.78,2.352,2.554,3.956,5.125,5.75,7.27,7.33,5.939
2022-06-13,1.766,2.339,2.694,4.079,5.158,5.737,7.223,7.307,5.937
2022-06-14,1.749,2.3,2.797,4.129,5.182,5.721,7.191,7.301,5.927
2022-06-15,1.704,2.216,2.984,4.246,5.249,5.74,7.215,7.288,5.929
2022-06-16,1.795,2.349,2.92,4.197,5.304,5.71,7.199,7.263,5.919
2022-06-17,1.799,2.361,2.888,4.178,5.242,5.709,7.199,7.234,5.893
2022-06-18,1.79,2.353,2.912,4.209,5.234,5.722,7.193,7.203,5.863
2022-06-19,1.779,2.337,3.014,4.303,5.31,5.788,7.218,7.154,5.821
2022-06-20,1.8,2.351,3.113,4.419,5.461,5.974,7.313,7.111,5.799
2022-06-21,1.872,2.4,3.163,4.501,5.517,6.081,7.341,7.114,5.788
2022-06-22,1.932,2.426,3.207,4.575,5.498,6.079,7.294,7.15,5.79
2022-06-23,1.959,2.433,3.277,4.603,5.533,6.093,7.289,7.182,5.793
2022-06-24,1.969,2.428,3.297,4.578,5.55,6.111,7.323,7.186,5.783
2022-06-25,1.97,2.419,3.295,4.544,5.538,6.128,7.357,7.166,5.767
2022-06-26,1.986,2.433,3.307,4.522,5.526,6.146,7.385,7.107,5.728
2022-06-27,2.013,2.447,3.291,4.554,5.542,6.16,7.381,7.066,5.706
2022-06-28,2.06,2.489,3.276,4.556,5.545,6.148,7.334,7.022,5.673
2022-06-29,2.12,2.532,3.298,4.573,5.551,6.151,7.258,6.967,5.622
2022-06-30,2.153,2.559,3.352,4.607,5.58,6.181,7.233,6.944,5.593
2022-07-01,2.179,2.575,3.371,4.608,5.584,6.19,7.232,6.945,5.574
2022-07-02,2.204,2.592,3.383,4.609,5.573,6.204,7.243,6.95,5.555
2022-07-03,2.219,2.607,3.373,4.585,5.565,6.21,7.272,6.925,5.522
2022-07-04,2.255,2.634,3.368,4.587,5.569,6.223,7.306,6.857,5.473
2022-07-05,2.282,2.658,3.385,4.603,5.591,6.234,7.344,6.814,5.454
2022-07-06,2.317,2.687,3.401,4.621,5.609,6.235,7.355,6.759,5.436
2022-07-07,2.338,2.709,3.417,4.635,5.65,6.244,7.365,6.728,5.432
2022-07-08,2.386,2.758,3.401,4.595,5.632,6.214,7.304,6.693,5.411
2022-07-09,2.423,2.782,3.434,4.638,5.64,6.232,7.278,6.714,5.419
2022-07-10,2.452,2.823,3.404,4.575,5.633,6.206,7.24,6.698,5.421
2022-07-11,2.494,2.863,3.387,4.543,5.587,6.186,7.147,6.656,5.412
2022-07-12,2.517,2.882,3.382,4.537,5.573,6.179,7.086,6.617,5.415
2022-07-13,2.537,2.9,3.372,4.539,5.56,6.163,7.023,6.544,5.414
2022-07-14,2.54,2.917,3.358,4.51,5.544,6.148,6.947,6.442,5.408
2022-07-15,2.546,2.903,3.377,4.557,5.572,6.167,6.959,6.353,5.408
2022-07-16,2.542,2.914,3.377,4.533,5.59,6.152,6.985,6.276,5.415
2022-07-17,2.561,2.93,3.379,4.549,5.578,6.154,6.958,6.207,5.407
2022-07-18,2.577,2.958,3.38,4.546,5.575,6.152,6.925,6.19,5.397
2022-07-19,2.596,2.994,3.394,4.57,5.56,6.142,6.867,6.17,5.367
2022-07-20,2.593,2.987,3.447,4.611,5.588,6.175,6.875,6.196,5.343
2022-07-21,2.6,3.005,3.415,4.574,5.613,6.171,6.902,6.237,5.3
2022-07-22,2.618,3.018,3.516,4.664,5.613,6.204,6.937,6.311,5.263
2022-07-23,2.596,2.996,3.533,4.644,5.669,6.251,7.049,6.486,5.277
2022-07-24,2.585,2.988,3.471,4.588,5.664,6.254,7.136,6.54,5.283
2022-07-25,2.581,2.986,3.434,4.546,5.648,6.256,7.222,6.528,5.302
2022-07-26,2.583,2.983,3.403,4.51,5.616,6.23,7.255,6.434,5.326
2022-07-27,2.597,2.994,3.383,4.524,5.593,6.18,7.25,6.206,5.331
2022-07-28,2.617,3.013,3.393,4.559,5.622,6.157,7.244,6.065,5.345
2022-07-29,2.633,3.024,3.426,4.605,5.647,6.152,7.242,6.038,5.371
2022-07-30,2.638,3.03,3.44,4.596,5.671,6.156,7.238,6.109,5.386
2022-07-31,2.659,3.048,3.418,4.559,5.646,6.141,7.225,6.083,5.337
2022-08-01,2.69,3.072,3.438,4.59,5.63,6.134,7.218,6.031,5.289
2022-08-02,2.702,3.087,3.487,4.63,5.655,6.15,7.225,6.062,5.281
2022-08-03,2.704,3.09,3.507,4.631,5.663,6.163,7.232,6.124,5.265
2022-08-04,2.709,3.094,3.496,4.617,5.69,6.168,7.262,6.117,5.23
2022-08-05,2.717,3.103,3.482,4.604,5.693,6.184,7.286,6.209,5.247
2022-08-06,2.736,3.112,3.478,4.607,5.667,6.171,7.324,6.193,5.207
2022-08-07,2.74,3.127,3.5,4.639,5.705,6.192,7.355,6.231,5.211
2022-08-08,2.747,3.132,3.491,4.608,5.707,6.18,7.389,6.219,5.147
2022-08-09,2.76,3.144,3.536,4.687,5.74,6.222,7.423,6.243,5.146
2022-08-10,2.761,3.17,3.572,4.717,5.84,6.282,7.439,6.389,5.196
2022-08-11,2.775,3.211,3.594,4.747,5.882,6.377,7.461,6.627,5.275
2022-08-12,2.786,3.224,3.598,4.722,5.869,6.433,7.461,6.821,5.321
2022-08-13,2.805,3.218,3.59,4.736,5.857,6.461,7.453,6.92,5.365
2022-08-14,2.83,3.22,3.602,4.772,5.864,6.471,7.463,7.015,5.428
2022-08-15,2.845,3.222,3.613,4.783,5.897,6.495,7.567,7.096,5.496
2022-08-16,2.851,3.232,3.613,4.783,5.887,6.463,7.582,7.1,5.527
2022-08-17,2.871,3.252,3.653,4.817,5.876,6.431,7.372,7.203,5.582
2022-08-18,2.894,3.254,3.722,4.859,5.902,6.467,7.427,7.324,5.633
2022-08-19,2.888,3.245,3.684,4.814,5.913,6.469,7.634,7.408,5.656
2022-08-20,2.901,3.248,3.664,4.761,5.849,6.442,7.788,7.383,5.622
2022-08-21,2.956,3.261,3.656,4.805,5.856,6.432,8.039,7.293,5.625
2022-08-22,2.971,3.28,3.674,4.835,5.892,6.417,8.315,7.222,5.638
2022-08-23,3.002,3.298,3.687,4.838,5.904,6.402,8.469,7.059,5.593
