"Date","Bottom Temperature (oC)"
2008-11-01,12.131
2008-11-02,12.09
2008-11-03,11.873
2008-11-04,11.777
2008-11-05,11.821
2008-11-06,11.799
2008-11-07,11.809
2008-11-08,11.799
2008-11-09,11.764
2008-11-10,11.738
2008-11-11,11.702
2008-11-12,11.66
2008-11-13,11.609
2008-11-14,11.579
2008-11-15,11.555
2008-11-16,11.539
2008-11-17,11.517
2008-11-18,11.464
2008-11-19,11.444
2008-11-20,11.333
2008-11-21,11.229
2008-11-22,11.065
2008-11-23,10.879
2008-11-24,10.726
2008-11-25,10.645
2008-11-26,10.583
2008-11-27,10.556
2008-11-28,10.531
2008-11-29,10.504
2008-11-30,10.465
2008-12-01,10.395
2008-12-02,10.343
2008-12-03,10.358
2008-12-04,10.335
2008-12-05,10.299
2008-12-06,10.255
2008-12-07,10.166
2008-12-08,10.019
2008-12-09,9.875
2008-12-10,9.848
2008-12-11,9.823
2008-12-12,9.815
2008-12-13,9.727
2008-12-14,9.657
2008-12-15,9.62
2008-12-16,9.554
2008-12-17,9.51
2008-12-18,9.485
2008-12-19,9.424
2008-12-20,9.31
2008-12-21,9.169
2008-12-22,9.021
2008-12-23,8.777
2008-12-24,8.705
2008-12-25,8.637
2008-12-26,8.468
2008-12-27,8.448
2008-12-28,8.383
2008-12-29,8.288
2008-12-30,8.272
2008-12-31,8.19
2009-01-01,8.035
2009-01-02,7.764
2009-01-03,7.644
2009-01-04,7.441
2009-01-05,7.294
2009-01-06,7.223
2009-01-07,7.173
2009-01-08,7.134
2009-01-09,7.117
2009-01-10,6.981
2009-01-11,6.819
2009-01-12,6.706
2009-01-13,6.641
2009-01-14,6.631
2009-01-15,6.584
2009-01-16,6.481
2009-01-17,6.318
2009-01-18,6.205
2009-01-19,6.165
2009-01-20,6.164
2009-01-21,6.141
2009-01-22,6.07
2009-01-23,5.99
2009-01-24,5.985
2009-01-25,5.891
2009-01-26,5.785
2009-01-27,5.714
2009-01-28,5.636
2009-01-29,5.572
2009-01-30,5.533
2009-01-31,5.529
2009-02-01,5.424
2009-02-02,5.364
2009-02-03,5.352
2009-02-04,5.354
2009-02-05,5.373
2009-02-06,5.372
2009-02-07,5.324
2009-02-08,5.255
2009-02-09,5.17
2009-02-10,5.057
2009-02-11,4.999
2009-02-12,4.983
2009-02-13,5.004
2009-02-14,4.964
2009-02-15,4.845
2009-02-16,4.789
2009-02-17,4.756
2009-02-18,4.717
2009-02-19,4.689
2009-02-20,4.653
2009-02-21,4.533
2009-02-22,4.475
2009-02-23,4.435
2009-02-24,4.329
2009-02-25,4.288
2009-02-26,4.283
2009-02-27,4.285
2009-02-28,4.313
2009-03-01,4.341
2009-03-02,4.347
2009-03-03,4.355
2009-03-04,4.371
2009-03-05,4.37
2009-03-06,4.321
2009-03-07,4.277
2009-03-08,4.289
2009-03-09,4.311
2009-03-10,4.296
2009-03-11,4.284
2009-03-12,4.299
2009-03-13,4.307
2009-03-14,4.306
2009-03-15,4.313
2009-03-16,4.327
2009-03-17,4.331
2009-03-18,4.335
2009-03-19,4.347
2009-03-20,4.363
2009-03-21,4.347
2009-03-22,4.338
2009-03-23,4.358
2009-03-24,4.341
2009-03-25,4.284
2009-03-26,4.228
2009-03-27,4.242
2009-03-28,4.218
2009-03-29,4.187
2009-03-30,4.17
2009-03-31,4.142
2009-04-01,4.104
2009-04-02,4.099
2009-04-03,4.092
2009-04-04,4.05
2009-04-05,4.031
2009-04-06,4.025
2009-04-07,4.03
2009-04-08,4.059
2009-04-09,4.08
2009-04-10,4.099
2009-04-11,4.117
2009-04-12,4.135
2009-04-13,4.159
2009-04-14,4.195
2009-04-15,4.197
2009-04-16,4.188
2009-04-17,4.19
2009-04-18,4.19
2009-04-19,4.173
2009-04-20,4.167
2009-04-21,4.18
2009-04-22,4.19
2009-04-23,4.212
2009-04-24,4.233
2009-04-25,4.239
2009-04-26,4.249
2009-04-27,4.281
2009-04-28,4.301
2009-04-29,4.335
2009-04-30,4.359
2009-05-01,4.385
2009-05-02,4.418
2009-05-03,4.458
2009-05-04,4.482
2009-05-05,4.532
2009-05-06,4.564
2009-05-07,4.581
2009-05-08,4.604
2009-05-09,4.623
2009-05-10,4.641
2009-05-11,4.683
2009-05-12,4.712
2009-05-13,4.751
2009-05-14,4.797
2009-05-15,4.832
2009-05-16,4.873
2009-05-17,4.901
2009-05-18,4.938
2009-05-19,4.97
2009-05-20,4.999
2009-05-21,5.019
2009-05-22,5.034
2009-05-23,5.06
2009-05-24,5.073
2009-05-25,5.093
2009-05-26,5.112
2009-05-27,5.119
2009-05-28,5.135
2009-05-29,5.153
2009-05-30,5.163
2009-05-31,5.179
2009-06-01,5.197
2009-06-02,5.224
2009-06-03,5.264
2009-06-04,5.306
2009-06-05,5.355
2009-06-06,5.405
2009-06-07,5.448
2009-06-08,5.486
2009-06-09,5.522
2009-06-10,5.565
2009-06-11,5.605
2009-06-12,5.647
2009-06-13,5.697
2009-06-14,5.742
2009-06-15,5.782
2009-06-16,5.826
2009-06-17,5.876
2009-06-18,5.931
2009-06-19,5.984
2009-06-20,6.037
2009-06-21,6.091
2009-06-22,6.14
2009-06-23,6.189
2009-06-24,6.238
2009-06-25,6.267
2009-06-26,6.288
2009-06-27,6.312
2009-06-28,6.341
2009-06-29,6.373
2009-06-30,6.406
2009-07-01,6.443
2009-07-02,6.491
2009-07-03,6.543
2009-07-04,6.599
2009-07-05,6.663
2009-07-06,6.732
2009-07-07,6.791
2009-07-08,6.842
2009-07-09,6.9
2009-07-10,6.96
2009-07-11,7.018
2009-07-12,7.075
2009-07-13,7.142
2009-07-14,7.219
2009-07-15,7.301
2009-07-16,7.39
2009-07-17,7.484
2009-07-18,7.575
2009-07-19,7.683
2009-07-20,7.78
2009-07-21,7.847
2009-07-22,7.912
2009-07-23,7.989
2009-07-24,8.051
2009-07-25,8.146
2009-07-26,8.219
2009-07-27,8.291
2009-07-28,8.375
2009-07-29,8.474
2009-07-30,8.554
2009-07-31,8.66
2009-08-01,8.786
2009-08-02,8.883
2009-08-03,8.945
2009-08-04,9.054
2009-08-05,9.139
2009-08-06,9.229
2009-08-07,9.312
2009-08-08,9.386
2009-08-09,9.446
2009-08-10,9.495
2009-08-11,9.582
2009-08-12,9.632
2009-08-13,9.655
2009-08-14,9.684
2009-08-15,9.725
2009-08-16,9.767
2009-08-17,9.79
2009-08-18,9.804
2009-08-19,9.845
2009-08-20,9.939
2009-08-21,10.011
2009-08-22,10.06
2009-08-23,10.115
2009-08-24,10.322
2009-08-25,10.404
2009-08-26,10.434
2009-08-27,10.521
2009-08-28,10.594
2009-08-29,10.593
2009-08-30,10.62
2009-08-31,10.722
2009-09-01,10.782
2009-09-02,10.808
2009-09-03,10.852
2009-09-04,10.94
2009-09-05,11.003
2009-09-06,11.025
2009-09-07,11.042
2009-09-08,11.126
2009-09-09,11.189
2009-09-10,11.177
2009-09-11,11.174
2009-09-12,11.27
2009-09-13,11.348
2009-09-14,11.408
2009-09-15,11.466
2009-09-16,11.499
2009-09-17,11.499
2009-09-18,11.498
2009-09-19,11.59
2009-09-20,11.683
2009-09-21,11.724
2009-09-22,11.783
2009-09-23,11.8
2009-09-24,11.814
2009-09-25,11.843
2009-09-26,11.877
2009-09-27,11.868
2009-09-28,11.895
2009-09-29,11.87
2009-09-30,11.869
2009-10-01,11.871
2009-10-02,11.806
2009-10-03,11.775
2009-10-04,11.754
2009-10-05,11.709
2009-10-06,11.566
2009-10-07,11.492
2009-10-08,11.425
2009-10-09,11.454
2009-10-10,11.386
2009-10-11,11.316
2009-10-12,11.227
2009-10-13,11.234
2009-10-14,11.278
2009-10-15,11.279
2009-10-16,11.352
2009-10-17,11.345
2009-10-18,11.398
2009-10-19,11.496
2009-10-20,11.597
2009-10-21,11.785
2009-10-22,11.963
2009-10-23,12.137
2009-10-24,12.235
2009-10-25,12.385
2009-10-26,12.582
2009-10-27,12.741
2009-10-28,12.805
2009-10-29,12.818
2009-10-30,12.913
2009-10-31,12.983
2009-11-01,13.192
2009-11-02,13.299
2009-11-03,13.125
2009-11-04,13.185
2009-11-05,13.247
2009-11-06,13.188
2009-11-07,13.032
2009-11-08,13.007
2009-11-09,13.119
2009-11-10,13.236
2009-11-11,13.236
2009-11-12,13.106
2009-11-13,12.938
2009-11-14,12.833
2009-11-15,12.88
2009-11-16,13.074
2009-11-17,13.201
2009-11-18,13.124
2009-11-19,13.049
2009-11-20,12.996
2009-11-21,13.004
2009-11-22,12.994
2009-11-23,12.776
2009-11-24,12.712
2009-11-25,12.854
2009-11-26,12.945
2009-11-27,13
2009-11-28,13.111
2009-11-29,13.064
2009-11-30,12.935
2009-12-01,12.811
2009-12-02,12.556
2009-12-03,12.418
2009-12-04,12.37
2009-12-05,12.331
2009-12-06,12.251
2009-12-07,12.029
2009-12-08,11.877
2009-12-09,11.791
2009-12-10,11.658
2009-12-11,11.51
2009-12-12,11.257
2009-12-13,11.038
2009-12-14,10.952
2009-12-15,10.853
2009-12-16,10.808
2009-12-17,10.648
2009-12-18,10.429
2009-12-19,10.286
2009-12-20,10.253
2009-12-21,10.47
2009-12-22,10.538
2009-12-23,10.44
2009-12-24,10.327
2009-12-25,10.209
2009-12-26,10.139
2009-12-27,10.037
2009-12-28,9.993
2009-12-29,9.965
2009-12-30,9.815
2009-12-31,9.512
2010-01-01,9.257
2010-01-02,9.16
2010-01-03,9.208
2010-01-04,9.309
2010-01-05,9.375
2010-01-06,9.372
2010-01-07,9.316
2010-01-08,9.283
2010-01-09,9.258
2010-01-10,9.171
2010-01-11,9.052
2010-01-12,8.979
2010-01-13,8.907
2010-01-14,8.7
2010-01-15,8.533
2010-01-16,8.51
2010-01-17,8.455
2010-01-18,8.242
2010-01-19,8.062
2010-01-20,8.204
2010-01-21,8.385
2010-01-22,8.428
2010-01-23,8.402
2010-01-24,8.266
2010-01-25,8.306
2010-01-26,8.337
2010-01-27,8.591
2010-01-28,8.759
2010-01-29,9.088
2010-01-30,9.672
2010-01-31,9.834
2010-02-01,9.59
2010-02-02,9.467
2010-02-03,9.28
2010-02-04,9.09
2010-02-05,8.915
2010-02-06,8.639
2010-02-07,8.425
2010-02-08,8.2
2010-02-09,7.886
2010-02-10,7.653
2010-02-11,7.516
2010-02-12,7.388
2010-02-13,7.36
2010-02-14,7.455
2010-02-15,7.543
2010-02-16,7.407
2010-02-17,7.21
2010-02-18,7.43
2010-02-19,7.72
2010-02-20,7.927
2010-02-21,7.903
2010-02-22,7.835
2010-02-23,7.718
2010-02-24,7.642
2010-02-25,7.593
2010-02-26,7.567
2010-02-27,7.569
2010-02-28,7.597
2010-03-01,7.698
2010-03-02,8
2010-03-03,7.822
2010-03-04,7.382
2010-03-05,6.915
2010-03-06,6.933
2010-03-07,7.178
2010-03-08,7.305
2010-03-09,7.366
2010-03-10,7.265
2010-03-11,7.143
2010-03-12,6.964
2010-03-13,6.748
2010-03-14,6.447
2010-03-15,6.267
2010-03-16,6.214
2010-03-17,6.381
2010-03-18,6.656
2010-03-19,6.765
2010-03-20,6.727
2010-03-21,6.725
2010-03-22,6.656
2010-03-23,6.619
2010-03-24,6.592
2010-03-25,6.602
2010-03-26,6.545
2010-03-27,6.422
2010-03-28,6.276
2010-03-29,6.268
2010-03-30,6.29
2010-03-31,6.329
2010-04-01,6.31
2010-04-02,6.301
2010-04-03,6.298
2010-04-04,6.303
2010-04-05,6.301
2010-04-06,6.278
2010-04-07,6.262
2010-04-08,6.267
2010-04-09,6.25
2010-04-10,6.261
2010-04-11,6.316
2010-04-12,6.319
2010-04-13,6.248
2010-04-14,6.177
2010-04-15,6.16
2010-04-16,6.132
2010-04-17,6.093
2010-04-18,6.079
2010-04-19,6.056
2010-04-20,6.035
2010-04-21,5.97
2010-04-22,5.952
2010-04-23,5.97
2010-04-24,5.981
2010-04-25,5.996
2010-04-26,6.018
2010-04-27,6.039
2010-04-28,6.079
2010-04-29,6.094
2010-04-30,6.064
2010-05-01,6.047
2010-05-02,6.05
2010-05-03,6.105
2010-05-04,6.12
2010-05-05,6.088
2010-05-06,6.065
2010-05-07,6.092
2010-05-08,6.074
2010-05-09,6.12
2010-05-10,6.101
2010-05-11,6.099
2010-05-12,6.179
2010-05-13,6.257
2010-05-14,6.251
2010-05-15,6.228
2010-05-16,6.225
2010-05-17,6.246
2010-05-18,6.287
2010-05-19,6.357
2010-05-20,6.409
2010-05-21,6.4
2010-05-22,6.468
2010-05-23,6.563
2010-05-24,6.607
2010-05-25,6.645
2010-05-26,6.689
2010-05-27,6.695
2010-05-28,6.714
2010-05-29,6.731
2010-05-30,6.724
2010-05-31,6.713
2010-06-01,6.734
2010-06-02,6.74
2010-06-03,6.75
2010-06-04,6.76
2010-06-05,6.762
2010-06-06,6.764
2010-06-07,6.755
2010-06-08,6.763
2010-06-09,6.76
2010-06-10,6.742
2010-06-11,6.729
2010-06-12,6.732
2010-06-13,6.738
2010-06-14,6.736
2010-06-15,6.716
2010-06-16,6.716
2010-06-17,6.768
2010-06-18,6.827
2010-06-19,6.897
2010-06-20,6.982
2010-06-21,7.048
2010-06-22,7.147
2010-06-23,7.238
2010-06-24,7.279
2010-06-25,7.297
2010-06-26,7.346
2010-06-27,7.393
2010-06-28,7.429
2010-06-29,7.434
2010-06-30,7.475
2010-07-01,7.508
2010-07-02,7.533
2010-07-03,7.555
2010-07-04,7.576
2010-07-05,7.6
2010-07-06,7.625
2010-07-07,7.651
2010-07-08,7.699
2010-07-09,7.743
2010-07-10,7.784
2010-07-11,7.821
2010-07-12,7.859
2010-07-13,7.901
2010-07-14,7.941
2010-07-15,7.97
2010-07-16,8.004
2010-07-17,8.042
2010-07-18,8.092
2010-07-19,8.161
2010-07-20,8.226
2010-07-21,8.276
2010-07-22,8.278
2010-07-23,8.297
2010-07-24,8.286
2010-07-25,8.28
2010-07-26,8.289
2010-07-27,8.323
2010-07-28,8.344
2010-07-29,8.364
2010-07-30,8.457
2010-07-31,8.49
2010-08-01,8.483
2010-08-02,8.494
2010-08-03,8.515
2010-08-04,8.546
2010-08-05,8.584
2010-08-06,8.629
2010-08-07,8.684
2010-08-08,8.694
2010-08-09,8.703
2010-08-10,8.726
2010-08-11,8.757
2010-08-12,8.79
2010-08-13,8.813
2010-08-14,8.855
2010-08-15,8.907
2010-08-16,8.962
2010-08-17,9.021
2010-08-18,9.108
2010-08-19,9.221
2010-08-20,9.322
2010-08-21,9.427
2010-08-22,9.508
2010-08-23,9.584
2010-08-24,9.567
2010-08-25,9.6
2010-08-26,9.659
2010-08-27,9.711
2010-08-28,9.749
2010-08-29,9.777
2010-08-30,9.817
2010-08-31,9.865
2010-09-01,9.915
2010-09-02,9.975
2010-09-03,10.047
2010-09-04,10.097
2010-09-05,10.262
2010-09-06,10.339
2010-09-07,10.356
2010-09-08,10.388
2010-09-09,10.422
2010-09-10,10.433
2010-09-11,10.445
2010-09-12,10.427
2010-09-13,10.38
2010-09-14,10.414
2010-09-15,10.487
2010-09-16,10.563
2010-09-17,10.632
2010-09-18,10.713
2010-09-19,10.745
2010-09-20,10.785
2010-09-21,10.833
2010-09-22,10.857
2010-09-23,10.94
2010-09-24,10.99
2010-09-25,11.042
2010-09-26,11.112
2010-09-27,11.175
2010-09-28,11.197
2010-09-29,11.245
2010-09-30,11.297
2010-10-01,11.367
2010-10-02,11.423
2010-10-03,11.525
2010-10-04,11.66
2010-10-05,11.707
2010-10-06,11.732
2010-10-07,11.724
2010-10-08,11.728
2010-10-09,11.791
2010-10-10,11.838
2010-10-11,11.914
2010-10-12,11.986
2010-10-13,12.039
2010-10-14,12.055
2010-10-15,12.05
2010-10-16,12.119
2010-10-17,12.284
2010-10-18,12.415
2010-10-19,12.531
2010-10-20,12.607
2010-10-21,12.585
2010-10-22,12.576
2010-10-23,12.753
2010-10-24,12.858
2010-10-25,12.764
2010-10-26,12.721
2010-10-27,12.768
2010-10-28,12.779
2010-10-29,12.833
2010-10-30,12.816
2010-10-31,12.815
2010-11-01,12.777
2010-11-02,12.729
2010-11-03,12.662
2010-11-04,12.588
2010-11-05,12.519
2010-11-06,12.517
2010-11-07,12.508
2010-11-08,12.418
2010-11-09,12.334
2010-11-10,12.255
2010-11-11,11.94
2010-11-12,11.464
2010-11-13,11.558
2010-11-14,11.638
2010-11-15,11.708
2010-11-16,11.771
2010-11-17,11.773
2010-11-18,11.776
2010-11-19,11.818
2010-11-20,11.703
2010-11-21,11.648
2010-11-22,11.435
2010-11-23,11.299
2010-11-24,11.247
2010-11-25,11.09
2010-11-26,10.846
2010-11-27,10.812
2010-11-28,10.752
2010-11-29,10.627
2010-11-30,10.518
2010-12-01,10.427
2010-12-02,10.328
2010-12-03,10.295
2010-12-04,10.23
2010-12-05,10.178
2010-12-06,10.09
2010-12-07,9.942
2010-12-08,9.971
2010-12-09,9.98
2010-12-10,9.885
2010-12-11,9.716
2010-12-12,9.608
2010-12-13,9.558
2010-12-14,9.462
2010-12-15,9.41
2010-12-16,9.294
2010-12-17,9.201
2010-12-18,9.136
2010-12-19,9.105
2010-12-20,9.077
2010-12-21,9.073
2010-12-22,9.009
2010-12-23,8.953
2010-12-24,8.925
2010-12-25,8.96
2010-12-26,8.947
2010-12-27,9.004
2010-12-28,9.269
2010-12-29,9.209
2010-12-30,8.859
2010-12-31,8.83
2011-01-01,9.055
2011-01-02,9.28
2011-01-03,9.351
2011-01-04,9.167
2011-01-05,9.064
2011-01-06,9.011
2011-01-07,9.007
2011-01-08,8.887
2011-01-09,8.824
2011-01-10,8.711
2011-01-11,8.486
2011-01-12,8.166
2011-01-13,7.962
2011-01-14,7.531
2011-01-15,7.255
2011-01-16,7.153
2011-01-17,7.076
2011-01-18,6.97
2011-01-19,6.814
2011-01-20,6.838
2011-01-21,6.771
2011-01-22,6.701
2011-01-23,6.673
2011-01-24,6.498
2011-01-25,6.339
2011-01-26,6.271
2011-01-27,6.215
2011-01-28,6.245
2011-01-29,6.245
2011-01-30,6.208
2011-01-31,6.17
2011-02-01,6.128
2011-02-02,6.123
2011-02-03,6.12
2011-02-04,6.089
2011-02-05,6.038
2011-02-06,6.03
2011-02-07,6.032
2011-02-08,6.018
2011-02-09,5.95
2011-02-10,5.873
2011-02-11,5.809
2011-02-12,5.748
2011-02-13,5.703
2011-02-14,5.676
2011-02-15,5.681
2011-02-16,5.59
2011-02-17,5.554
2011-02-18,5.555
2011-02-19,5.56
2011-02-20,5.51
2011-02-21,5.475
2011-02-22,5.399
2011-02-23,5.328
2011-02-24,5.279
2011-02-25,5.279
2011-02-26,5.239
2011-02-27,5.225
2011-02-28,5.207
2011-03-01,5.193
2011-03-02,5.165
2011-03-03,5.151
2011-03-04,5.091
2011-03-05,5.086
2011-03-06,5.101
2011-03-07,5.135
2011-03-08,5.161
2011-03-09,5.151
2011-03-10,5.106
2011-03-11,5.079
2011-03-12,5.08
2011-03-13,5.08
2011-03-14,5.053
2011-03-15,5.024
2011-03-16,5.015
2011-03-17,5.031
2011-03-18,5.041
2011-03-19,5.066
2011-03-20,5.085
2011-03-21,5.087
2011-03-22,5.08
2011-03-23,5.053
2011-03-24,5.02
2011-03-25,5.024
2011-03-26,5.035
2011-03-27,5.051
2011-03-28,5.061
2011-03-29,5.003
2011-03-30,4.958
2011-03-31,4.887
2011-04-01,4.824
2011-04-02,4.819
2011-04-03,4.838
2011-04-04,4.822
2011-04-05,4.874
2011-04-06,5.045
2011-04-07,5.056
2011-04-08,5.049
2011-04-09,5.072
2011-04-10,5.102
2011-04-11,5.125
2011-04-12,5.183
2011-04-13,5.264
2011-04-14,5.253
2011-04-15,5.302
2011-04-16,5.3
2011-04-17,5.299
2011-04-18,5.419
2011-04-19,5.492
2011-04-20,5.508
2011-04-21,5.522
2011-04-22,5.554
2011-04-23,5.565
2011-04-24,5.575
2011-04-25,5.622
2011-04-26,5.648
2011-04-27,5.674
2011-04-28,5.71
2011-04-29,5.745
2011-04-30,5.794
2011-05-01,5.828
2011-05-02,5.866
2011-05-03,5.89
2011-05-04,5.915
2011-05-05,5.952
2011-05-06,5.992
2011-05-07,6.032
2011-05-08,6.07
2011-05-09,6.113
2011-05-10,6.165
2011-05-11,6.19
2011-05-12,6.208
2011-05-13,6.174
2011-05-14,6.15
2011-05-15,6.138
2011-05-16,6.138
2011-05-17,6.158
2011-05-18,6.183
2011-05-19,6.226
2011-05-20,6.249
2011-05-21,6.268
2011-05-22,6.297
2011-05-23,6.333
2011-05-24,6.348
2011-05-25,6.355
2011-05-26,6.395
2011-05-27,6.437
2011-05-28,6.472
2011-05-29,6.511
2011-05-30,6.54
2011-05-31,6.577
2011-06-01,6.625
2011-06-02,6.636
2011-06-03,6.645
2011-06-04,6.688
2011-06-05,6.733
2011-06-06,6.774
2011-06-07,6.806
2011-06-08,6.831
2011-06-09,6.866
2011-06-10,6.897
2011-06-11,6.948
2011-06-12,7.014
2011-06-13,7.027
2011-06-14,7.076
2011-06-15,7.138
2011-06-16,7.177
2011-06-17,7.173
2011-06-18,7.183
2011-06-19,7.176
2011-06-20,7.19
2011-06-21,7.228
2011-06-22,7.267
2011-06-23,7.325
2011-06-24,7.364
2011-06-25,7.405
2011-06-26,7.411
2011-06-27,7.418
2011-06-28,7.422
2011-06-29,7.422
2011-06-30,7.41
2011-07-01,7.412
2011-07-02,7.448
2011-07-03,7.495
2011-07-04,7.518
2011-07-05,7.532
2011-07-06,7.554
2011-07-07,7.565
2011-07-08,7.592
2011-07-09,7.611
2011-07-10,7.614
2011-07-11,7.638
2011-07-12,7.66
2011-07-13,7.673
2011-07-14,7.712
2011-07-15,7.665
2011-07-16,7.596
2011-07-17,7.637
2011-07-18,7.682
2011-07-19,7.739
2011-07-20,7.776
2011-07-21,7.725
2011-07-22,7.726
2011-07-23,7.809
2011-07-24,7.82
2011-07-25,7.811
2011-07-26,7.766
2011-07-27,7.743
2011-07-28,7.746
2011-07-29,7.736
2011-07-30,7.709
2011-07-31,7.723
2011-08-01,7.741
2011-08-02,7.755
2011-08-03,7.775
2011-08-04,7.795
2011-08-05,7.815
2011-08-06,7.823
2011-08-07,7.848
2011-08-08,7.894
2011-08-09,7.943
2011-08-10,7.984
2011-08-11,8
2011-08-12,8.023
2011-08-13,8.054
2011-08-14,8.07
2011-08-15,8.089
2011-08-16,8.092
2011-08-17,8.106
2011-08-18,8.132
2011-08-19,8.153
2011-08-20,8.173
2011-08-21,8.189
2011-08-22,8.209
2011-08-23,8.235
2011-08-24,8.272
2011-08-25,8.339
2011-08-26,8.401
2011-08-27,8.474
2011-08-28,8.558
2011-08-29,8.63
2011-08-30,8.74
2011-08-31,8.807
2011-09-01,8.858
2011-09-02,8.908
2011-09-03,8.955
2011-09-04,8.997
2011-09-05,9.052
2011-09-06,9.109
2011-09-07,9.184
2011-09-08,9.238
2011-09-09,9.317
2011-09-10,9.398
2011-09-11,9.46
2011-09-12,9.501
2011-09-13,9.541
2011-09-14,9.617
2011-09-15,9.697
2011-09-16,9.784
2011-09-17,9.869
2011-09-18,9.962
2011-09-19,10.033
2011-09-20,10.087
2011-09-21,10.125
2011-09-22,10.201
2011-09-23,10.267
2011-09-24,10.311
2011-09-25,10.356
2011-09-26,10.417
2011-09-27,10.481
2011-09-28,10.522
2011-09-29,10.523
2011-09-30,10.504
2011-10-01,10.527
2011-10-02,10.542
2011-10-03,10.551
2011-10-04,10.542
2011-10-05,10.555
2011-10-06,10.567
2011-10-07,10.634
2011-10-08,10.681
2011-10-09,10.661
2011-10-10,10.688
2011-10-11,10.74
2011-10-12,10.827
2011-10-13,10.874
2011-10-14,10.88
2011-10-15,10.909
2011-10-16,10.923
2011-10-17,10.984
2011-10-18,11.006
2011-10-19,11.043
2011-10-20,11.073
2011-10-21,11.015
2011-10-22,11.047
2011-10-23,11.075
2011-10-24,11.062
2011-10-25,11.038
2011-10-26,11.037
2011-10-27,11.104
2011-10-28,11.151
2011-10-29,11.192
2011-10-30,11.26
2011-10-31,11.261
2011-11-01,11.322
2011-11-02,11.328
2011-11-03,11.293
2011-11-04,11.362
2011-11-05,11.532
2011-11-06,11.658
2011-11-07,11.689
2011-11-08,11.847
2011-11-09,11.864
2011-11-10,11.84
2011-11-11,11.821
2011-11-12,11.839
2011-11-13,11.874
2011-11-14,11.876
2011-11-15,11.84
2011-11-16,11.857
2011-11-17,11.76
2011-11-18,11.688
2011-11-19,11.666
2011-11-20,11.645
2011-11-21,11.622
2011-11-22,11.606
2011-11-23,11.515
2011-11-24,11.427
2011-11-25,11.36
2011-11-26,11.286
2011-11-27,11.303
2011-11-28,11.216
2011-11-29,11.169
2011-11-30,11.204
2011-12-01,11.077
2011-12-02,11.07
2011-12-03,11.016
2011-12-04,10.97
2011-12-05,10.925
2011-12-06,10.857
2011-12-07,10.796
2011-12-08,10.734
2011-12-09,10.637
2011-12-10,10.619
2011-12-11,10.566
2011-12-12,10.519
2011-12-13,10.457
2011-12-14,10.409
2011-12-15,10.367
2011-12-16,10.309
2011-12-17,10.236
2011-12-18,10.186
2011-12-19,10.037
2011-12-20,9.899
2011-12-21,9.846
2011-12-22,9.754
2011-12-23,9.75
2011-12-24,9.696
2011-12-25,9.592
2011-12-26,9.479
2011-12-27,9.387
2011-12-28,9.332
2011-12-29,9.201
2011-12-30,8.994
2011-12-31,8.894
2012-01-01,8.975
2012-01-02,9.022
2012-01-03,8.955
2012-01-04,8.839
2012-01-05,8.767
2012-01-06,8.686
2012-01-07,8.644
2012-01-08,8.635
2012-01-09,8.624
2012-01-10,8.585
2012-01-11,8.526
2012-01-12,8.454
2012-01-13,8.415
2012-01-14,8.34
2012-01-15,8.215
2012-01-16,8.015
2012-01-17,7.92
2012-01-18,7.883
2012-01-19,7.802
2012-01-20,7.732
2012-01-21,7.653
2012-01-22,7.572
2012-01-23,7.506
2012-01-24,7.507
2012-01-25,7.523
2012-01-26,7.51
2012-01-27,7.498
2012-01-28,7.486
2012-01-29,7.476
2012-01-30,7.441
2012-01-31,7.385
2012-02-01,7.366
2012-02-02,7.354
2012-02-03,7.316
2012-02-04,7.226
2012-02-05,7.166
2012-02-06,7.108
2012-02-07,7.065
2012-02-08,7.048
2012-02-09,6.998
2012-02-10,6.924
2012-02-11,6.896
2012-02-12,6.865
2012-02-13,6.746
2012-02-14,6.654
2012-02-15,6.643
2012-02-16,6.647
2012-02-17,6.66
2012-02-18,6.676
2012-02-19,6.671
2012-02-20,6.661
2012-02-21,6.62
2012-02-22,6.6
2012-02-23,6.579
2012-02-24,6.584
2012-02-25,6.571
2012-02-26,6.477
2012-02-27,6.41
2012-02-28,6.406
2012-02-29,6.376
2012-03-01,6.377
2012-03-02,6.395
2012-03-03,6.403
2012-03-04,6.412
2012-03-05,6.441
2012-03-06,6.43
2012-03-07,6.35
2012-03-08,6.328
2012-03-09,6.324
2012-03-10,6.285
2012-03-11,6.251
2012-03-12,6.232
2012-03-13,6.22
2012-03-14,6.238
2012-03-15,6.255
2012-03-16,6.289
2012-03-17,6.317
2012-03-18,6.349
2012-03-19,6.395
2012-03-20,6.421
2012-03-21,6.452
2012-03-22,6.475
2012-03-23,6.51
2012-03-24,6.552
2012-03-25,6.57
2012-03-26,6.57
2012-03-27,6.583
2012-03-28,6.542
2012-03-29,6.536
2012-03-30,6.54
2012-03-31,6.543
2012-04-01,6.535
2012-04-02,6.531
2012-04-03,6.538
2012-04-04,6.555
2012-04-05,6.58
2012-04-06,6.61
2012-04-07,6.644
2012-04-08,6.672
2012-04-09,6.7
2012-04-10,6.738
2012-04-11,6.777
2012-04-12,6.792
2012-04-13,6.803
2012-04-14,6.82
2012-04-15,6.841
2012-04-16,6.866
2012-04-17,6.888
2012-04-18,6.903
2012-04-19,6.924
2012-04-20,6.945
2012-04-21,6.962
2012-04-22,6.979
2012-04-23,7.008
2012-04-24,7.055
