"Date","47 m","66 m","78 m","92 m","110 m"
2009-02-13,3.528,3.959,3.615,5.332,7
2009-02-14,3.379,3.983,3.695,5.856,6.966
2009-02-15,3.416,5.732,4.139,6.435,6.899
2009-02-16,3.924,6.545,4.709,6.51,6.951
2009-02-17,3.777,5.952,4.315,5.89,6.928
2009-02-18,3.404,4.11,3.847,5.37,6.863
2009-02-19,3.216,3.438,3.545,5.011,6.756
2009-02-20,3.037,3.182,3.257,4.639,4.948
2009-02-21,2.865,3.088,3.216,4.861,5.173
2009-02-22,3.032,3.613,3.68,5.518,6.757
2009-02-23,3.162,4.724,4.091,5.882,6.76
2009-02-24,3.083,3.875,3.965,5.581,6.719
2009-02-25,3.191,5.187,4.632,6.258,6.752
2009-02-26,4.169,6.339,4.996,6.423,6.884
2009-02-27,3.698,5.448,4.577,5.971,6.855
2009-02-28,3.284,3.853,4.101,5.69,6.794
2009-03-01,3.2,4.203,4.199,5.869,6.79
2009-03-02,3.173,4.611,4.281,5.905,6.787
2009-03-03,3.079,3.459,3.927,5.635,6.774
2009-03-04,3.009,3.393,4.148,5.863,6.796
2009-03-05,2.971,4.07,4.587,6.099,6.829
2009-03-06,2.981,4.489,4.801,6.137,6.862
2009-03-07,2.969,3.989,4.413,5.917,6.88
2009-03-08,3.029,3.999,4.358,5.976,6.919
2009-03-09,3.083,4.809,4.757,6.168,6.961
2009-03-10,3.068,4.346,4.659,6.093,6.98
2009-03-11,3.014,3.332,3.967,5.754,6.969
2009-03-12,2.906,3.094,3.583,5.453,6.914
2009-03-13,2.885,3.377,4.089,5.709,6.92
2009-03-14,2.921,4.39,4.613,5.811,6.909
2009-03-15,2.932,3.957,4.364,5.526,6.875
2009-03-16,2.932,3.479,4.118,5.332,6.837
2009-03-17,2.881,3.207,3.906,5.153,6.785
2009-03-18,2.83,3.027,3.647,4.986,6.738
2009-03-19,2.864,3.028,3.653,4.984,6.758
2009-03-20,2.928,3.306,3.913,5.161,6.826
2009-03-21,2.952,3.791,4.171,5.251,6.873
2009-03-22,2.953,3.467,4.013,5.026,6.854
2009-03-23,3.06,3.16,3.884,4.912,6.824
2009-03-24,3.249,3.223,4.052,5.105,6.867
2009-03-25,3.387,3.41,4.103,5.086,6.679
2009-03-26,3.377,3.282,3.662,4.521,5.387
2009-03-27,3.204,3.134,3.335,4.217,5.238
2009-03-28,3.022,3.087,3.308,4.169,6.086
2009-03-29,2.966,3.153,3.338,4.149,6.329
2009-03-30,3.094,3.203,3.245,4.011,6.223
2009-03-31,3.023,3.3,3.082,3.825,6.065
2009-04-01,2.912,3.295,3.032,3.79,5.986
2009-04-02,2.79,3.27,2.838,3.725,5.884
2009-04-03,2.608,3.211,2.878,3.883,5.894
2009-04-04,2.654,3.323,2.976,4.135,5.896
2009-04-05,2.471,3.264,2.967,4.344,5.88
2009-04-06,2.66,4.002,3.532,5.013,5.901
2009-04-07,2.95,4.382,3.989,5.374,5.901
2009-04-08,2.816,3.946,3.688,5.146,5.867
2009-04-09,2.988,4.43,4.066,5.443,5.868
2009-04-10,3.294,4.962,4.573,5.712,5.835
2009-04-11,3.352,5.05,4.721,5.739,5.794
2009-04-12,3.347,4.898,4.555,5.632,5.781
2009-04-13,3.29,4.824,4.361,5.54,5.802
2009-04-14,3.336,4.965,4.604,5.599,5.838
2009-04-15,3.423,5.046,4.702,5.57,5.871
2009-04-16,3.411,4.923,4.544,5.434,5.898
2009-04-17,3.279,4.647,4.215,5.226,5.913
2009-04-18,3.084,4.447,3.976,5.065,5.909
2009-04-19,2.975,4.366,3.978,4.987,5.922
2009-04-20,2.944,4.135,3.898,4.874,5.927
2009-04-21,2.923,4.001,3.803,4.771,5.924
2009-04-22,3.084,3.785,3.529,4.592,5.929
2009-04-23,3,3.645,3.419,4.569,5.912
2009-04-24,3.185,4.357,3.99,4.849,5.997
2009-04-25,3.603,5.327,4.595,5.227,6.113
2009-04-26,4,5.094,4.831,5.279,6.166
2009-04-27,4.03,4.995,4.874,5.218,6.153
2009-04-28,4.07,4.927,4.834,5.163,6.148
2009-04-29,4.084,5.082,4.843,5.18,6.144
2009-04-30,4.083,5.49,4.971,5.253,6.153
2009-05-01,4.143,5.311,4.966,5.226,6.157
2009-05-02,4.122,5.104,4.85,5.182,6.134
2009-05-03,4.119,5.621,5.009,5.332,6.208
2009-05-04,4.268,5.761,5.163,5.504,6.298
2009-05-05,4.27,5.514,5.151,5.473,6.283
2009-05-06,4.224,5.256,5.036,5.376,6.231
2009-05-07,4.217,5.033,4.921,5.33,6.203
2009-05-08,4.185,5.01,4.938,5.35,6.242
2009-05-09,4.167,5.023,4.992,5.403,6.285
2009-05-10,4.205,5.067,5.049,5.45,6.323
2009-05-11,4.226,5.084,5.077,5.502,6.339
2009-05-12,4.27,5.175,5.109,5.544,6.364
2009-05-13,4.301,5.036,5.055,5.499,6.345
2009-05-14,4.362,4.954,4.963,5.478,6.326
2009-05-15,4.376,4.904,4.911,5.485,6.369
2009-05-16,4.376,5.002,4.972,5.556,6.457
2009-05-17,4.388,5.035,5.066,5.635,6.522
2009-05-18,4.415,4.951,5.084,5.672,6.56
2009-05-19,4.456,4.941,5.108,5.726,6.583
2009-05-20,4.48,4.93,5.119,5.753,6.603
2009-05-21,4.498,4.917,5.085,5.725,6.583
2009-05-22,4.515,4.943,5.076,5.72,6.571
2009-05-23,4.524,5.203,5.209,5.808,6.621
2009-05-24,4.56,5.351,5.316,5.836,6.634
2009-05-25,4.582,5.244,5.281,5.782,6.588
2009-05-26,4.616,5.234,5.239,5.772,6.557
2009-05-27,4.632,5.249,5.245,5.776,6.577
2009-05-28,4.666,5.163,5.206,5.73,6.564
2009-05-29,4.754,5.064,5.132,5.661,6.519
2009-05-30,4.798,4.976,5.038,5.586,6.501
2009-05-31,4.825,4.965,5.015,5.541,6.562
2009-06-01,4.897,4.971,5.036,5.515,6.623
2009-06-02,4.998,5.054,5.112,5.567,6.694
2009-06-03,5.036,5.269,5.25,5.658,6.733
2009-06-04,5.045,5.356,5.344,5.689,6.712
2009-06-05,5.11,5.345,5.356,5.674,6.68
2009-06-06,5.192,5.348,5.338,5.659,6.66
2009-06-07,5.279,5.33,5.31,5.629,6.646
2009-06-08,5.347,5.353,5.302,5.602,6.653
2009-06-09,5.407,5.384,5.326,5.597,6.676
2009-06-10,5.437,5.373,5.36,5.59,6.668
2009-06-11,5.479,5.343,5.383,5.556,6.643
2009-06-12,5.55,5.383,5.407,5.538,6.636
2009-06-13,5.595,5.435,5.442,5.566,6.684
2009-06-14,5.562,5.493,5.492,5.637,6.711
2009-06-15,5.455,5.518,5.543,5.697,6.687
2009-06-16,5.512,5.499,5.584,5.705,6.651
2009-06-17,5.649,5.529,5.616,5.708,6.625
2009-06-18,5.733,5.581,5.65,5.738,6.646
2009-06-19,5.773,5.626,5.683,5.8,6.691
2009-06-20,5.808,5.63,5.719,5.872,6.722
2009-06-21,5.855,5.643,5.752,5.897,6.7
2009-06-22,5.841,5.702,5.788,5.89,6.653
2009-06-23,5.886,5.72,5.823,5.867,6.605
2009-06-24,5.906,5.818,5.848,5.86,6.585
2009-06-25,6.008,5.855,5.858,5.855,6.624
2009-06-26,6.129,5.905,5.871,5.849,6.64
2009-06-27,6.222,5.98,5.892,5.843,6.635
2009-06-28,6.259,6.09,5.918,5.84,6.614
2009-06-29,6.282,6.222,5.951,5.835,6.551
2009-06-30,6.364,6.359,5.973,5.83,6.514
2009-07-01,6.487,6.434,5.979,5.827,6.539
2009-07-02,6.695,6.491,6.004,5.826,6.564
2009-07-03,6.898,6.564,6.046,5.829,6.571
2009-07-04,7.066,6.636,6.085,5.835,6.572
2009-07-05,7.245,6.64,6.092,5.844,6.602
2009-07-06,7.418,6.468,6.065,5.861,6.631
2009-07-07,7.648,6.235,6.035,5.885,6.597
2009-07-08,7.787,6.269,6.087,5.904,6.617
2009-07-09,7.823,6.422,6.181,5.932,6.659
2009-07-10,7.902,6.512,6.214,5.964,6.687
2009-07-11,8.143,6.456,6.189,5.999,6.742
2009-07-12,8.447,6.4,6.181,6.03,6.783
2009-07-13,8.605,6.354,6.175,6.053,6.815
2009-07-14,8.516,6.229,6.149,6.077,6.814
2009-07-15,8.422,6.024,6.119,6.11,6.716
2009-07-16,7.985,5.975,6.097,6.142,6.577
2009-07-17,7.473,5.975,6.095,6.167,6.504
2009-07-18,7.142,5.962,6.099,6.192,6.448
2009-07-19,6.988,5.959,6.11,6.213,6.421
2009-07-20,6.917,5.975,6.113,6.244,6.379
2009-07-21,6.478,6.015,6.112,6.293,6.28
2009-07-22,6.289,6.001,6.125,6.313,6.282
2009-07-23,6.462,6.021,6.146,6.317,6.336
2009-07-24,6.567,6.04,6.163,6.328,6.351
2009-07-25,6.649,6.074,6.197,6.314,6.349
2009-07-26,6.607,6.16,6.244,6.314,6.299
2009-07-27,6.816,6.178,6.254,6.321,6.345
2009-07-28,7.046,6.204,6.273,6.321,6.405
2009-07-29,7.089,6.174,6.287,6.34,6.426
2009-07-30,7.191,6.085,6.313,6.397,6.451
2009-07-31,7.183,6.101,6.361,6.458,6.501
2009-08-01,7.129,6.112,6.407,6.531,6.514
2009-08-02,6.967,6.118,6.448,6.615,6.474
2009-08-03,6.758,6.152,6.494,6.684,6.468
2009-08-04,6.817,6.197,6.545,6.739,6.521
2009-08-05,6.832,6.246,6.599,6.804,6.534
2009-08-06,6.903,6.28,6.647,6.854,6.554
2009-08-07,6.877,6.333,6.706,6.907,6.569
2009-08-08,6.866,6.382,6.764,6.962,6.577
2009-08-09,6.873,6.419,6.821,7.016,6.584
2009-08-10,6.924,6.481,6.861,7.058,6.594
2009-08-11,6.926,6.566,6.909,7.098,6.59
2009-08-12,6.961,6.632,6.982,7.153,6.591
2009-08-13,7.069,6.752,7.061,7.229,6.626
2009-08-14,7.191,6.944,7.152,7.309,6.663
2009-08-15,7.355,7.109,7.259,7.395,6.714
2009-08-16,7.548,7.226,7.365,7.48,6.783
2009-08-17,7.732,7.315,7.465,7.561,6.853
2009-08-18,7.903,7.421,7.563,7.639,6.919
2009-08-19,8.041,7.527,7.675,7.722,6.97
2009-08-20,8.179,7.597,7.799,7.806,6.997
2009-08-21,8.343,7.613,7.917,7.892,7.026
2009-08-22,8.518,7.692,8.034,7.999,7.067
2009-08-23,8.576,7.785,8.152,8.095,7.093
2009-08-24,8.639,7.879,8.274,8.186,7.111
2009-08-25,8.738,7.891,8.382,8.256,7.111
2009-08-26,8.876,7.968,8.489,8.369,7.155
2009-08-27,8.825,8.083,8.588,8.468,7.203
2009-08-28,8.78,8.061,8.663,8.495,7.194
2009-08-29,8.85,8.028,8.722,8.559,7.232
2009-08-30,8.9,8.206,8.814,8.711,7.346
2009-08-31,8.884,8.416,8.928,8.802,7.413
2009-09-01,8.941,8.466,9.026,8.847,7.401
2009-09-02,9.019,8.625,9.115,8.938,7.475
2009-09-03,9.022,8.83,9.197,9.042,7.573
2009-09-04,9.008,8.929,9.274,9.094,7.62
2009-09-05,9.011,8.921,9.349,9.12,7.654
2009-09-06,9.02,8.936,9.422,9.177,7.711
2009-09-07,9.027,8.996,9.484,9.278,7.798
2009-09-08,9.023,9.064,9.508,9.357,7.838
2009-09-09,9.016,9.085,9.567,9.355,7.79
2009-09-10,9.045,9.107,9.581,9.391,7.823
2009-09-11,8.976,9.134,9.459,9.501,7.919
2009-09-12,8.696,9.186,9.366,9.554,7.863
2009-09-13,8.549,9.186,9.349,9.583,7.758
2009-09-14,8.446,9.183,9.328,9.616,7.718
2009-09-15,8.41,9.186,9.406,9.621,7.694
2009-09-16,8.609,9.199,9.527,9.599,7.724
2009-09-17,8.849,9.224,9.543,9.631,7.835
2009-09-18,8.819,9.291,9.411,9.688,7.938
2009-09-19,8.606,9.403,9.452,9.668,7.878
2009-09-20,9.011,9.298,9.722,9.416,7.76
2009-09-21,9.404,9.224,9.746,9.243,7.867
2009-09-22,9.505,9.259,9.713,9.21,8.029
2009-09-23,9.569,9.238,9.681,9.127,8.078
2009-09-24,9.538,9.151,9.596,8.935,8.006
2009-09-25,9.342,9.019,9.411,8.692,7.971
2009-09-26,9.269,9.005,9.306,8.618,8.064
2009-09-27,9.39,9.137,9.429,8.815,8.225
2009-09-28,9.557,9.257,9.572,8.998,8.338
2009-09-29,9.672,9.29,9.629,9.036,8.302
2009-09-30,9.798,9.25,9.605,8.988,8.209
2009-10-01,9.935,9.214,9.592,8.954,8.165
2009-10-02,10.013,9.205,9.603,8.953,8.154
2009-10-03,10.03,9.205,9.623,8.968,8.151
2009-10-04,10.06,9.25,9.665,9.024,8.178
2009-10-05,10.033,9.389,9.757,9.139,8.244
2009-10-06,9.963,9.488,9.839,9.215,8.228
2009-10-07,9.971,9.49,9.862,9.208,8.157
2009-10-08,10.043,9.466,9.852,9.192,8.164
2009-10-09,9.991,9.413,9.801,9.111,8.161
2009-10-10,10.085,9.409,9.835,9.212,8.215
2009-10-11,9.975,9.575,9.934,9.353,8.296
2009-10-12,9.967,9.553,9.925,9.317,8.228
2009-10-13,10.04,9.448,9.862,9.228,8.203
2009-10-14,10.106,9.515,9.889,9.269,8.272
2009-10-15,10.176,9.6,9.978,9.342,8.325
2009-10-16,10.258,9.74,10.102,9.49,8.386
2009-10-17,10.233,10.035,10.215,9.702,8.499
2009-10-18,10.023,10.298,10.168,9.92,8.583
2009-10-19,9.915,10.245,10.079,9.976,8.519
2009-10-20,10.134,10.262,9.973,9.971,8.509
2009-10-21,10.437,10.387,10.037,9.984,8.418
2009-10-22,10.705,10.434,10.076,10.007,8.442
2009-10-23,10.768,10.48,10.133,9.996,8.431
2009-10-24,10.736,10.47,10.221,9.924,8.373
2009-10-25,10.84,10.577,10.247,10.013,8.424
2009-10-26,10.91,10.442,10.3,9.892,8.389
2009-10-27,10.662,9.945,10.279,9.455,8.31
2009-10-28,10.528,10.133,10.269,9.479,8.357
2009-10-29,10.575,10.3,10.326,9.752,8.499
2009-10-30,10.627,10.382,10.354,9.944,8.596
2009-10-31,10.714,10.437,10.405,10.086,8.652
2009-11-01,10.739,10.49,10.476,10.114,8.652
2009-11-02,10.617,10.228,10.469,9.85,8.615
2009-11-03,10.596,10.237,10.401,9.718,8.674
2009-11-04,10.599,10.354,10.48,9.894,8.795
2009-11-05,10.475,10.174,10.478,9.862,8.781
2009-11-06,10.34,10.065,10.422,9.817,8.792
2009-11-07,10.265,10.012,10.48,9.868,8.822
2009-11-08,10.127,9.989,10.53,9.97,8.83
2009-11-09,9.972,9.887,10.527,9.983,8.834
2009-11-10,9.89,9.721,10.405,9.821,8.789
2009-11-11,9.835,9.595,10.297,9.656,8.767
2009-11-12,9.848,9.639,10.311,9.602,8.773
2009-11-13,9.958,9.764,10.391,9.636,8.79
2009-11-14,10.114,9.83,10.434,9.626,8.795
2009-11-15,10.246,9.957,10.495,9.69,8.836
2009-11-16,10.376,10.076,10.518,9.68,8.858
2009-11-17,10.446,9.854,10.38,9.467,8.785
2009-11-18,10.427,9.855,10.3,9.466,8.767
2009-11-19,10.435,10.041,10.43,9.645,8.805
2009-11-20,10.5,10.029,10.374,9.571,8.819
2009-11-21,10.478,10.065,10.367,9.576,8.826
2009-11-22,10.454,9.909,10.208,9.388,8.768
2009-11-23,10.346,9.858,10.022,9.279,8.733
2009-11-24,10.263,9.946,10.077,9.334,8.751
2009-11-25,10.366,9.941,10.127,9.335,8.766
2009-11-26,10.42,9.874,10.087,9.255,8.734
2009-11-27,10.404,9.782,9.934,9.127,8.65
2009-11-28,10.391,9.754,9.863,9.06,8.607
2009-11-29,10.367,9.617,9.677,8.925,8.531
2009-11-30,9.833,9.136,9.139,8.611,8.331
2009-12-01,9.478,9.055,8.93,8.517,8.321
2009-12-02,9.532,9.055,8.82,8.473,8.359
2009-12-03,9.39,8.975,8.765,8.514,8.299
2009-12-04,9.253,8.989,8.792,8.565,8.251
2009-12-05,9.301,8.962,8.799,8.577,8.184
2009-12-06,9.334,8.975,8.807,8.568,8.133
2009-12-07,9.367,9.086,8.863,8.552,8.233
2009-12-08,9.377,9.133,8.921,8.574,8.166
2009-12-09,9.387,9.175,8.977,8.604,8.113
2009-12-10,9.391,9.111,9.114,8.68,8.136
2009-12-11,9.275,8.893,9.24,8.752,8.144
2009-12-12,8.625,8.749,9.025,8.529,7.775
2009-12-13,8.929,8.341,8.749,8.164,7.867
2009-12-14,8.852,8.31,8.604,8.175,8.091
2009-12-15,8.697,8.428,8.652,8.254,8.165
2009-12-16,8.715,8.537,8.686,8.322,8.235
2009-12-17,8.697,8.62,8.623,8.319,8.181
2009-12-18,8.71,8.487,8.503,8.239,8.105
2009-12-19,8.619,8.317,8.427,8.205,8.066
2009-12-20,8.521,8.247,8.396,8.233,8.001
2009-12-21,8.216,8.102,8.26,8.255,7.949
2009-12-22,7.431,7.663,7.828,8.277,7.933
2009-12-23,7.137,7.42,7.673,8.286,7.87
2009-12-24,6.98,6.959,7.608,8.276,7.807
2009-12-25,7.06,6.984,7.623,8.245,7.813
2009-12-26,6.735,7.003,7.263,8.141,7.743
2009-12-27,6.228,6.547,6.743,7.994,7.646
2009-12-28,5.707,5.954,6.421,7.851,7.555
2009-12-29,5.835,5.853,6.525,7.894,7.578
2009-12-30,6.236,6.466,7.114,8.013,7.602
2009-12-31,6.64,7.546,7.629,7.882,7.617
2010-01-01,7.152,7.543,7.57,7.817,7.638
2010-01-02,6.686,6.911,7.155,7.717,7.53
2010-01-03,6.142,6.276,6.874,7.596,7.353
2010-01-04,5.86,5.655,6.56,7.491,7.336
2010-01-05,5.762,5.67,6.636,7.538,7.465
2010-01-06,5.72,5.989,6.732,7.536,7.493
2010-01-07,5.693,6.082,6.762,7.532,7.503
2010-01-08,5.712,6.217,6.841,7.564,7.529
2010-01-09,5.731,6.276,6.865,7.571,7.551
2010-01-10,5.631,5.923,6.745,7.54,7.552
2010-01-11,5.43,5.72,6.463,7.473,7.543
2010-01-12,5.295,5.659,6.258,7.452,7.542
2010-01-13,5.26,5.657,6.456,7.5,7.538
2010-01-14,5.209,5.544,6.516,7.441,7.499
2010-01-15,5.083,5.424,5.875,7.211,7.44
2010-01-16,4.956,5.379,5.558,7.123,7.436
2010-01-17,4.981,5.597,5.934,7.198,7.431
2010-01-18,4.951,5.77,6.169,7.21,7.405
2010-01-19,4.711,5.304,5.584,7.012,7.298
2010-01-20,4.455,4.606,4.891,6.437,7.196
2010-01-21,4.123,4.341,4.725,6.428,7.251
2010-01-22,4.081,4.324,4.956,6.791,7.26
2010-01-23,4.064,4.615,5.096,6.9,7.254
2010-01-24,3.993,4.685,4.771,6.804,7.234
2010-01-25,3.982,4.503,4.398,6.502,7.223
2010-01-26,3.719,3.971,3.958,5.944,7.165
2010-01-27,3.545,3.807,4.058,6.211,7.201
2010-01-28,3.806,4.683,4.946,6.809,7.228
2010-01-29,3.949,5.072,5.643,7.083,7.243
2010-01-30,4.254,5.343,6.257,7.43,7.273
2010-01-31,5.386,7.072,7.012,7.456,7.279
2010-02-01,6.559,7.204,6.868,7.352,7.274
2010-02-02,6.568,7.008,6.881,7.379,7.2
2010-02-03,6.581,7.078,7.001,7.403,7.163
2010-02-04,6.54,7.093,6.896,7.348,7.175
2010-02-05,6.156,6.561,6.604,7.306,7.144
2010-02-06,5.66,6.782,6.669,7.327,7.079
2010-02-07,5.046,6.828,6.526,7.232,7.005
2010-02-08,4.486,6.046,6,7.085,6.941
2010-02-09,4.33,5.8,5.807,7.135,6.955
2010-02-10,4.458,6.301,5.841,7.131,6.991
2010-02-11,4.19,6.128,5.289,6.814,6.945
2010-02-12,3.736,4.485,4.662,6.384,6.323
2010-02-13,3.388,3.669,4.28,6.245,5.573
2010-02-14,3.185,3.539,4.301,6.439,6.749
2010-02-15,3.073,3.453,4.339,6.553,6.821
2010-02-16,3.023,3.461,4.331,6.592,6.832
2010-02-17,3.048,3.546,4.245,6.507,6.829
2010-02-18,3.004,3.413,3.905,6.312,6.796
2010-02-19,3.021,3.443,4.011,6.32,6.812
2010-02-20,3.113,3.555,4.278,6.372,6.825
2010-02-21,3.295,3.726,4.607,6.443,6.848
2010-02-22,3.448,3.848,4.647,6.392,6.838
2010-02-23,3.359,3.796,4.133,6.137,6.79
2010-02-24,3.186,3.669,3.666,5.853,6.74
2010-02-25,2.958,3.422,3.363,5.46,6.649
2010-02-26,2.774,3.027,3.001,4.843,6.213
2010-02-27,2.545,2.82,2.693,4.635,6.079
2010-02-28,2.421,2.715,2.715,4.95,6.793
2010-03-01,2.371,2.69,2.781,5.048,6.76
2010-03-02,2.178,2.594,2.543,4.568,6.66
2010-03-03,2.216,2.549,2.641,5.168,6.896
2010-03-04,2.424,2.55,2.549,5.102,6.974
2010-03-05,2.334,2.522,2.534,5.1,6.985
2010-03-06,2.12,2.517,2.168,4.271,6.9
2010-03-07,1.946,2.395,2.018,4.24,6.86
2010-03-08,1.76,2.193,1.917,4.238,6.836
2010-03-09,1.742,2.235,2.182,4.722,6.852
2010-03-10,1.876,2.979,2.982,5.42,6.892
2010-03-11,2.06,3.355,3.521,5.831,6.903
2010-03-12,2.214,3.495,3.642,6.019,6.895
2010-03-13,2.301,3.612,3.534,6.036,6.869
2010-03-14,2.288,3.641,3.208,5.692,6.826
2010-03-15,2.012,3.303,2.694,5.031,6.724
2010-03-16,1.739,2.14,2.158,4.487,6.484
2010-03-17,1.581,1.907,2.117,4.715,6.448
2010-03-18,1.536,1.89,2.446,4.966,6.503
2010-03-19,1.629,2.851,3.174,5.32,6.59
2010-03-20,1.803,3.156,3.692,5.512,6.635
2010-03-21,1.936,3.363,3.722,5.578,6.637
2010-03-22,2.061,3.905,3.996,5.801,6.625
2010-03-23,2.157,3.918,4.083,5.902,6.608
2010-03-24,2.162,3.588,3.812,5.76,6.588
2010-03-25,2.111,3.579,3.644,5.784,6.568
2010-03-26,2.419,4.788,4.826,6.266,6.623
2010-03-27,2.639,4.723,5.319,6.512,6.652
2010-03-28,2.89,4.573,5.253,6.39,6.69
2010-03-29,2.678,3.748,4.36,5.853,6.634
2010-03-30,2.368,3.159,3.672,5.593,6.536
2010-03-31,2.281,3.542,3.945,5.754,6.528
2010-04-01,2.32,3.664,4.236,5.902,6.545
2010-04-02,2.365,3.725,4.429,5.983,6.566
2010-04-03,2.383,3.531,4.235,5.906,6.572
2010-04-04,2.412,3.624,4.227,5.851,6.575
2010-04-05,2.465,3.943,4.475,5.899,6.582
2010-04-06,2.548,4.149,4.668,5.932,6.593
2010-04-07,2.701,4.349,4.851,6.007,6.612
2010-04-08,2.855,4.521,5.072,6.107,6.63
2010-04-09,2.98,4.703,5.206,6.198,6.648
2010-04-10,2.97,4.489,4.978,6.194,6.663
2010-04-11,3.229,5.159,5.283,6.382,6.727
2010-04-12,3.803,6.316,6.078,6.701,6.725
2010-04-13,4.289,6.536,6.396,6.764,6.778
2010-04-14,4.447,6.255,6.456,6.743,6.758
2010-04-15,4.285,6.009,6.291,6.631,6.684
2010-04-16,4.159,5.858,6.095,6.513,6.61
2010-04-17,4.081,5.697,5.88,6.407,6.553
2010-04-18,3.958,5.57,5.691,6.308,6.494
2010-04-19,3.837,5.492,5.6,6.218,6.435
2010-04-20,3.842,5.564,5.676,6.158,6.397
2010-04-21,3.927,5.527,5.638,6.103,6.388
2010-04-22,3.939,5.247,5.385,6.049,6.392
2010-04-23,3.842,5.21,5.201,6.016,6.373
2010-04-24,3.814,5.191,5.194,6.028,6.376
2010-04-25,3.827,5.05,5.121,6.031,6.395
2010-04-26,3.852,5.025,5.086,6.041,6.421
2010-04-27,3.919,5.079,5.15,6.09,6.46
2010-04-28,3.985,4.921,5.069,6.09,6.485
2010-04-29,3.984,4.873,4.955,6.067,6.473
2010-04-30,4.051,5.062,5.1,6.13,6.479
2010-05-01,4.272,5.455,5.44,6.278,6.52
2010-05-02,4.493,5.421,5.544,6.303,6.534
2010-05-03,4.568,5.258,5.43,6.262,6.542
2010-05-04,4.581,5.527,5.441,6.316,6.536
2010-05-05,4.768,6.17,5.809,6.535,6.523
2010-05-06,4.831,6.128,5.989,6.616,6.532
2010-05-07,4.841,5.892,5.914,6.612,6.531
2010-05-08,4.861,6.253,6.136,6.773,6.531
2010-05-09,5.045,6.338,6.34,6.845,6.572
2010-05-10,4.988,6.238,6.349,6.889,6.53
2010-05-11,5.017,6.378,6.577,7.001,6.568
2010-05-12,5.167,6.346,6.616,7.016,6.592
2010-05-13,5.102,6.191,6.413,6.945,6.513
2010-05-14,5.145,6.135,6.311,6.908,6.459
2010-05-15,5.14,6.055,6.28,6.875,6.442
2010-05-16,5.168,5.928,6.198,6.832,6.415
2010-05-17,5.201,5.883,6.202,6.811,6.397
2010-05-18,5.193,5.815,6.216,6.783,6.397
2010-05-19,5.205,5.693,6.107,6.731,6.382
2010-05-20,5.254,5.566,5.977,6.662,6.371
2010-05-21,5.291,5.652,6.028,6.669,6.38
2010-05-22,5.282,5.871,6.227,6.704,6.446
2010-05-23,5.285,5.767,6.201,6.674,6.475
2010-05-24,5.332,5.813,6.169,6.664,6.483
2010-05-25,5.348,5.972,6.259,6.693,6.532
2010-05-26,5.361,5.976,6.287,6.701,6.57
2010-05-27,5.409,5.948,6.253,6.688,6.566
2010-05-28,5.469,5.914,6.212,6.672,6.563
2010-05-29,5.527,5.811,6.151,6.637,6.558
2010-05-30,5.577,5.745,6.116,6.611,6.547
2010-05-31,5.618,5.798,6.185,6.624,6.566
2010-06-01,5.632,5.865,6.272,6.644,6.607
2010-06-02,5.649,5.769,6.239,6.624,6.606
2010-06-03,5.688,5.838,6.251,6.657,6.614
2010-06-04,5.717,5.915,6.293,6.702,6.649
2010-06-05,5.746,6.013,6.359,6.76,6.692
2010-06-06,5.772,6.057,6.415,6.81,6.732
2010-06-07,5.795,6.096,6.448,6.86,6.761
2010-06-08,5.796,6.342,6.582,6.967,6.831
2010-06-09,5.701,6.454,6.718,7.068,6.879
2010-06-10,5.647,6.309,6.724,7.084,6.867
2010-06-11,5.647,6.24,6.692,7.092,6.862
2010-06-12,5.662,6.202,6.67,7.105,6.875
2010-06-13,5.687,6.183,6.66,7.12,6.888
2010-06-14,5.707,6.172,6.669,7.135,6.9
2010-06-15,5.726,6.183,6.698,7.164,6.922
2010-06-16,5.693,6.293,6.795,7.221,6.955
2010-06-17,5.625,6.313,6.858,7.255,6.974
2010-06-18,5.641,6.26,6.862,7.269,6.984
2010-06-19,5.679,6.263,6.849,7.288,6.996
2010-06-20,5.712,6.279,6.842,7.305,7.018
2010-06-21,5.732,6.357,6.882,7.345,7.04
2010-06-22,5.718,6.465,6.996,7.41,7.083
2010-06-23,5.74,6.453,7.055,7.438,7.097
2010-06-24,5.806,6.403,7.023,7.433,7.066
2010-06-25,5.874,6.45,7.034,7.445,7.054
2010-06-26,5.915,6.539,7.145,7.472,7.082
2010-06-27,5.981,6.544,7.206,7.485,7.105
2010-06-28,6.056,6.517,7.223,7.494,7.107
2010-06-29,6.147,6.511,7.212,7.5,7.102
2010-06-30,6.252,6.524,7.232,7.509,7.102
2010-07-01,6.358,6.524,7.23,7.501,7.115
2010-07-02,6.49,6.519,7.214,7.491,7.128
2010-07-03,6.624,6.522,7.224,7.486,7.146
2010-07-04,6.761,6.52,7.211,7.483,7.158
2010-07-05,6.931,6.555,7.234,7.488,7.166
2010-07-06,7.09,6.61,7.271,7.506,7.18
2010-07-07,7.256,6.703,7.3,7.518,7.185
2010-07-08,7.46,6.826,7.333,7.508,7.177
2010-07-09,7.649,6.92,7.361,7.491,7.163
2010-07-10,7.821,6.948,7.382,7.471,7.16
2010-07-11,7.987,6.904,7.393,7.446,7.14
2010-07-12,8.131,6.766,7.396,7.419,7.088
2010-07-13,8.157,6.648,7.384,7.39,7.066
2010-07-14,7.984,6.599,7.373,7.386,7.076
